store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area
store_2168,11571,61,01/09/2023,,Food & Beverage Services,Fast Meal,American & Burgers,6999381.0,207052.0,154.0
store_3961,11572,61,08/09/2023,,Bags & Footwear & Accessories,Footwear,Women footwear,7866352.0,123460.0,38.0
store_4200,11573,61,17/10/2023,,Home,Furniture & Interior Design,Home textile,485449.0,72089.0,199.0
store_2049,11574,61,19/10/2023,,Bags & Footwear & Accessories,Footwear,Family footwear,5744815.0,662530.0,303.0
store_689,11575,61,03/11/2023,,Fashion apparel,Women's Fashion,Women's Fashion,8940368.0,821585.0,421.0
store_703,11576,61,03/11/2023,,Home,Furniture & Interior Design,Decoration accessories / Design,9530984.0,1078867.0,308.0
store_67,11577,61,10/11/2023,,Fashion apparel,Family Fashion,Family Fashion,9609695.0,696405.0,127.0
store_98,11578,61,10/11/2023,,Fashion apparel,Family Fashion,Family Fashion,6020776.0,1246828.0,435.0
store_49,11579,61,22/11/2023,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,2204712.0,1155872.0,509.0
store_4201,11580,61,01/12/2023,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,9151329.0,90504.0,401.0
store_355,11581,61,14/12/2023,,Fashion apparel,Family Fashion,Family Fashion,2957914.0,82916.0,54.0
store_3844,11582,61,01/01/2023,15/09/2024,Food & Beverage Services,Fast Meal,American & Burgers,2126536.0,531041.0,65.0
store_3861,11583,61,29/03/2024,,Jewellery,Jewellery & Watches,Watches,852597.0,893196.0,430.0
store_4202,11584,61,30/04/2024,,Entertainment,Entertainment,Kids Entertainment,4021287.0,122802.0,229.0
store_4203,11585,61,29/04/2024,,Food & Beverage Services,Fast Meal,American & Burgers,9802305.0,1284813.0,304.0
store_3991,11586,61,15/05/2024,,Services,Imaterial services,Travel Agency,8842662.0,307985.0,262.0
store_3907,11587,61,26/06/2024,,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,6697884.0,380698.0,61.0
store_4150,11588,61,13/07/2024,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,4573693.0,289017.0,306.0
store_4063,11589,61,23/07/2024,,Food & Beverage Services,Fast Meal,Latino-American - Fast Meal,1266588.0,295859.0,286.0
store_4204,11590,61,16/08/2024,,Sport,Sport Clothes & Equipment,Sport equipment,9038240.0,655245.0,162.0
store_3908,11591,61,12/09/2024,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,5396956.0,962669.0,228.0
store_4205,11592,67,07/10/2009,,Gifts,Cards & Gadgets,Cards & Gadgets,8750364.0,421179.0,12.0
store_4206,11593,67,12/07/2013,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,646375.0,648088.0,473.0
store_4207,11594,67,01/02/2017,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,2959998.0,76602.0,46.0
store_4208,11595,67,30/10/2008,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,9085586.0,1334571.0,7.0
store_4209,11596,67,09/11/2009,04/11/2020,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,6695135.0,931905.0,498.0
store_1527,11597,67,30/10/2008,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,6054339.0,398168.0,60.0
store_4210,11598,67,30/10/2008,,Food & Beverage Services,Sweet moments,Juices,4515699.0,1289499.0,367.0
store_4211,11599,67,17/10/2010,26/01/2022,Health & Beauty,Hair & Body,Hairdressers,1433081.0,378220.0,18.0
store_4212,11600,67,04/06/2015,,Luxury,Luxury Fashion,Luxury Fashion,8555835.0,1346027.0,168.0
store_1682,11601,67,28/11/2015,19/12/2021,Fashion apparel,Women's Fashion,Women's Fashion,4282154.0,510715.0,192.0
store_4213,11602,67,08/10/2016,08/05/2022,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,1282743.0,299078.0,151.0
store_4214,11603,67,07/05/2019,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,4068573.0,509687.0,169.0
store_4215,11604,67,20/03/2018,,Health & Beauty,Pharmacy,Pharmacy,5973899.0,793814.0,31.0
store_673,11605,67,20/03/2018,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,5526487.0,977006.0,213.0
store_4216,11606,67,20/03/2018,,Culture & Media & Technology,Computer Products & Electronics games,Computer products,7451584.0,808673.0,283.0
store_331,11607,67,20/03/2018,,Home,Furniture & Interior Design,General home furniture,7091984.0,1217532.0,222.0
store_4217,11608,67,23/04/2018,,Food & Beverage Services,Service to table restaurants,Eatertainment,2151831.0,1313290.0,277.0
store_4218,11609,67,15/08/2018,30/08/2024,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,6334566.0,393538.0,223.0
store_1960,11610,67,10/08/2018,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,6165664.0,560303.0,407.0
store_4219,11611,67,20/03/2018,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",9725776.0,806361.0,431.0
store_4220,11612,67,23/03/2019,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",575471.0,1023502.0,301.0
store_4221,11613,67,12/05/2018,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",5434573.0,185631.0,408.0
store_4222,11614,67,10/11/2018,13/02/2022,Home,Furniture & Interior Design,General home furniture,8094833.0,569340.0,275.0
store_4223,11615,67,20/03/2018,,Fashion apparel,Lingerie & Underwear,Women underwear,1790794.0,1283451.0,271.0
store_4224,11616,67,23/11/2018,,Bags & Footwear & Accessories,Footwear,Family footwear,772989.0,312040.0,422.0
store_67,11617,67,28/03/2018,,Fashion apparel,Women's Fashion,Women's Fashion,2729336.0,807621.0,5.0
store_4225,11618,67,20/03/2018,,Fashion apparel,Men's Fashion,Men's Fashion,7805582.0,557270.0,352.0
store_2049,11619,67,30/09/2017,,Bags & Footwear & Accessories,Footwear,Family footwear,7164761.0,644563.0,204.0
store_502,11620,67,30/10/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,6141717.0,364253.0,471.0
store_4226,11621,67,30/10/2008,15/06/2023,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,6334112.0,1246132.0,72.0
store_4227,11622,67,30/10/2008,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,7958998.0,792024.0,127.0
store_1720,11623,67,09/06/2014,,Food & Beverage Services,Fast Meal,American & Burgers,2074332.0,936860.0,309.0
store_15,11624,67,16/11/2018,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,7473325.0,841932.0,17.0
store_4228,11625,67,30/10/2008,19/12/2020,Fashion apparel,Family Fashion,Family Fashion,3856979.0,710188.0,52.0
store_134,11626,67,20/03/2018,,Gifts,Themed Gift,Themed gift,1200327.0,727597.0,481.0
store_4229,11627,67,19/02/2019,,Bags & Footwear & Accessories,Footwear,Sport shoes,7787311.0,395903.0,132.0
store_4230,11628,67,30/10/2008,19/12/2020,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,6455447.0,1074400.0,460.0
store_4231,11629,67,18/08/2018,,Fashion apparel,Family Fashion,Family Fashion,1657363.0,1135503.0,407.0
store_325,11630,67,15/11/2013,30/09/2020,Fashion apparel,Family Fashion,Family Fashion,1827676.0,129169.0,114.0
store_165,11631,67,30/10/2008,19/09/2023,Fashion apparel,Family Fashion,Family Fashion,10049705.0,366283.0,140.0
store_749,11632,67,30/10/2008,29/08/2021,Fashion apparel,Family Fashion,Family Fashion,7883387.0,232903.0,207.0
store_4232,11633,67,15/11/2014,07/01/2024,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4724295.0,379214.0,56.0
store_109,11634,67,30/10/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,6419819.0,749162.0,466.0
store_4233,11635,67,30/10/2008,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,4089321.0,394924.0,256.0
store_4234,11636,67,06/12/2008,,Luxury,Luxury Fashion,Luxury Fashion,8249391.0,1193776.0,369.0
store_170,11637,67,20/03/2018,,Fashion apparel,Women's Fashion,Women's Fashion,8538081.0,682766.0,101.0
store_4235,11638,67,30/10/2008,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,6424123.0,672830.0,236.0
store_4236,11639,67,21/09/2018,18/06/2024,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,7347628.0,471234.0,426.0
store_4236,11640,67,20/12/2014,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,8844294.0,967006.0,238.0
store_4237,11641,67,01/04/2010,,Fitness,Gym,Gym,5508738.0,399244.0,146.0
store_4238,11642,67,30/10/2008,08/10/2023,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,2090409.0,1237276.0,261.0
store_21,11643,67,16/09/2016,,Fashion apparel,Family Fashion,Family Fashion,9669997.0,1169539.0,232.0
store_3276,11644,67,30/10/2018,,Home,Furniture & Interior Design,Decoration accessories / Design,7628810.0,958929.0,198.0
store_1862,11645,67,12/09/2018,18/06/2023,Home,Furniture & Interior Design,General home furniture,3980789.0,330767.0,86.0
store_4239,11646,67,01/06/2016,19/12/2020,Bags & Footwear & Accessories,Footwear,Family footwear,8604254.0,440016.0,223.0
store_4240,11647,67,28/10/2015,,Culture & Media & Technology,"Books, Music & Multimedia",CD & DVD products,6651203.0,323576.0,21.0
store_2638,11648,67,18/10/2018,,Fashion apparel,Women's Fashion,Women's Fashion,3052109.0,470239.0,4.0
store_3132,11649,67,12/08/2015,,Health & Beauty,Others,Vitamines and Sports Nutrition,2558191.0,345025.0,139.0
store_4241,11650,67,25/11/2016,,Fashion apparel,Lingerie & Underwear,Women underwear,4292499.0,665794.0,209.0
store_4242,11651,67,03/07/2018,,Food & Beverage Services,Gourmet Food Products,Chocolate,395400.0,452079.0,463.0
store_396,11652,67,22/06/2018,,Fashion apparel,Family Fashion,Family Fashion,6442124.0,97282.0,403.0
store_212,11653,67,30/10/2008,,Fashion apparel,Family Fashion,Family Fashion,4600909.0,461625.0,157.0
store_4243,11654,67,30/10/2008,19/12/2020,Fashion apparel,Men's Fashion,Men's Fashion,1979642.0,680460.0,368.0
store_4244,11655,67,24/02/2010,13/03/2022,Fashion apparel,Family Fashion,Family Fashion,8180246.0,463849.0,373.0
store_4245,11656,67,31/05/2018,,Home,Furniture & Interior Design,General home furniture,3553242.0,419761.0,392.0
store_4246,11657,67,04/07/2011,,Health & Beauty,Others,Vitamines and Sports Nutrition,1047454.0,633608.0,87.0
store_3344,11658,67,19/08/2019,,Fashion apparel,Family Fashion,Family Fashion,9095797.0,921352.0,391.0
store_4247,11659,67,30/10/2008,27/11/2022,Department Stores,Department Stores,Department Stores,7234784.0,1053193.0,235.0
store_4248,11660,67,23/10/2015,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,4814941.0,1263372.0,141.0
store_4249,11661,67,12/07/2018,,Food & Beverage Services,Gourmet Food Products,Regional Gourmet,2299596.0,45256.0,418.0
store_4250,11662,67,22/10/2018,16/04/2023,Fashion apparel,Family Fashion,Family Fashion,9852322.0,165137.0,419.0
store_24,11663,67,01/07/2017,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,5337840.0,163362.0,252.0
store_4251,11664,67,01/02/2014,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,6205238.0,741062.0,421.0
store_4252,11665,67,21/08/2009,25/06/2023,Luxury,Luxury Footwear,Luxury Footwear,2406780.0,335179.0,386.0
store_4253,11666,67,30/10/2008,19/12/2020,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,2738442.0,759657.0,403.0
store_4254,11667,67,20/03/2018,,Department Stores,Department Stores,Department Stores,2779878.0,1283605.0,323.0
store_4255,11668,67,01/07/2010,,Services,Imaterial services,Medical Services,7512811.0,227453.0,66.0
store_4256,11669,67,18/12/2008,31/05/2023,Food & Beverage Services,Fast Meal,Asian - Fast Meal,7607196.0,1105646.0,98.0
store_4257,11670,67,30/10/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,6891514.0,837114.0,317.0
store_372,11671,67,30/10/2008,,Fashion apparel,Family Fashion,Family Fashion,9859799.0,830585.0,339.0
store_4258,11672,67,01/09/2010,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,6539612.0,823526.0,441.0
store_4259,11673,67,30/10/2008,03/12/2023,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,8421552.0,693466.0,35.0
store_4260,11674,67,01/06/2018,,Luxury,Luxury Jewellery,Luxury Jewellery,667891.0,1143103.0,66.0
store_4261,11675,67,01/04/2018,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",2926997.0,295169.0,103.0
store_701,11676,67,30/10/2008,,Fashion apparel,Family Fashion,Family Fashion,7766684.0,1237032.0,107.0
store_4262,11677,67,30/10/2008,,Fashion apparel,Family Fashion,Family Fashion,1643850.0,872458.0,183.0
store_641,11678,67,23/08/2012,,Fashion apparel,Family Fashion,Family Fashion,2345674.0,616145.0,125.0
store_4263,11679,67,01/06/2013,,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,351533.0,539807.0,35.0
store_4264,11680,67,01/11/2012,30/07/2023,Food & Beverage Services,Service to table restaurants,Latino-American - Service to table restaurants,9606850.0,887770.0,193.0
store_3618,11681,67,29/11/2008,28/09/2021,Gifts,Toys,Toys,2846538.0,65195.0,367.0
store_229,11682,67,11/03/2019,,Fashion apparel,Lingerie & Underwear,Women underwear,9988091.0,696228.0,382.0
store_4265,11683,67,20/10/2016,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,615310.0,714273.0,136.0
store_2069,11684,67,16/06/2017,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,690818.0,944397.0,80.0
store_4266,11685,67,01/07/2015,,Fashion apparel,Matern./Childr. Fash.,Children fashion,4191504.0,588294.0,469.0
store_4267,11686,67,28/09/2009,,Fashion apparel,Lingerie & Underwear,Women underwear,2019821.0,848898.0,509.0
store_4268,11687,67,17/08/2018,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,6594473.0,1298045.0,244.0
store_4269,11688,67,01/12/2018,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,1295347.0,56082.0,432.0
store_4270,11689,67,07/09/2014,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,9492493.0,665317.0,122.0
store_4271,11690,67,01/10/2009,31/07/2022,Luxury,Luxury Footwear,Luxury Footwear,317993.0,783393.0,470.0
store_4272,11691,67,11/11/2017,26/06/2022,Fashion apparel,Women's Fashion,Women's Fashion,8505883.0,431772.0,381.0
store_78,11692,67,30/10/2008,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",3402031.0,393664.0,247.0
store_4273,11693,67,19/03/2015,,Fashion apparel,Women's Fashion,Women's Fashion,2423793.0,1077036.0,380.0
store_11,11694,67,03/02/2009,,Bags & Footwear & Accessories,Footwear,Family footwear,3632596.0,1134227.0,279.0
store_1154,11695,67,22/11/2013,,Bags & Footwear & Accessories,Footwear,Family footwear,2381446.0,538527.0,353.0
store_505,11696,67,30/10/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,7527292.0,686848.0,91.0
store_2577,11697,67,30/10/2008,,Culture & Media & Technology,Electronics and household appliances,Monobrand electronics,3087607.0,839961.0,253.0
store_695,11698,67,04/04/2012,,Fashion apparel,Lingerie & Underwear,Women underwear,9423899.0,957101.0,224.0
store_4274,11699,67,30/10/2008,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,1070403.0,1030022.0,297.0
store_3685,11700,67,02/09/2010,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,8095737.0,233122.0,123.0
store_4275,11701,67,01/08/2018,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,2731421.0,326276.0,271.0
store_4276,11702,67,20/03/2018,07/01/2023,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,646042.0,826489.0,286.0
store_167,11703,67,15/06/2018,11/12/2022,Fashion apparel,Women's Fashion,Women's Fashion,339866.0,171107.0,465.0
store_4277,11704,67,04/05/2018,,Fashion apparel,Women's Fashion,Women's Fashion,4906504.0,637598.0,132.0
store_1012,11705,67,30/11/2017,16/09/2022,Luxury,Luxury Jewellery,Luxury Jewellery,4515134.0,274816.0,367.0
store_4278,11706,67,11/12/2015,,Luxury,Luxury Fashion,Luxury Fashion,4830453.0,1245348.0,362.0
store_4279,11707,67,21/03/2016,,Fashion apparel,Matern./Childr. Fash.,Children fashion,5942997.0,111097.0,288.0
store_4280,11708,67,22/02/2010,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,5410038.0,1225209.0,138.0
store_4281,11709,67,13/05/2019,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,2621836.0,712365.0,84.0
store_4282,11710,67,01/12/2010,05/11/2020,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,2090823.0,930401.0,48.0
store_4283,11711,67,14/12/2018,11/10/2020,Fashion apparel,Women's Fashion,Women's Fashion,8621046.0,978759.0,480.0
store_4284,11712,67,01/09/2016,11/07/2021,Fashion apparel,Women's Fashion,Women's Fashion,3813494.0,1351374.0,403.0
store_4285,11713,67,24/05/2018,,Fashion apparel,Men's Fashion,Men's Fashion,4840241.0,1235541.0,75.0
store_4286,11714,67,22/11/2009,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,8306851.0,542619.0,301.0
store_4287,11715,67,31/08/2018,09/07/2023,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,2756032.0,533448.0,375.0
store_4288,11716,67,16/11/2018,,Home,Furniture & Interior Design,General home furniture,5774568.0,867737.0,205.0
store_3246,11717,67,08/12/2015,30/03/2024,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,1853007.0,179270.0,461.0
store_1163,11718,67,30/10/2008,25/07/2024,Fashion apparel,Family Fashion,Family Fashion,6533336.0,538501.0,182.0
store_984,11719,67,12/04/2018,,Fashion apparel,Matern./Childr. Fash.,Children fashion,996498.0,639959.0,94.0
store_262,11720,67,30/10/2008,21/05/2022,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1175246.0,69438.0,220.0
store_4289,11721,67,30/10/2008,,Food & Beverage Services,Fast Meal,Latino-American - Fast Meal,9488913.0,736601.0,110.0
store_4290,11722,67,30/10/2008,,Department Stores,Department Stores,Department Stores,7032712.0,225072.0,60.0
store_786,11723,67,30/10/2008,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,9309915.0,438243.0,107.0
store_664,11724,67,30/10/2008,03/09/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,674487.0,1056852.0,351.0
store_4291,11725,67,03/12/2014,15/06/2024,Luxury,Luxury Fashion,Luxury Fashion,3704073.0,824002.0,325.0
store_783,11726,67,07/12/2016,,Fashion apparel,Lingerie & Underwear,Women underwear,3743399.0,373409.0,221.0
store_4292,11727,67,02/12/2014,30/06/2024,Fashion apparel,Lingerie & Underwear,Men underwear,9110205.0,1223205.0,299.0
store_506,11728,67,30/10/2008,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,8892378.0,870874.0,287.0
store_4293,11729,67,01/10/2014,17/12/2023,Fashion apparel,Lingerie & Underwear,Women underwear,4146674.0,85517.0,46.0
store_4294,11730,67,13/07/2009,,Entertainment,Entertainment,Cinemas,4293815.0,824865.0,396.0
store_3311,11731,67,01/11/2008,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,2163675.0,709059.0,101.0
store_4295,11732,67,30/10/2008,,Food & Beverage Services,Service to table restaurants,Latino-American - Service to table restaurants,7877701.0,79963.0,465.0
store_4296,11733,67,30/10/2008,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,4415332.0,1091996.0,508.0
store_4297,11734,67,24/09/2015,14/04/2023,Fashion apparel,Women's Fashion,Women's Fashion,9677524.0,299037.0,61.0
store_4298,11735,67,30/10/2008,,Food Stores & Mass Merchandise,Grocery,Grocery,1171124.0,1333494.0,422.0
store_4299,11736,67,30/10/2008,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4637948.0,1280887.0,58.0
store_4300,11737,67,06/12/2018,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,1694471.0,887933.0,360.0
store_686,11738,67,21/11/2013,31/01/2022,Fashion apparel,Women's Fashion,Women's Fashion,3979268.0,296654.0,290.0
store_4301,11739,67,20/03/2018,,Home,Furniture & Interior Design,General home furniture,7898728.0,53424.0,474.0
store_4302,11740,67,30/10/2008,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",993032.0,432765.0,380.0
store_4303,11741,67,23/11/2010,22/02/2023,Food & Beverage Services,Fast Meal,Asian - Fast Meal,6981736.0,973911.0,283.0
store_63,11742,67,22/10/2015,,Fashion apparel,Family Fashion,Family Fashion,8080536.0,672985.0,334.0
store_703,11743,67,30/10/2008,,Home,Furniture & Interior Design,Decoration accessories / Design,799081.0,805083.0,463.0
store_3396,11744,67,01/11/2015,,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,3194727.0,1213989.0,50.0
store_2068,11745,67,30/04/2016,18/07/2024,Fashion apparel,Women's Fashion,Women's Fashion,1219919.0,266011.0,409.0
store_4304,11746,67,17/05/2009,,Food & Beverage Services,Sweet moments,Confectionery,3988074.0,772478.0,321.0
store_4305,11747,67,11/12/2015,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,8574644.0,699716.0,191.0
store_4306,11748,67,01/08/2012,12/06/2021,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",9464225.0,1255778.0,370.0
store_4307,11749,67,01/06/2016,,Food & Beverage Services,Fast Meal,Local Kitchen,7611407.0,1015432.0,282.0
store_4308,11750,67,01/01/2010,,Services,Car services,Car wash,5445806.0,58318.0,287.0
store_4309,11751,67,30/10/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,1365832.0,572837.0,442.0
store_4310,11752,67,29/03/2018,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,5005372.0,1191727.0,209.0
store_4311,11753,67,30/10/2008,,Health & Beauty,Optician,Optician & Sunglasses,1786250.0,737805.0,42.0
store_39,11754,67,01/10/2016,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4355609.0,508857.0,176.0
store_2627,11755,67,02/08/2010,11/12/2022,Fashion apparel,Women's Fashion,Women's Fashion,4991179.0,978565.0,25.0
store_4312,11756,67,29/11/2008,,Luxury,Luxury Fashion,Luxury Fashion,2411834.0,595849.0,124.0
store_1348,11757,67,19/04/2010,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,9141096.0,355819.0,219.0
store_1348,11758,67,20/03/2018,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,7210511.0,589690.0,40.0
store_342,11759,67,15/06/2018,,Fashion apparel,Family Fashion,Family Fashion,9452022.0,849579.0,84.0
store_98,11760,67,29/03/2018,,Fashion apparel,Family Fashion,Family Fashion,1225012.0,967656.0,5.0
store_4313,11761,67,24/04/2009,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,5125002.0,381984.0,180.0
store_4314,11762,67,20/03/2018,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,2201118.0,972395.0,33.0
store_4315,11763,67,22/06/2016,19/12/2020,Gifts,Cards & Gadgets,Cards & Gadgets,7526483.0,382164.0,187.0
store_4316,11764,67,13/07/2018,04/11/2020,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4929885.0,775551.0,283.0
store_4317,11765,67,20/03/2018,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,4475758.0,364241.0,495.0
store_4318,11766,67,01/11/2017,,Food & Beverage Services,Fast Meal,Sandwiches,7857672.0,1077457.0,276.0
store_4319,11767,67,20/05/2019,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,7329869.0,1295884.0,499.0
store_4320,11768,67,01/10/2015,31/10/2022,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,7743024.0,290371.0,50.0
store_4321,11769,67,20/03/2018,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,6070524.0,1245783.0,153.0
store_4322,11770,67,30/10/2008,,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,7257104.0,864621.0,66.0
store_4323,11771,67,13/05/2019,,Food & Beverage Services,Fast Meal,Italian - Fast Meal,9574346.0,1009622.0,507.0
store_3582,11772,67,30/10/2008,,Fashion apparel,Matern./Childr. Fash.,Children fashion,4692861.0,337785.0,228.0
store_4324,11773,67,04/07/2015,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,613143.0,696265.0,265.0
store_4325,11774,67,22/06/2018,,Food & Beverage Services,Service to table restaurants,Eatertainment,6043157.0,871543.0,140.0
store_4326,11775,67,30/10/2008,,Fashion apparel,Family Fashion,Family Fashion,2829022.0,540280.0,299.0
store_3616,11776,67,21/07/2018,,Fashion apparel,Family Fashion,Family Fashion,3769032.0,1242850.0,119.0
store_4327,11777,67,25/08/2018,07/08/2022,Home,Furniture & Interior Design,General home furniture,5951409.0,1271030.0,142.0
store_4328,11778,67,03/11/2018,26/04/2022,Health & Beauty,Hair & Body,Hairdressers,9278174.0,1250094.0,234.0
store_4329,11779,67,30/10/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,9821166.0,337987.0,225.0
store_4330,11780,67,18/02/2009,24/12/2023,Luxury,Luxury Fashion,Luxury Fashion,4946384.0,125503.0,407.0
store_704,11781,67,17/09/2018,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Luggage,3893355.0,906034.0,50.0
store_778,11782,67,22/12/2015,18/12/2021,Fashion apparel,Women's Fashion,Women's Fashion,6322894.0,1206411.0,49.0
store_2454,11783,67,18/12/2015,24/04/2023,Fashion apparel,Family Fashion,Family Fashion,8924375.0,1157990.0,455.0
store_4331,11784,67,11/12/2014,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,9191400.0,276746.0,189.0
store_4332,11785,67,30/10/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,7152738.0,1037331.0,502.0
store_90,11786,67,01/01/2009,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,6570436.0,1316193.0,350.0
store_689,11787,67,23/03/2018,,Fashion apparel,Women's Fashion,Women's Fashion,9837525.0,1086725.0,274.0
store_4333,11788,67,30/10/2008,,Fashion apparel,Men's Fashion,Men's Fashion,6904921.0,507629.0,363.0
store_1520,11789,67,01/06/2015,,Health & Beauty,Optician,Optician & Sunglasses,9407322.0,674832.0,266.0
store_130,11790,67,01/11/2010,01/09/2024,Fashion apparel,Family Fashion,Family Fashion,6027963.0,166697.0,33.0
store_50,11791,67,03/07/2015,31/08/2022,Jewellery,Jewellery & Watches,Watches,591884.0,643602.0,399.0
store_4334,11792,67,30/10/2008,26/06/2023,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,6307372.0,563607.0,454.0
store_4335,11793,67,30/10/2008,,Gifts,Cards & Gadgets,Cards & Gadgets,5562423.0,792133.0,506.0
store_4336,11794,67,01/08/2017,03/11/2021,Auto,Auto Dealer,Auto Dealer,505510.0,407318.0,160.0
store_177,11795,67,04/01/2011,22/05/2022,Bags & Footwear & Accessories,Footwear,Sport shoes,6493203.0,1352416.0,232.0
