store_id,block_id,external_mall_id
12484,,
,,
,,
12629,,
,,
,,
,,
,,
12936,,
,,
,,
,,
,,
,,
13124,,
,,
,,
,,
,,
,,
,,
13189,,
,,
,,
,,
,,
,,
,,
13394,,
,,
,,
,,
,,
,,
,,
,,
,,
13433,,
13429,,
13426,,
,,
,,
13612,,
,,
,,
,,
,,
13704,,
13701,,
13825,,
,,
,,
,,
14024,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14189,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14346,,
,,
,,
,,
14379,,
,,
14383,,
14397,,
,,
,,
,,
,,
14573,,
,,
,,
,,
14594,,
,,
14606,,
,,
14796,,
,,
,,
,,
,,
,,
14828,,
14865,,
14903,,
,,
,,
15004,,
,,
,,
,,
,,
,,
15118,,
15112,,
15114,,
15121,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
15494,,
,,
15478,,
,,
15525,,
,,
,,
13,,
152,7691,13
,,
,,
,,
315,,
,,
,,
,,
,,
,,
368,,
502,,
689,,
,,
,,
,,
,,
446,7145,19
,,
417,,
,,
,,
,,
526,,
,,
,,
543,,
645,,
658,,
,,
,,
,,
,,
,,
8918,,
,,
8924,,
,,
,,
8946,,
,,
,,
,,
,,
1157,,
,,
,,
,,
,,
,,
,,
,,
1178,,
,,
,,
,,
,,
1350,,
1336,,
1429,,
972,,
,,
,,
,,
,,
,,
1045,,
,,
9508,,
9519,,
,,
,,
,,
,,
,,
,,
9551,,
9572,,
9602,,
9612,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
11203,,
11216,6468,26
11224,,
11269,6515,26
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10354,,
,,
,,
,,
,,
,,
10361,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10655,,
,,
,,
,,
,,
10533,,
,,
,,
,,
,,
,,
,,
,,
,,
11443,,
,,
10393,,
10523,,
10680,,
10864,,
10398,,
,,
,,
,,
,,
11030,2218,24
11025,,
10693,,
,,
11508,,
11559,6212,25
10735,,
12163,,
12143,,
12297,,
12145,,
12196,,
12306,11531,32
,,
12078,,
,,
,,
,,
,,
12160,,
11806,,
,,
,,
,,
11596,,
,,
11801,,
11978,,
,,
,,
,,
,,
,,
9202,,
,,
,11198,18
,11287,18
,,
9134,,
,,
,,
,,
9447,,
,,
,,
,,
,,
,,
,,
1671,,
1697,,
,,
,,
,,
,,
,,
1751,,
1777,,
,,
1814,7328,30
2018,6748,33
,,
,,
1923,,
,,
,,
,,
2036,,
1942,,
,,
,,
,,
,,
2061,6800,33
2080,,
2131,6805,33
2314,,
,,
2390,,
1592,,
9676,,
9649,,
,,
,,
,,
9704,,
,,
,,
10070,,
10084,,
,,
,,
10108,5913,23
,,
,,
,,
,,
,,
,,
9787,,
9792,,
9795,5722,28
9869,,
,,
,,
,,
,,
,,
,,
9924,,
9932,,
2721,,
,,
2809,,
,,
,,
,,
,,
2773,,
,,
2795,,
2869,,
2868,,
2896,,
6559,,
6549,,
6583,,
,,
,,
,,
6642,,
8380,,
,,
,,
8404,,
8463,,
8511,,
8552,,
,,
,,
8187,,
8214,,
8211,,
,,
8226,,
8297,,
8326,,
8328,,
8353,,
,,
,,
8354,,
,,
8362,,
8366,,
,,
,,
,,
,,
8854,,
,,
,,
6398,,
6461,,
,,
6430,,
6466,,
,,
6505,,
6524,,
6539,,
6546,,
,,
,,
,,
6154,,
6179,,
6237,,
6230,,
6270,,
6286,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
6761,,
6778,,
6775,,
6783,,
6791,,
6837,,
6853,,
,,
6730,,
,,
,,
,,
,,
8703,,
,,
8730,,
8732,,
8736,,
8739,,
8788,,
,,
,,
7526,,
7508,,
7577,,
7610,,
7623,,
7074,,
,,
,,
7186,1237,36
,,
,,
,,
7088,,
,,
,,
7187,,
7194,,
7190,,
7259,1314,36
7281,1077,36
7302,1270,36
7384,,
7350,,
7399,,
,,
7420,,
7990,,
7994,,
8041,,
,,
6980,,
,,
,,
,,
,,
,,
,,
7916,,
7824,,
7819,,
7865,,
,,
7918,,
7710,,
7693,,
7652,,
7671,,
7691,,
7756,,
7765,,
7769,,
7779,,
,,
,,
,,
8571,,
8563,,
,,
,,
8604,,
8606,,
8626,,
8632,,
,,
,,
,,
8073,,
8067,,
8071,,
8080,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
9280,11282,18
14444,,
7342,,
,,
,,
,,
12290,,
9650,,
,,
,,
1391,4535,10
,,
,,
8998,,
12122,11646,32
,,
,,
,,
638,7190,19
13483,,
,,
11838,,
,,
9820,5705,28
,,
,,
,,
1484,4653,10
14400,,
,,
,,
12318,11552,32
657,,
14749,,
68,7512,13
2505,,
,,
,,
,,
,,
1650,7313,30
11733,,
,,
11129,6572,26
999,,
,,
11647,,
10450,,
,,
,,
2448,,
,,
11784,,
12097,11537,32
,,
,,
,,
957,,
,,
1716,7375,30
1167,4774,10
8833,,
13015,,
7984,,
,,
,,
97,7535,13
12156,11429,32
,,
,,
,,
,,
8596,,
,,
7852,,
,,
,,
1580,,
,,
,,
14649,,
8855,,
11834,,
574,7202,19
1624,,
,,
8447,,
11737,,
3954,,
,,
8696,,
6144,,
1080,,
,,
90,,
,,
,,
2758,,
14051,,
,,
,,
14215,,
,,
,,
,,
,,
,,
2008,6977,33
,,
,,
,,
15533,,
,,
11961,,
1597,,
2506,,
5063,5140,14
2932,,
7417,,
,,
10055,5920,23
9362,11180,18
,,
9121,,
,,
1498,,
,,
944,,
1370,4713,10
,,
13016,,
1291,4505,10
,,
12086,11503,32
10783,,
7898,,
,,
13884,,
839,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
4825,5210,14
2603,,
,,
,,
6670,,
6686,,
,,
6899,,
6904,,
,,
,,
2697,,
,,
,,
,,
,,
,,
13940,,
,,
,,
,,
,,
,,
,,
3360,,
3465,,
,,
,,
,,
,,
,,
,,
,,
5198,1831,16
,,
,,
,,
,,
,,
4753,5163,14
,,
5042,5159,14
5038,,
,,
,,
,,
,,
4858,,
,,
3682,,
3010,,
,,
,,
,,
3768,,
,,
,,
,,
,,
,,
4020,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
3316,,
,,
,,
,,
3586,,
3604,,
,,
5443,458,15
,,
4507,,
4516,,
,,
,,
,,
4105,,
4266,,
6097,,
,,
12516,,
12979,,
,,
13413,,
,,
,,
14809,,
,,
,,
15511,,
13009,,
13008,,
410,,
,,
,,
,,
,,
451,,
478,,
,,
,,
,,
,,
,,
,,
8994,,
9040,,
837,,
,,
,,
,,
,,
,,
1182,,
,,
,,
,,
,,
1233,,
1357,4653,10
,,
,,
,,
,,
,,
,,
,,
,,
,,
9575,,
,,
,,
,,
10613,,
,,
,,
,,
,,
,,
,,
,,
11466,,
12076,,
12162,,
,,
,,
,,
,,
,,
,,
,,
9124,,
,,
,,
1548,,
,,
,,
,,
,,
,,
,,
,,
1931,,
2076,,
2353,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2759,,
,,
2857,,
6592,,
6652,,
,,
8435,,
8546,,
,,
,,
,,
8246,,
8282,,
,,
8337,,
8349,,
,,
,,
6374,,
6414,,
6450,,
6187,,
,,
,,
,,
,,
6719,,
8667,,
,,
,,
8759,,
,,
,,
7524,,
7092,,
,,
7267,1287,36
8020,,
,,
6985,,
,,
,,
,,
,,
7707,,
7678,,
7712,,
,,
,,
,,
,,
8595,,
8625,,
,,
8062,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
12070,10960,32
13588,,
,,
,,
13537,,
,,
13115,,
9215,11341,18
1655,7324,30
,,
5406,447,15
1590,,
9150,,
12452,,
1,7643,13
5141,,
,,
10317,5949,23
,,
1403,4704,10
9816,5709,28
8343,,
,,
43,7665,13
,,
13575,,
9724,,
9108,,
8826,,
9785,,
13421,,
14035,,
,,
14703,,
8929,,
,,
,,
7899,,
,,
1930,6776,33
,,
10733,,
,,
,,
2921,,
8032,,
,,
13671,,
697,7021,19
,,
11017,2254,24
13953,,
10154,,
,,
,,
9154,,
8844,,
,,
,,
2881,,
1086,,
,,
,,
6536,,
,,
1341,4691,10
12872,,
14582,,
,,
9208,11112,18
1502,,
,,
10617,,
882,,
15328,,
,,
,,
2476,,
,,
,,
,,
6871,,
,,
4351,,
,,
13342,,
,,
,,
13802,,
,,
,,
,,
4649,2848,12
3514,,
3388,,
,,
,,
,,
,,
5297,1635,16
5254,1651,16
,,
4903,5167,14
,,
,,
,,
,,
3632,,
3672,,
2966,,
,,
3187,,
3282,,
,,
,,
3863,,
,,
,,
3984,,
3996,,
,,
3959,,
3991,,
,,
5880,4831,7
,,
5962,4848,7
,,
,,
,,
5756,4304,17
3536,,
,,
5396,547,15
5396,449,15
,,
5417,,
,,
,,
,,
4425,,
4053,,
4036,,
,,
14516,,
518,,
,,
,,
357,,
,,
,,
761,,
762,,
916,,
,,
,,
1172,,
,,
989,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
1978,,
,,
,,
,,
10091,,
10296,6073,23
,,
2760,,
,,
,,
,,
,,
,,
8430,,
8483,,
8462,,
8535,,
8272,,
,,
6485,,
,,
6203,,
6243,,
,,
,,
,,
,,
6722,,
,,
8765,,
8766,,
8005,,
,,
6986,,
,,
7733,,
7801,,
,,
8601,,
8607,,
,,
,,
11509,6323,25
13222,,
1824,7418,30
12425,,
11320,6376,26
11103,,
,,
15026,,
10131,5962,23
7509,,
,,
9986,5761,28
,,
6636,,
7115,1162,36
939,,
14787,,
1802,7300,30
428,,
994,,
1124,4646,10
301,7511,13
6152,,
14896,,
,,
,,
2917,,
,,
,,
9083,,
1567,,
7361,,
,,
,,
12512,,
11081,2329,24
,,
8659,,
,,
,,
,,
14656,,
2837,,
293,7685,13
10581,,
,,
,,
,,
1229,4477,10
833,,
11374,6158,25
8860,,
,,
,,
,,
11664,,
2012,6893,33
11624,,
10589,,
,,
9694,,
,,
2168,6780,33
10672,,
9527,,
11095,6391,26
,,
,,
,,
11532,6297,25
12387,11652,32
,,
2779,,
2706,,
,,
,,
1094,,
15201,,
14589,,
12123,,
,,
10447,,
10752,,
,,
14028,,
15353,,
,,
1441,4552,10
225,7565,13
12308,10981,32
10750,,
,,
10791,,
,,
2962,,
808,,
13700,,
14349,,
11553,6315,25
2859,,
,,
,,
2849,,
,,
,,
11605,,
,,
2953,,
14067,,
7046,1289,36
,,
13196,,
9289,,
13497,,
,,
13994,,
10428,,
,,
1101,,
14739,,
927,,
12416,13575,32
12398,10938,32
12157,11447,32
10821,,
,,
2852,,
10384,,
9330,11125,18
1108,,
,,
,,
,,
1845,7413,30
,,
13419,,
472,,
,,
,,
,,
827,,
10339,,
12781,,
10907,,
1271,4680,10
,,
992,,
,,
,11160,18
10877,,
,,
,6373,26
11902,,
2382,,
,,
15161,,
,,
,,
1451,4605,10
12114,11596,32
12690,,
1886,7444,30
598,,
9611,,
11055,,
,,
14927,,
9101,,
338,7598,13
,,
14596,,
499,7032,19
12229,11457,32
,,
14045,,
,,
2128,6909,33
10002,5833,28
459,7095,19
,,
13515,,
,,
7581,,
12216,,
10903,,
7177,1127,36
14275,,
,,
,,
14411,,
10530,,
950,,
11178,6491,26
1792,7298,30
9068,,
,,
11818,,
,,
985,,
2469,,
13191,,
659,,
1683,7481,30
2429,,
1672,,
15235,,
,,
1719,7296,30
,,
14692,,
9883,5767,28
10299,5991,23
1446,4548,10
10469,,
,,
10496,,
1692,7302,30
11479,6222,25
9248,11199,18
8978,,
,,
1861,7434,30
7979,,
1987,6882,33
,,
559,7210,19
13653,,
9604,,
797,,
11080,2334,24
,,
1434,4475,10
2431,,
,,
10721,,
,6899,33
,,
12648,,
,,
13996,,
1142,4551,10
,,
2386,,
14560,,
9128,,
10270,6047,23
11472,6313,25
6734,,
11296,6566,26
,,
9314,11123,18
10510,,
1411,4608,10
494,7006,19
2383,,
1149,4550,10
12379,13574,32
,,
,7320,30
,,
2014,,
14890,,
4536,2877,12
13541,,
10379,,
,,
1702,7325,30
2167,6908,33
12585,,
13715,,
11274,6523,26
10933,,
1996,6892,33
785,,
11975,,
1114,,
996,,
9345,11096,18
10048,5775,28
11195,6381,26
11473,6291,25
1795,7337,30
,,
1288,4508,10
11024,2221,24
4432,6602,22
2173,6972,33
2173,6973,33
,,
,,
,,
13493,,
10456,,
10567,,
12159,11382,32
508,,
1083,,
7291,1286,36
13318,,
666,7146,19
14661,,
2457,,
9413,11278,18
,,
11813,,
9813,5725,28
2641,,
284,,
2433,,
,,
2286,,
,,
,,
11309,6413,26
554,,
9259,11045,18
,,
2468,,
12029,,
515,7105,19
10981,2267,24
,,
595,7004,19
758,,
2420,,
110,7513,13
1343,4559,10
24,7638,13
9293,11164,18
7971,,
727,7007,19
,,
10397,,
,,
11861,,
13120,,
13123,,
15146,,
2652,,
10323,,
243,7653,13
1160,4471,10
15212,,
11590,,
14038,,
11962,,
2150,6739,33
11217,6410,26
9880,5779,28
11916,,
12524,,
,,
,,
,,
,,
1470,4537,10
10566,,
628,7204,19
14203,,
9484,11119,18
10867,,
9478,11284,18
,,
1826,7419,30
10333,,
10478,,
14793,,
10579,,
13523,,
14006,,
4752,5244,14
,,
,,
,,
,,
,,
,,
2477,,
,,
,,
,,
2528,,
,,
,,
2577,,
,,
,,
2590,,
2600,,
5667,4275,17
,,
6290,,
,,
,,
,,
6324,,
6677,,
6687,,
6694,,
,,
,,
,,
,,
,,
10786,,
,,
,,
,,
,,
2683,,
4295,,
4342,,
12905,,
,,
13348,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14313,,
,,
,,
,,
15067,,
,,
,,
,,
4553,,
4694,2920,12
,,
,,
4616,2988,12
,,
4630,2989,12
4634,2893,12
4732,2877,12
4730,2849,12
,,
,,
,,
3508,,
3501,,
3526,,
3524,,
3400,,
3395,,
3411,,
3427,,
3432,,
3440,,
3441,,
3473,,
,,
,,
,,
,,
,,
,,
,,
5175,1716,16
,,
,,
5159,1684,16
,,
,,
5200,1832,16
,,
5244,1689,16
5246,1791,16
5256,1762,16
5267,1879,16
5279,1783,16
5313,1699,16
5332,1838,16
5386,1716,16
,,
,,
,,
,,
,,
4952,5104,14
4826,,
,,
4847,5175,14
5015,5161,14
4749,4968,14
,,
4853,5168,14
,,
4868,5169,14
,,
5048,4994,14
5073,4976,14
,,
4879,5193,14
4926,5182,14
4944,5181,14
5086,5187,14
,,
4844,,
4986,5180,14
5090,5180,14
4765,4983,14
5079,4983,14
3641,,
3658,,
3696,,
3708,,
3742,,
,,
3077,,
3021,,
3003,,
,,
,,
,,
3088,,
3090,,
3123,,
3110,,
3118,,
3152,,
3155,,
3190,,
3231,,
3292,,
3269,,
3294,,
3303,,
,,
3789,,
,,
,,
3824,,
3823,,
3805,,
3826,,
3885,,
3921,,
4000,,
3949,,
4023,,
3958,,
3976,,
,,
4026,,
,,
,,
,,
5968,4858,7
5983,43,7
6013,54,7
5879,74,7
,,
5986,53,7
6081,74,7
,,
,,
,,
6024,68,7
,,
,,
,,
,,
5777,4355,17
5803,,
5809,4411,17
5814,4373,17
5814,4371,17
5818,4268,17
,,
,,
,,
,,
5726,4315,17
,,
,,
5751,4288,17
,,
5747,4286,17
5784,4436,17
5850,4315,17
5847,12602,17
,,
5725,4426,17
5759,4277,17
5800,4432,17
,,
,,
,,
,,
5573,408,15
5640,408,15
,,
,,
5557,544,15
,,
5509,416,15
5442,418,15
,,
5532,412,15
,503,15
5562,427,15
,,
5501,605,15
,,
5577,598,15
5590,578,15
4402,6615,22
,,
,,
4411,6687,22
,,
,,
4394,6682,22
,,
,,
4434,,
4440,,
,,
4460,6694,22
4458,6714,22
4477,6670,22
4488,6683,22
4489,6710,22
4494,6691,22
4509,6708,22
4515,6713,22
4520,6682,22
,,
,,
4094,,
,,
,,
4045,,
,,
,,
4101,,
,,
4119,,
4168,,
4152,,
4189,,
4181,,
4202,,
4219,,
4221,,
4240,,
4250,,
4289,,
,,
6108,,
6127,,
,,
,,
12578,,
12592,,
12591,,
12600,,
12617,,
12916,,
12957,,
,,
12970,,
,,
,,
13163,,
13198,,
,,
13369,,
13368,,
13448,,
13463,,
13841,,
,,
14014,,
,,
,,
14404,,
,,
,,
14614,,
14642,,
14636,,
,,
,,
,,
,,
14874,,
14900,,
,,
,,
,,
,,
,,
15186,,
,,
15527,,
,,
145,,
164,,
269,,
287,7733,13
503,,
517,,
662,,
,,
,,
,,
597,,
655,,
,,
,,
537,,
,,
,,
,,
8945,,
,,
8966,,
8990,,
,,
,,
800,,
,,
855,,
876,,
893,,
,,
,,
1192,,
1138,,
,,
,,
,,
,,
1193,,
,,
,,
1317,,
1258,,
1333,,
1346,,
1383,,
1386,,
1399,,
,,
1010,,
1039,,
,,
,,
1048,,
,,
9568,,
,,
,,
,,
9521,,
,,
,,
,,
,,
,,
,,
,,
11145,6489,26
11212,,
,,
11187,,
11201,6543,26
11307,6579,26
11315,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10375,,
,,
,,
10856,,
,,
10528,,
,,
,,
,,
,,
11506,6290,25
10915,,
12193,,
12344,,
12370,,
12383,,
11663,,
11720,,
11803,,
11879,,
11970,,
,,
11724,,
,,
,,
,,
,,
9350,,
,,
,,
9079,,
9096,,
,,
,,
1528,,
,,
1489,,
,,
,,
,,
,,
,,
,,
,,
1689,,
,,
,,
,,
1635,7320,30
,,
,,
,,
,,
,,
1977,,
2138,,
2158,,
2278,,
,,
2324,,
2365,,
2411,,
2444,,
1601,,
,,
,,
,,
,,
,,
,,
,,
,,
10133,5998,23
10149,,
,,
9834,,
,,
,,
,,
9908,,
,,
,,
9947,5724,28
9954,5838,28
9982,,
,,
,,
2805,,
,,
,,
,,
,,
,,
2708,,
,,
,,
,,
,,
,,
,,
2844,,
2848,,
2864,,
,,
,,
6620,,
6616,,
,,
8473,,
8469,,
8197,,
8231,,
8307,,
8369,,
,,
,,
6350,,
6388,,
6417,,
6481,,
6444,,
6170,,
6176,,
6192,,
6184,,
6186,,
6190,,
6242,,
6282,,
7639,,
,,
,,
,,
6817,,
6826,,
,,
,,
,,
,,
8737,,
8794,,
7501,,
,,
7518,,
7533,,
7572,,
,,
,,
7106,1164,36
,,
7084,,
7095,,
7199,,
,,
7118,,
7121,,
7058,,
,,
,,
,,
,,
,,
,,
7211,,
7234,,
7263,1269,36
7256,,
7298,1280,36
7287,1071,36
7289,1080,36
7304,1277,36
7451,,
7340,,
,,
6945,,
,,
6956,,
6981,,
7015,,
7028,,
7669,,
7783,,
,,
8592,,
8611,,
8649,,
,,
8086,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14249,,
,,
11593,,
1126,4640,10
10747,,
,,
1780,,
,,
,,
754,,
11548,6200,25
14210,,
,,
9875,,
9296,,
14408,,
11752,,
345,,
,,
12912,,
1153,4672,10
,,
,,
,,
,,
14479,,
,,
,,
12106,11670,32
,,
15309,,
11980,,
11999,,
11807,,
,,
,,
14831,,
,,
8415,,
9417,11210,18
1885,7492,30
7402,,
14384,,
,,
94,7623,13
,,
1700,7453,30
6896,,
13678,,
2776,,
2766,,
11482,6197,25
9885,,
792,,
2252,,
,,
2405,,
,5817,28
7264,,
,476,15
,7027,19
,,
14732,,
11757,,
11237,6414,26
12270,,
9081,,
,,
,,
,,
,,
9988,,
8691,,
,,
8651,,
13052,,
7093,1083,36
,,
,,
12603,,
,,
,,
8641,,
2402,,
14370,,
11701,,
,,
,,
2800,,
,,
,,
2340,,
14590,,
12548,,
,,
12380,,
119,,
2341,,
13853,,
11409,,
,,
15132,,
,,
,,
15123,,
14991,,
,,
7416,,
,,
11112,6390,26
,,
2752,,
14372,,
,,
,,
8935,,
2584,,
,,
1564,,
12153,11488,32
12153,11767,32
,,
2245,,
2245,6884,33
15131,,
9060,,
,,
,,
2947,,
,,
8909,,
12228,11568,32
,,
10966,,
6660,,
12135,,
12045,,
,,
,,
,,
,,
2259,,
7080,1262,36
,,
,,
,,
9235,,
11300,6445,26
10888,,
10487,,
13668,,
1904,7503,30
,,
14808,,
8192,,
13365,,
2000,6971,33
,,
,,
13546,,
13466,,
,,
11480,6231,25
11610,,
,,
,,
12348,11393,32
12087,11444,32
12087,,
569,,
,,
2362,,
1511,,
12075,,
12151,11727,32
12151,11411,32
10078,5918,23
,5973,23
,,
14009,,
,,
13775,,
10145,5996,23
15515,,
11602,,
15519,,
7421,,
,,
,,
226,7566,13
,,
,7554,13
9655,,
10645,,
,,
,6867,33
,,
,,
11597,,
7196,1100,36
7196,1141,36
7196,1224,36
9831,5822,28
12299,,
,,
15462,,
,,
640,4028,19
6606,,
13437,,
,,
,,
,,
,,
,,
8247,,
,,
13166,,
,,
10057,6011,23
407,,
,,
,,
1732,,
,,
9416,11134,18
,,
2720,,
10591,,
12212,11563,32
12212,,
256,7736,13
12448,,
8848,,
7475,,
,,
14230,,
,,
,,
,,
,,
14835,,
,,
,,
11877,,
7630,,
,6300,25
,,
9697,,
363,7188,19
14897,,
12410,11380,32
,,
9952,5796,28
,,
,,
,,
10064,6122,23
12291,,
,,
54,7593,13
,,
1764,7423,30
10552,,
,,
8963,,
11758,,
1245,4666,10
13645,,
8873,,
11027,2228,24
11027,2229,24
8451,,
1005,,
13883,,
10644,,
,11259,18
15104,,
,,
8395,,
11137,6388,26
,,
12337,,
15192,,
11037,2344,24
11037,2239,24
,,
7224,1307,36
1860,7425,30
7515,,
12778,,
7947,,
1205,4561,10
,,
12094,11478,32
11700,,
,,
12349,,
11640,,
,7384,30
15516,,
,,
15546,,
,,
,,
,,
13712,,
13913,,
,,
7637,,
2124,6763,33
7369,,
9718,,
7405,,
7838,,
481,7193,19
,,
,,
,,
1155,4745,10
,,
2470,,
13938,,
11058,2318,24
,,
,,
,,
,,
13834,,
,,
,,
,,
9367,11114,18
9243,11302,18
8712,,
,4518,10
9,,
,,
,,
8814,,
652,7227,19
,,
,,
2845,,
12428,,
9900,5727,28
,,
,,
10945,,
14268,,
13208,,
10367,,
10484,,
1865,7505,30
,,
7615,,
11717,,
,,
10023,5661,28
11786,,
,,
,,
,,
14598,,
,,
,,
,,
1267,4484,10
10671,,
,,
,,
,,
,,
12467,,
13409,,
,,
12037,,
,,
,,
12058,,
11437,6240,25
11437,6343,25
11437,6263,25
993,,
,,
,,
,,
,,
,,
,,
2485,,
2586,,
,,
,,
2587,,
,,
2496,,
,,
,,
,,
,,
2578,,
,,
4859,5034,14
2604,,
,,
,,
,,
,,
6143,,
,,
,,
6678,,
,,
6748,,
6893,,
,,
,,
,,
,,
,,
10797,,
,,
,,
,,
,,
2699,,
,,
4315,,
,,
4328,,
4361,,
4352,,
,,
,,
13116,,
,,
,,
13325,,
13350,,
,,
,,
13361,,
,,
,,
,,
,,
,,
,,
14304,,
,,
,,
14779,,
,,
,,
,,
4552,,
4685,2939,12
,,
4639,2959,12
4661,2957,12
4722,2884,12
,,
3374,,
3466,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
5383,1648,16
5169,1851,16
,,
,,
,5002,14
4999,,
5037,2205,14
,,
,,
,,
4759,2212,14
,,
,,
5059,5247,14
5089,,
4851,5040,14
,,
3662,,
3664,,
,,
,,
3039,,
3026,,
,,
,,
3125,,
,,
3279,,
3293,,
,,
,,
,,
,,
,,
3797,,
3853,,
3874,,
,,
,,
,,
,,
,,
,,
3979,,
,,
,,
5916,80,7
6079,1,7
6015,4899,7
6010,4908,7
,,
,,
,,
,,
,,
,4435,17
5813,4431,17
5833,,
5816,,
3313,,
3345,,
3347,,
5621,543,15
,524,15
5619,484,15
5622,609,15
,,
,,
,,
,,
4427,,
4442,6711,22
4469,,
4476,6676,22
,,
,,
,,
,,
4198,,
4209,,
4279,,
4285,,
6122,,
12678,,
,,
12821,,
,,
13392,,
,,
,,
13441,,
,,
13731,,
,,
,,
14017,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
13017,,
13019,,
,,
,,
,,
,,
,,
83,,
153,,
,,
,,
356,,
,,
,,
,,
,,
,,
370,,
712,,
,,
,,
,,
,,
,,
,,
430,,
,,
607,,
,,
,,
,,
,,
9021,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
1347,,
,,
1365,,
1001,,
,,
,,
,,
1074,,
,,
,,
,,
,,
,,
9547,,
,,
9589,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
11215,6432,26
,,
,,
,,
,,
,,
,,
,,
,,
,,
11424,6230,25
,,
,,
,,
,,
,,
,,
,,
,,
,,
10628,,
,,
,,
,,
,,
,,
,,
10503,,
,,
,,
,,
,,
10999,,
,,
,,
,,
10454,,
11549,,
,,
12102,,
12399,,
11909,,
11792,,
,,
,,
11609,,
11800,,
11639,,
,,
,,
,,
9287,,
,,
,,
,,
9095,,
,,
,,
1554,,
1662,,
,,
1712,,
,,
,,
,,
,,
,,
,,
,,
2021,6818,33
,,
,,
1960,6760,33
,,
2088,,
2395,,
,,
9661,,
,,
9652,,
,,
,,
,,
9721,,
,,
,,
,,
,,
,,
10152,,
,,
10231,5958,23
10277,5928,23
,,
,,
,,
9931,,
2787,,
,,
,,
,,
,,
,,
,,
,,
,,
2741,,
,,
2727,,
,,
2851,,
,,
,,
,,
6637,,
6643,,
,,
,,
,,
8444,,
,,
8533,,
,,
,,
,,
,,
,,
,,
,,
,,
8359,,
8364,,
8370,,
,,
,,
,,
,,
,,
,,
6397,,
6508,,
6509,,
6520,,
6171,,
6181,,
6191,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
6759,,
,,
6779,,
,,
6782,,
6792,,
6814,,
6851,,
6846,,
,,
8770,,
8781,,
8778,,
8809,,
,,
,,
,,
7476,,
,,
,,
7155,,
,,
,,
,,
,,
7260,1290,36
7368,,
8030,,
6999,,
,,
,,
7888,,
,,
,,
7641,,
7703,,
7802,,
8572,,
,,
8609,,
,,
,,
,,
,,
,,
,,
,,
8078,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
15258,,
13991,,
12945,,
,,
9994,5777,28
,,
2633,,
10302,6063,23
9679,,
7246,1124,36
7884,,
13048,,
,,
,,
11499,6156,25
,,
,,
13488,,
,,
3446,,
11607,,
15214,,
4242,,
9012,,
,,
,,
,,
7516,,
8681,,
,,
7614,,
,,
1609,,
,6188,25
,,
7708,,
13176,,
10279,5964,23
,,
,,
14190,,
361,,
8688,,
6373,,
3377,,
13263,,
2172,6858,33
,,
11656,,
,,
,2279,24
3531,,
,,
9496,,
13998,,
6908,,
10148,5965,23
9776,,
,,
,,
8720,,
10605,,
,,
7523,,
6969,,
9305,11285,18
15200,,
,,
,,
,,
,7036,19
13917,,
15051,,
12441,,
12352,12028,32
,,
,,
922,,
14885,,
14816,,
,,
,,
,,
1864,7347,30
14037,,
,,
,,
13725,,
2631,,
6128,,
10157,6004,23
1037,,
9407,11264,18
,,
12173,11009,32
,,
2279,,
,,
14878,,
,,
,,
13921,,
2202,6921,33
8851,,
,,
14595,,
1076,,
,,
,7485,30
,,
9349,11224,18
621,7129,19
,,
6427,,
9418,11031,18
8466,,
2186,6911,33
,,
7858,,
,,
7998,,
4222,,
9733,,
6496,,
13162,,
11357,6526,26
,,
1389,4511,10
9309,11131,18
,,
,,
11809,,
,7632,13
14992,,
,,
270,7555,13
14741,,
11088,2330,24
14902,,
,,
