block_id,external_mall_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
11132,18,35870.33,528321.0,2152.22,31699.26,107611,1584963,50
2882,12,21342.54,2181554.77,758.07,77486.92,277453,28360212,366
5992,23,20071.38,377590.31,712.92,13411.68,260928,4908674,366
7639,13,8049.11,284305.89,293.29,10359.32,72442,2558753,247
11458,32,20282.4,1796446.2,768.27,68047.2,101412,8982231,132
9678,32,10225.8,225799.6,390.3,8618.31,51129,1128998,131
1147,36,11097.67,845667.67,475.61,36242.9,33293,2537003,70
7503,30,3372.75,852506.25,126.68,32019.01,26982,6820050,213
7677,13,23038.5,497770.0,869.38,18783.77,92154,1991080,106
5724,28,11277.25,821952.88,395.69,28840.45,90218,6575623,228
4290,17,19498.15,848968.69,692.56,30154.63,253476,11036593,366
10981,32,52495.6,1399379.0,1988.47,53006.78,262478,6996895,132
11041,18,13465.67,600204.33,807.94,36012.26,40397,1800613,50
1870,16,22743.5,1028424.83,822.05,37171.98,136461,6170549,166
1191,36,51578.33,720905.33,2210.5,30895.94,154735,2162716,70
5777,28,3212.15,803652.85,114.09,28545.05,41758,10447487,366
1841,16,9252.31,1269273.38,328.63,45083.48,120280,16500554,366
6054,23,2593.23,207317.92,92.11,7363.75,33712,2695133,366
2040,14,7019.31,1636047.62,249.32,58110.98,91251,21268619,366
1074,36,43483.67,410277.67,1863.59,17583.33,130451,1230833,70
11133,18,8484.67,534699.0,509.08,32081.94,25454,1604097,50
6289,25,4449.0,558171.5,228.15,28624.18,8898,1116343,39
7139,19,11889.9,511129.1,446.99,19215.38,118899,5111291,266
6814,33,35694.71,551633.57,1365.37,21100.74,249863,3861435,183
6954,33,34166.9,380962.6,1174.12,13091.5,341669,3809626,291
6033,23,16973.0,368520.46,602.87,13089.52,220649,4790766,366
7275,19,1307.6,526780.0,49.16,19803.76,13076,5267800,266
11222,18,4799.33,406784.33,287.96,24407.06,14398,1220353,50
7563,13,2816.75,220256.75,112.67,8810.27,11267,881027,100
6891,33,8884.9,199935.2,305.32,6870.63,88849,1999352,291
7741,13,11737.11,301616.78,422.54,10858.2,105634,2714551,250
11098,18,60667.0,486250.67,3640.02,29175.04,182001,1458752,50
6043,23,2692.0,713134.2,99.7,26412.38,13460,3565671,135
5748,28,23668.54,380024.92,840.69,13498.15,307691,4940324,366
1774,16,1997.62,366055.23,70.95,13001.96,25969,4758718,366
5999,23,8007.25,212023.75,288.55,7640.5,64058,1696190,222
11215,18,10378.33,255895.67,622.7,15353.74,31135,767687,50
1762,16,57732.92,1293869.38,2050.62,45957.11,750528,16820302,366
11228,18,14590.33,88624.0,875.42,5317.44,43771,265872,50
1249,36,34559.33,889648.67,1481.11,38127.8,103678,2668946,70
11569,32,137434.4,798894.8,5205.85,30261.17,687172,3994474,132
6347,25,9498.46,589459.31,337.38,20937.08,123480,7662971,366
1089,36,74966.33,844777.67,3212.84,36204.76,224899,2534333,70
6993,33,40794.0,376376.1,1401.86,12933.89,407940,3763761,291
7475,30,77466.5,821966.7,2912.27,30901.0,774665,8219667,266
6472,26,5003.31,352089.0,179.18,12609.25,65043,4577157,363
7068,19,73369.3,380358.2,2758.24,14299.18,733693,3803582,266
6608,22,12272.64,455894.18,429.93,15970.82,134999,5014836,314
1094,36,44636.33,728058.33,1912.99,31202.5,133909,2184175,70
11087,18,376.0,255889.67,22.56,15353.38,1128,767669,50
1759,16,4459.15,984722.15,159.26,35168.65,57969,12801388,364
2469,16,3960.58,379261.42,136.57,13077.98,47527,4551137,348
6069,23,11395.77,167472.69,404.77,5948.48,148145,2177145,366
11738,32,11381.0,934863.6,431.1,35411.5,56905,4674318,132
7377,30,43869.9,931394.5,1649.24,35014.83,438699,9313945,266
5126,14,7308.85,773420.31,259.6,27471.21,95015,10054464,366
11224,18,2634.67,67769.67,158.08,4066.18,7904,203309,50
6238,25,8544.0,585602.0,371.48,25460.96,17088,1171204,46
7202,19,10164.7,230336.1,389.45,8825.14,101647,2303361,261
6188,25,99956.38,1124887.92,3550.36,39955.04,1299433,14623543,366
11677,32,27304.2,1399412.6,1034.25,53008.05,136521,6997063,132
4593,10,39594.08,742791.23,1406.35,26383.3,514723,9656286,366
11230,18,4999.67,416182.33,299.98,24970.94,14999,1248547,50
7271,19,5959.0,259961.0,224.02,9772.97,59590,2599610,266
5098,14,6091.9,660109.8,232.52,25195.03,60919,6601098,262
11178,18,2028.0,515161.67,121.68,30909.7,6084,1545485,50
11299,18,0.0,219764.0,0.0,25854.59,0,439528,17
2894,12,16905.69,1264808.54,600.48,44924.89,219774,16442511,366
7414,30,5777.4,491553.2,217.2,18479.44,57774,4915532,266
7316,30,5652.1,675006.2,212.48,25376.17,56521,6750062,266
11114,18,10281.0,500584.33,616.86,30035.06,30843,1501753,50
6639,22,10706.36,761653.91,378.68,26939.53,117770,8378193,311
481,15,2517.77,257555.0,89.92,9198.39,32731,3348215,364
11533,32,76259.0,1796555.0,2888.6,68051.33,381295,8982775,132
6430,26,121679.46,667704.23,4381.81,24044.75,1581833,8680155,361
1832,16,69898.77,1757241.85,2482.74,62415.69,908684,22844144,366
440,15,18452.25,535157.0,680.27,19729.29,147618,4281256,217
7330,30,15197.9,1248472.1,571.35,46935.04,151979,12484721,266
2262,24,20144.77,695801.85,715.52,24714.27,261882,9045424,366
2219,24,10396.31,659044.0,369.27,23408.67,135152,8567572,366
1745,16,15191.23,553743.62,545.54,19885.82,197486,7198667,362
5764,28,7668.33,1210505.56,267.5,42226.94,69015,10894550,258
11481,32,12851.0,1798428.2,486.78,68122.28,64255,8992141,132
10908,18,40536.67,152031.0,2432.2,9121.86,121610,456093,50
6701,22,3536.5,436965.17,129.38,15986.53,21219,2621791,164
11450,32,18126.0,933547.8,686.59,35361.66,90630,4667739,132
527,15,26793.67,645781.33,1030.53,24837.74,241143,5812032,234
4688,10,37596.15,736110.38,1335.38,26146.0,488750,9569435,366
6420,26,10321.54,667794.46,369.64,23915.5,134180,8681328,363
4429,17,3850.0,444535.23,137.12,15832.76,50050,5778958,365
7400,30,40019.2,252740.4,1504.48,9501.52,400192,2527404,266
4652,10,89702.15,627808.38,3186.14,22299.2,1166128,8161509,366
59,7,12363.13,669815.25,441.54,23921.97,98905,5358522,224
539,15,16709.85,557185.08,598.42,19954.29,217228,7243406,363
6122,23,3385.0,276193.08,120.23,9810.14,44005,3590510,366
5020,14,1799.31,219624.15,63.91,7800.86,23391,2855114,366
6196,25,7944.77,1118870.23,282.19,39741.29,103282,14545313,366
6281,25,8351.46,737158.62,296.64,26183.23,108569,9583062,366
6174,25,145286.23,786884.23,5160.44,27949.44,1888721,10229495,366
6567,26,2573.08,589806.31,92.15,21122.54,33450,7667482,363
4532,10,2300.0,223408.92,81.69,7935.29,29900,2904316,366
6616,22,45454.82,949356.73,1592.37,33257.72,500003,10442924,314
6551,26,775.5,517962.0,29.45,19669.44,4653,3107772,158
11498,32,20469.0,909641.2,775.34,34456.11,102345,4548206,132
4495,10,952.08,94905.85,33.82,3370.97,12377,1233776,366
1778,16,16730.54,1340596.31,594.25,47616.81,217497,17427752,366
58,7,10985.5,448115.5,392.34,16004.13,87884,3584924,224
6393,26,128318.69,1087194.92,4595.44,38935.36,1668143,14133534,363
6716,22,255400.45,488123.73,9004.5,17209.49,2809405,5369361,312
4489,10,1616.0,295424.75,60.41,11043.92,12928,2363398,214
1090,36,7884.33,190041.33,337.9,8144.63,23653,570124,70
2296,24,7996.23,266634.69,284.02,9470.63,103951,3466251,366
2974,12,93765.85,135292.62,3502.75,5054.03,1218956,1758804,348
434,15,13495.69,377677.69,479.36,13414.78,175444,4909810,366
7720,13,16565.33,195366.22,596.35,7033.18,149088,1758296,250
2855,12,75572.31,446860.77,2729.0,16136.64,982440,5809190,360
7,7,38869.62,582684.75,1388.2,20810.17,310957,4661478,224
5772,28,6954.33,582279.83,239.8,20078.61,41726,3493679,174
7320,30,37191.83,945386.17,1690.54,42972.1,223151,5672317,132
4613,10,42963.54,879443.77,1526.03,31237.07,558526,11432769,366
6786,33,5414.5,541236.3,186.07,18599.19,54145,5412363,291
11638,32,118966.4,799043.2,4506.3,30266.79,594832,3995216,132
4298,17,19464.43,943768.43,792.16,38409.18,136251,6606379,172
12030,32,4453.8,1215681.2,168.7,46048.53,22269,6078406,132
6896,33,1801.3,266109.4,61.9,9144.65,18013,2661094,291
11545,32,52139.0,1631432.0,2020.89,63233.8,260695,8157160,129
6781,33,6855.5,609259.0,235.58,20936.74,68555,6092590,291
7518,13,4809.89,415062.78,178.14,15372.7,43289,3735565,243
6940,33,2998.2,445688.4,103.03,15315.75,29982,4456884,291
7146,19,24654.7,511133.1,926.87,19215.53,246547,5111331,266
11396,32,6316.4,1262154.4,239.26,47808.88,31582,6310772,132
6819,33,4134.6,695550.9,142.08,23902.09,41346,6955509,291
2310,24,6924.92,172619.69,245.97,6131.3,90024,2244056,366
5120,14,60716.54,1607622.69,2156.6,57101.35,789315,20899095,366
7671,13,14439.0,284222.89,528.26,10398.4,129951,2558006,246
7311,30,4201.8,1010381.3,157.96,37984.26,42018,10103813,266
1711,16,14485.38,820708.08,514.51,29150.83,188310,10669205,366
1204,36,20644.33,722153.33,884.76,30949.43,61933,2166460,70
6573,26,6226.77,598519.62,223.0,21434.59,80948,7780755,363
5693,28,53133.31,770490.92,1887.25,27367.16,690733,10016382,366
6692,22,11749.0,511945.64,411.59,17934.4,129239,5631402,314
4718,10,8698.38,369901.69,308.96,13138.58,113079,4808722,366
11413,32,40245.4,1627877.6,1547.9,62610.68,201227,8139388,130
4564,10,5559.85,369678.46,197.48,13130.66,72278,4805820,366
6261,25,11895.69,195953.08,422.52,6960.08,154644,2547390,366
5799,28,2581.46,246474.38,93.48,8925.26,33559,3204167,359
7340,30,4768.8,721965.2,179.28,27141.55,47688,7219652,266
11137,18,1584.67,378249.33,95.08,22694.96,4754,1134748,50
7477,30,11650.2,821858.3,437.98,30896.93,116502,8218583,266
4467,10,4343.0,261476.0,168.66,10154.41,17372,1045904,103
4872,7,19539.75,446189.12,697.85,15935.33,156318,3569513,224
7302,30,33262.3,933980.5,1250.46,35112.05,332623,9339805,266
6564,26,9911.92,533655.77,354.97,19111.64,128855,6937525,363
578,15,2014.23,329957.69,71.74,11751.92,26185,4289450,365
4899,7,4063.67,320013.0,217.7,17143.55,12191,960039,56
5750,28,7817.13,647122.62,282.97,23425.25,62537,5176981,221
2260,24,24717.62,696016.38,877.95,24721.89,321329,9048213,366
5804,28,11290.0,679354.2,434.23,26129.01,56450,3396771,130
7301,30,6491.25,711655.5,298.45,32719.79,25965,2846622,87
11377,32,14405.6,1215414.4,545.67,46038.42,72028,6077072,132
6815,33,17539.86,551600.71,670.92,21099.48,122779,3861205,183
6091,23,21823.85,300090.46,775.16,10658.95,283710,3901176,366
7596,13,8361.33,1267534.56,301.01,45631.24,75252,11407811,250
2247,24,14360.85,226279.0,510.08,8037.23,186691,2941627,366
4375,17,14615.15,654699.69,519.12,23254.36,189997,8511096,366
6498,26,7505.0,386851.17,272.91,14067.32,45030,2321107,165
4419,17,10432.15,455827.15,370.54,16190.58,135618,5925753,366
5714,28,18890.23,685485.31,670.96,24347.84,245573,8911309,366
408,15,43039.7,204184.1,1588.18,7534.47,430397,2041841,271
5958,23,5830.82,232305.73,212.38,8461.47,64139,2555363,302
2876,12,30274.77,488209.31,1075.33,17340.77,393572,6346721,366
4983,14,75925.2,607277.6,3190.13,25515.87,379626,3036388,119
6307,25,14231.85,1190746.38,505.5,42294.27,185014,15479703,366
7715,13,94753.0,301627.22,3411.11,10858.58,852777,2714645,250
7717,13,92928.22,884219.56,3345.42,31831.9,836354,7957976,250
4586,10,6631.77,780012.62,235.55,27705.37,86213,10140164,366
6084,23,2176.38,748919.0,77.3,26600.95,28293,9735947,366
4577,10,24595.46,497876.15,873.61,17684.13,319741,6472390,366
1067,36,49343.33,728243.67,2114.71,31210.44,148030,2184731,70
6867,33,8691.1,291603.6,298.66,10020.74,86911,2916036,291
1095,36,17294.33,843575.33,741.19,36153.23,51883,2530726,70
1199,36,18195.33,853794.67,779.8,36591.2,54586,2561384,70
4524,10,10792.9,250485.2,373.46,8667.31,107929,2504852,289
11520,32,2645.4,875817.0,100.2,33174.89,13227,4379085,132
6689,22,3840.55,490953.27,134.54,17199.0,42246,5400486,314
7665,13,6465.67,769898.0,232.76,27716.33,58191,6929082,250
4807,7,1660.0,95071.0,150.91,8642.82,1660,95071,11
5674,28,8686.77,429992.08,308.55,15272.94,112928,5589897,366
7142,19,10428.3,510973.2,392.04,19209.52,104283,5109732,266
6042,23,3424.08,750219.46,121.62,26647.14,44513,9752853,366
4698,10,9530.5,656221.0,443.28,30521.91,19061,1312442,43
6482,26,24349.15,403459.15,872.01,14448.95,316539,5244969,363
11124,18,5760.33,379118.0,345.62,22747.08,17281,1137354,50
4320,17,21548.08,279220.08,765.37,9917.65,280125,3629861,366
11579,32,48806.4,234212.4,1848.73,8871.68,244032,1171062,132
6371,25,27137.85,266969.77,963.91,9482.53,352792,3470607,366
6248,25,5540.77,450779.46,196.8,16011.29,72030,5860133,366
7571,13,856.67,233111.0,38.94,10595.95,2570,699333,66
417,15,44745.85,382072.0,1589.33,13570.86,581696,4966936,366
1307,36,28351.67,612027.67,1215.07,26229.76,85055,1836083,70
413,15,646.62,382107.92,22.97,13572.14,8406,4967403,366
2243,24,9264.31,279649.38,329.06,9932.9,120436,3635442,366
4370,17,7235.43,379655.57,296.19,15541.46,50648,2657589,171
7186,19,2149.1,282305.8,80.79,10613.0,21491,2823058,266
7755,13,6933.89,600705.22,249.62,21625.39,62405,5406347,250
11565,32,34500.0,234217.6,1306.82,8871.88,172500,1171088,132
4977,14,130391.0,1082162.15,4631.37,38437.45,1695083,14068108,366
1129,36,0.0,615501.0,0.0,26378.61,0,1846503,70
7432,30,8289.4,506937.2,383.77,23469.31,41447,2534686,108
6522,26,26312.92,613415.31,942.34,21968.04,342068,7974399,363
7709,13,13529.89,301599.22,487.08,10857.57,121769,2714393,250
4523,10,2025.23,369672.46,71.93,13130.44,26328,4805742,366
6186,25,40595.85,1117676.69,1441.93,39698.9,527746,14529797,366
4810,7,4711.63,640033.5,168.27,22858.34,37693,5120268,224
6752,33,14266.38,572873.0,533.32,21415.81,114131,4582984,214
4614,10,78036.69,1347301.62,2771.8,47854.98,1014477,17514921,366
1272,36,33559.33,888481.67,1438.26,38077.79,100678,2665445,70
7592,13,45931.44,1266972.11,1653.53,45611.0,413383,11402749,250
7499,30,54667.75,744846.75,2666.72,36333.99,218671,2979387,82
5997,23,3159.0,221379.33,126.36,8855.17,9477,664138,75
6072,23,7680.67,124565.67,273.23,4431.19,69126,1121091,253
13577,32,228646.4,1482108.0,8726.96,56569.01,1143232,7410540,131
1683,16,3158.17,311808.33,127.17,12556.04,18949,1870850,149
1853,16,0.0,457310.08,0.0,16243.25,0,5945031,366
1679,16,11970.69,850184.31,425.19,30197.8,155619,11052396,366
7494,30,5033.6,603326.2,189.23,22681.44,50336,6033262,266
11497,32,17292.0,1211340.8,655.0,45884.12,86460,6056704,132
4797,7,9194.12,265088.88,328.36,9467.46,73553,2120711,224
4909,7,101543.13,516193.75,3626.54,18435.49,812345,4129550,224
7753,13,3356.0,859248.33,125.85,32221.81,10068,2577745,80
6417,26,19104.08,1215593.31,684.17,43533.64,248353,15802713,363
5209,14,3277.54,462183.62,116.42,16416.36,42608,6008387,366
25,7,24212.88,708433.5,864.75,25301.2,193703,5667468,224
6671,22,33632.73,488250.36,1181.98,17158.96,369960,5370754,313
5665,28,80125.54,654977.31,2845.99,23264.22,1041632,8514705,366
6605,22,10840.64,455868.82,379.77,15969.93,119247,5014557,314
6180,25,1256.0,150250.23,44.61,5336.76,16328,1953253,366
4850,7,12284.75,589298.12,438.74,21046.36,98278,4714385,224
1112,36,11302.67,606587.33,484.4,25996.6,33908,1819762,70
7196,19,14757.2,365395.2,554.78,13736.66,147572,3653952,266
68,7,70839.25,830830.25,2529.97,29672.51,566714,6646642,224
7471,30,12010.3,821858.7,451.52,30896.94,120103,8218587,266
6100,23,5673.92,530125.08,201.53,18829.58,73761,6891626,366
1665,16,30833.69,612612.23,1095.19,21759.45,400838,7963959,366
1626,16,1657.92,9065.62,58.89,322.0,21553,117853,366
7467,30,14554.5,821860.3,547.16,30897.0,145545,8218603,266
52,7,13298.12,708427.5,474.93,25300.98,106385,5667420,224
7722,13,7089.11,195364.44,255.21,7033.12,63802,1758280,250
7437,30,9925.2,524244.9,373.13,19708.45,99252,5242449,266
6238,25,20347.0,497540.43,818.56,20015.99,142429,3482783,174
4653,10,6853.58,536942.0,288.57,22608.08,82243,6443304,285
11468,32,22793.4,1799154.2,863.39,68149.78,113967,8995771,132
6052,23,20224.0,291952.9,699.79,10102.18,202240,2919529,289
7136,19,10467.6,510969.0,393.52,19209.36,104676,5109690,266
4194,19,3387.86,459749.57,119.17,16172.1,23715,3218247,199
11285,18,9560.33,243431.67,573.62,14605.9,28681,730295,50
566,15,26795.0,538331.0,1030.58,20705.04,133975,2691655,130
6918,33,1565.0,199850.9,53.78,6867.73,15650,1998509,291
6720,22,1615.0,51729.2,55.69,1783.77,8075,258646,145
7660,13,15061.67,343699.56,544.4,12422.88,135555,3093296,249
1810,16,4912.38,487646.88,176.23,17494.06,39299,3901175,223
11518,32,17047.6,1023330.4,645.74,38762.52,85238,5116652,132
5902,28,12487.08,252224.62,443.53,8958.8,162332,3278920,366
11541,32,65035.2,1795372.6,2463.45,68006.54,325176,8976863,132
6056,23,6012.62,207314.08,213.56,7363.61,78164,2695083,366
1697,16,41778.15,566001.15,1483.92,20103.87,543116,7358015,366
11265,18,5912.67,305208.33,354.76,18312.5,17738,915625,50
7419,30,43082.7,603148.4,1619.65,22674.75,430827,6031484,266
6769,33,3368.71,551654.43,128.86,21101.54,23581,3861581,183
11650,32,5090.6,598138.8,192.83,22656.77,25453,2990694,132
4667,10,2084.23,419231.31,74.03,14890.73,27095,5450007,366
6933,33,4742.5,225093.5,162.97,7735.17,47425,2250935,291
6065,23,2535.75,120205.25,100.93,4784.29,20286,961642,201
4489,10,1319.0,218747.6,61.64,10221.85,6595,1093738,107
11594,32,3379.5,1315454.0,177.87,69234.42,6759,2630908,38
6650,22,10467.4,1083830.9,383.42,39700.77,104674,10838309,273
4605,10,9891.77,748380.77,351.35,26581.83,128593,9728950,366
11214,18,53805.67,244251.0,3228.34,14655.06,161417,732753,50
5041,14,126798.77,714673.23,4503.78,25384.57,1648384,9290752,366
23,7,6061.75,254911.75,216.49,9103.99,48494,2039294,224
6181,25,887.08,150239.38,31.51,5336.37,11532,1953112,366
6374,26,37309.38,623937.08,1336.15,22344.85,485022,8111182,363
7082,19,5545.3,431545.0,208.47,16223.5,55453,4315450,266
4905,7,8483.5,605820.38,302.98,21636.44,67868,4846563,224
582,15,3761.23,349784.38,133.96,12458.07,48896,4547197,365
7565,13,2973.0,289666.67,108.77,10597.56,26757,2607000,246
1694,16,11168.75,2116157.25,421.46,79854.99,44675,8464629,106
7402,30,2335.4,252714.0,87.8,9500.53,23354,2527140,266
6907,33,6628.9,373607.7,227.8,12838.75,66289,3736077,291
11187,18,2498.0,380107.33,149.88,22806.44,7494,1140322,50
5015,14,3568.71,495847.86,125.53,17441.88,24981,3470935,199
7048,19,28363.0,428735.9,1066.28,16117.89,283630,4287359,266
6931,33,4172.4,199815.6,143.38,6866.52,41724,1998156,291
7423,30,27131.4,822058.4,1019.98,30904.45,271314,8220584,266
6525,26,2676.15,384297.31,95.84,13762.71,34790,4995865,363
11442,32,8171.6,1024100.8,309.53,38791.7,40858,5120504,132
1180,36,8071.0,338667.33,345.9,14514.31,24213,1016002,70
7479,30,2954.1,243624.8,111.06,9158.83,29541,2436248,266
11479,32,13561.6,1262299.4,513.7,47814.37,67808,6311497,132
450,15,200603.0,955228.46,7125.24,33928.88,2607839,12417970,366
2333,24,2298.77,280046.62,81.65,9947.01,29884,3640606,366
1954,14,9914.62,615087.62,352.16,21847.37,128890,7996139,366
7079,19,9347.3,431568.6,351.4,16224.38,93473,4315686,266
11536,32,148634.4,1435743.6,5761.02,55648.98,743172,7178718,129
7105,19,13702.8,457135.5,515.14,17185.55,137028,4571355,266
5212,14,14761.5,453446.38,517.95,15910.4,118092,3627571,228
1100,36,9466.0,957508.67,405.69,41036.09,28398,2872526,70
10966,32,30786.2,1799026.8,1166.14,68144.95,153931,8995134,132
11500,32,4201.0,575320.6,159.13,21792.45,21005,2876603,132
5227,14,10636.54,530966.54,377.8,18859.47,138275,6902565,366
6764,33,1790.0,520583.25,82.3,23934.86,7160,2082333,87
7617,13,42501.78,446146.0,1530.06,16061.26,382516,4015314,250
2857,12,21407.23,462936.85,762.45,16488.16,278294,6018179,365
5216,14,17773.62,531826.62,631.3,18890.02,231057,6913746,366
7183,19,1852.6,189551.0,92.63,9477.55,9263,947755,100
7421,30,4997.6,417386.8,187.88,15691.23,49976,4173868,266
11318,18,18384.33,345184.67,1103.06,20711.08,55153,1035554,50
5765,28,4184.33,424532.0,220.23,22343.79,12553,1273596,57
4823,7,8936.0,595794.12,319.14,21278.36,71488,4766353,224
1241,36,19892.0,889920.0,852.51,38139.43,59676,2669760,70
7613,13,1561.67,342094.67,56.22,12315.41,14055,3078852,250
1250,36,12377.33,890499.0,530.46,38164.24,37132,2671497,70
2859,12,18738.54,452549.92,665.58,16074.18,243601,5883149,366
7072,19,5838.8,324231.2,235.44,13073.84,29194,1621156,124
17,7,4760.0,595738.13,170.0,21276.36,38080,4765905,224
7754,13,15319.67,600707.22,551.51,21625.46,137877,5406365,250
1070,36,21697.0,607416.33,929.87,26032.13,65091,1822249,70
5739,28,11284.69,430090.15,400.82,15276.43,146701,5591172,366
1131,36,162326.0,610715.67,6956.83,26173.53,486978,1832147,70
4838,7,11678.5,872276.25,417.09,31152.72,93428,6978210,224
5109,14,20899.15,561078.54,742.32,19929.02,271689,7294021,366
43,7,12065.33,434693.67,556.86,20062.78,36196,1304081,65
6691,22,29220.09,490965.27,1023.63,17199.42,321421,5400618,314
1701,16,22615.54,1862900.62,803.28,66168.6,294002,24217708,366
1078,36,11222.33,190719.0,480.96,8173.67,33667,572157,70
1775,16,14248.23,1219704.54,506.08,43322.84,185227,15856159,366
6045,23,1380.08,300023.62,49.02,10656.58,17941,3900307,366
1281,36,24277.0,1159777.67,1040.44,49704.76,72831,3479333,70
6735,33,87453.2,801536.2,3005.26,27544.2,874532,8015362,291
1178,36,18190.67,338084.33,779.6,14489.33,54572,1014253,70
495,15,2119.0,488591.0,92.13,21243.09,4238,977182,46
505,15,4914.4,461238.0,180.68,16957.28,24572,2306190,136
11507,32,984.6,608841.2,37.3,23062.17,4923,3044206,132
6603,22,2758.82,723942.64,96.65,25361.05,30347,7963369,314
11511,32,8239.0,337372.4,312.08,12779.26,41195,1686862,132
7732,13,1764.11,209437.78,65.61,7789.01,15877,1884940,242
10933,32,120175.8,598284.8,4552.11,22662.3,600879,2991424,132
4920,7,9594.0,872153.25,342.64,31148.33,76752,6977226,224
11264,18,11614.0,415697.67,696.84,24941.86,34842,1247093,50
11146,18,9771.33,379923.33,586.28,22795.4,29314,1139770,50
5762,28,43454.92,1171406.46,1543.48,41607.33,564914,15228284,366
5752,28,3250.33,517661.0,152.36,24265.36,9751,1552983,64
5940,23,2536.69,455170.38,90.1,16167.25,32977,5917215,366
4866,7,18679.75,447916.87,667.13,15997.03,149438,3583335,224
6326,25,6489.86,332171.14,256.66,13136.71,45429,2325198,177
6381,26,29999.62,630065.46,1074.37,22564.33,389995,8190851,363
11382,32,18612.6,1798738.0,705.02,68134.02,93063,8993690,132
4322,17,12122.31,279339.46,430.57,9921.89,157590,3631413,366
61,7,2889.13,707325.25,103.18,25261.62,23113,5658602,224
1286,36,9234.33,337693.0,395.76,14472.56,27703,1013079,70
11517,32,167054.2,908850.8,6327.81,34426.17,835271,4544254,132
7749,13,22805.33,600761.89,820.99,21627.43,205248,5406857,250
6804,33,7645.1,421627.3,262.72,14488.91,76451,4216273,291
7559,13,2765.78,230379.44,102.02,8497.6,24892,2073415,244
2841,12,11106.46,246858.38,394.49,8768.19,144384,3209159,366
6883,33,3067.5,187455.4,105.41,6441.77,30675,1874554,291
7390,30,1248.4,721967.6,46.93,27141.64,12484,7219676,266
1870,16,17344.5,864875.0,738.06,36803.19,69378,3459500,94
11069,18,4807.33,378243.67,288.44,22694.62,14422,1134731,50
6877,33,1342.6,91714.4,46.14,3151.7,13426,917144,291
64,7,5221.0,830695.88,186.46,29667.71,41768,6645567,224
4432,17,6919.0,365328.67,309.81,16358.0,20757,1095986,67
7356,30,3397.2,668054.6,127.71,25114.83,33972,6680546,266
4557,10,2928.0,408955.13,109.97,15359.82,23424,3271641,213
7362,30,20446.4,716533.8,824.45,28892.49,102232,3582669,124
1284,36,29046.67,696174.67,1244.86,29836.06,87140,2088524,70
11678,32,6406.8,598284.8,242.68,22662.3,32034,2991424,132
6230,25,19344.83,1574365.83,695.02,56564.04,116069,9446195,167
11594,32,10766.0,624461.5,828.15,48035.5,21532,1248923,26
11578,32,31534.2,608854.0,1194.48,23062.65,157671,3044270,132
7336,30,35333.8,1185912.4,1328.34,44583.17,353338,11859124,266
5018,14,3378.31,452715.77,119.99,16080.07,43918,5885305,366
1808,16,6983.23,612657.46,248.04,21761.06,90782,7964547,366
4628,10,2567.38,481564.85,91.19,17104.76,33376,6260343,366
594,15,9372.54,399913.69,336.58,14361.54,121843,5198878,362
4408,17,65155.46,695757.0,2314.27,24712.68,847021,9044841,366
5761,28,41894.0,1171525.62,1488.04,41611.57,544622,15229833,366
7049,19,15832.9,428836.5,595.22,16121.67,158329,4288365,266
11719,32,1880.6,1798412.4,71.23,68121.68,9403,8992062,132
11722,32,21112.4,933546.0,799.71,35361.59,105562,4667730,132
11566,32,7460.6,337385.4,282.6,12779.75,37303,1686927,132
1271,36,10827.67,888481.67,464.04,38077.79,32483,2665445,70
6957,33,4235.4,380996.5,145.55,13092.66,42354,3809965,291
11301,18,9714.67,598269.33,582.88,35896.16,29144,1794808,50
11572,32,11646.2,934609.8,441.14,35401.89,58231,4673049,132
11223,18,19586.0,255772.33,1175.16,15346.34,58758,767317,50
11411,32,26527.6,1662253.2,1004.83,62964.14,132638,8311266,132
6879,33,18937.0,107648.5,641.93,3649.1,37874,215297,59
6953,33,12084.4,380988.0,415.27,13092.37,120844,3809880,291
11503,32,82830.4,1796299.0,3137.52,68041.63,414152,8981495,132
11633,32,10995.8,1262338.0,416.51,47815.83,54979,6311690,132
4006,19,20805.88,499287.38,733.25,17596.03,166447,3994299,227
11279,18,9723.0,254113.0,583.38,15246.78,29169,762339,50
1769,16,7205.31,1033869.77,255.93,36722.15,93669,13440307,366
423,15,0.0,431236.33,0.0,16171.36,0,1293709,80
1174,36,10984.33,1166533.67,470.76,49994.3,32953,3499601,70
12028,32,18717.8,1215440.0,709.01,46039.39,93589,6077200,132
2945,12,3457.33,464321.17,143.06,19213.29,20744,2785927,145
4487,10,2659.38,210019.54,94.46,7459.71,34572,2730254,366
11204,18,847.67,305202.0,50.86,18312.12,2543,915606,50
4907,7,4864.63,605867.25,173.74,21638.12,38917,4846938,224
2808,12,2705.08,304484.15,96.08,10815.01,35166,3958294,366
7533,13,4962.44,230144.67,183.79,8523.88,44662,2071302,243
7668,13,30010.67,750762.17,1091.3,27300.44,180064,4504573,165
4700,10,12726.38,775178.31,452.03,27533.66,165443,10077318,366
1624,16,2789.85,9056.0,99.64,323.43,36268,117728,364
11652,32,11563.4,798894.8,438.01,30261.17,57817,3994474,132
6493,26,34272.54,577719.85,1227.39,20689.69,445543,7510358,363
