store_id,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m
13029,-73345.0,73927.0,6727.0,8467.0,22775.0,8112.0,51070.0
13030,-34253.0,97051.0,10837.0,4323.0,75521.0,1364.0,76184.0
13191,-121418.0,71914.0,7889.0,15431.0,47316.0,12200.0,53089.0
13153,-86345.0,99815.0,11060.0,14643.0,67495.0,11342.0,27790.0
13051,-14287.0,8611.0,13232.0,11785.0,84622.0,1880.0,69197.0
13220,-27854.0,29416.0,11856.0,6413.0,14011.0,10045.0,50875.0
13031,-116706.0,50809.0,8100.0,6923.0,75026.0,416.0,107319.0
13144,-25274.0,48917.0,3093.0,11718.0,54853.0,1246.0,89904.0
13192,-82685.0,74519.0,5842.0,8941.0,50155.0,7232.0,60775.0
13128,-80595.0,81922.0,3148.0,8275.0,80659.0,15294.0,41518.0
13100,-80627.0,17990.0,13479.0,12579.0,4334.0,3756.0,56275.0
13214,-75759.0,13459.0,3213.0,2417.0,12207.0,4333.0,107940.0
13088,-83213.0,19030.0,13097.0,7826.0,59974.0,11824.0,116200.0
13105,-45436.0,19582.0,2879.0,13472.0,64741.0,5110.0,45835.0
13227,-98878.0,84872.0,13183.0,11093.0,5846.0,9880.0,89278.0
13238,-72941.0,66816.0,10471.0,2834.0,70134.0,15396.0,18367.0
13149,-66449.0,16383.0,5476.0,7160.0,70185.0,7537.0,71412.0
13118,-73773.0,45195.0,11963.0,5844.0,30215.0,648.0,28785.0
13119,-79965.0,49064.0,14111.0,14480.0,71281.0,10297.0,40197.0
13032,-12010.0,67464.0,9041.0,12935.0,56361.0,966.0,53654.0
13058,-111083.0,88332.0,7899.0,1513.0,2431.0,9367.0,78539.0
13151,-62764.0,56147.0,3937.0,13608.0,58210.0,10231.0,65738.0
13231,-113991.0,45114.0,644.0,1523.0,72740.0,1949.0,91421.0
13060,-34974.0,5437.0,7625.0,8288.0,67837.0,1564.0,85366.0
13235,-16622.0,33261.0,11139.0,10503.0,36012.0,788.0,85303.0
13201,-25330.0,86773.0,8587.0,15610.0,36194.0,10044.0,90157.0
13061,-21115.0,46576.0,11077.0,11058.0,23498.0,14119.0,63168.0
13033,-92651.0,87145.0,4369.0,2728.0,57762.0,8718.0,21081.0
13063,-122032.0,76078.0,2728.0,5432.0,17111.0,16512.0,4470.0
13090,-7705.0,88351.0,14078.0,9033.0,8264.0,4891.0,51283.0
13139,-98280.0,87158.0,5235.0,7658.0,55226.0,15374.0,9877.0
13064,-75260.0,68446.0,1322.0,10763.0,54811.0,16243.0,48301.0
13106,-60930.0,74869.0,3379.0,13486.0,84879.0,3846.0,97308.0
13199,-37807.0,92860.0,9325.0,13583.0,22522.0,12345.0,52706.0
13057,-51897.0,58263.0,14034.0,2121.0,38161.0,11275.0,33061.0
13034,-97626.0,26482.0,3825.0,1339.0,20406.0,3115.0,21589.0
13221,-22659.0,91556.0,3068.0,9462.0,31833.0,10787.0,64480.0
13171,-14346.0,75262.0,2830.0,6918.0,27307.0,9620.0,63049.0
13148,-76055.0,2483.0,8123.0,15571.0,24734.0,1448.0,32047.0
13180,-36551.0,61527.0,7831.0,10172.0,4390.0,8841.0,116075.0
13065,-105785.0,56647.0,4467.0,7358.0,85023.0,5871.0,109508.0
13232,-95730.0,15173.0,13044.0,13246.0,83470.0,7343.0,28386.0
,-40126.0,20809.0,8476.0,1452.0,62091.0,3119.0,64385.0
13035,-105548.0,46131.0,6879.0,2905.0,53386.0,16527.0,94869.0
13219,-88245.0,32619.0,5413.0,13817.0,16633.0,7380.0,23797.0
13228,-103884.0,27141.0,10904.0,1784.0,47614.0,11833.0,24558.0
13066,-115629.0,33961.0,13878.0,13532.0,22368.0,501.0,113897.0
13036,-87291.0,37159.0,1407.0,2410.0,19549.0,15677.0,16716.0
13112,-9529.0,57160.0,6758.0,7091.0,46990.0,12212.0,105570.0
13170,-90993.0,66155.0,13888.0,2993.0,37626.0,10361.0,13170.0
13127,-43938.0,90331.0,13702.0,7305.0,56958.0,12062.0,61396.0
13155,-49469.0,71083.0,4862.0,7279.0,50163.0,16570.0,28760.0
13243,-21750.0,20133.0,7036.0,5828.0,36712.0,3663.0,94963.0
13209,-99317.0,18127.0,13485.0,6303.0,6205.0,3445.0,77365.0
13134,-75352.0,74810.0,8193.0,8306.0,50160.0,7494.0,116761.0
13190,-5226.0,9820.0,1541.0,6714.0,71873.0,7645.0,97068.0
13165,-17761.0,50301.0,6376.0,10747.0,53950.0,12965.0,68718.0
13037,-33443.0,48919.0,2489.0,12494.0,51506.0,6601.0,64648.0
13205,-12857.0,67122.0,3291.0,11640.0,72279.0,10947.0,66346.0
13159,-56993.0,9862.0,4680.0,8793.0,49305.0,15602.0,76174.0
13197,-27183.0,50744.0,11325.0,4857.0,80141.0,5367.0,67555.0
13055,-6288.0,81242.0,9036.0,3448.0,71697.0,6132.0,4932.0
13122,-40129.0,24175.0,3442.0,10700.0,4473.0,332.0,42763.0
13211,-67164.0,42650.0,13434.0,10709.0,81722.0,14514.0,94972.0
13067,-74430.0,53222.0,2571.0,5956.0,14539.0,11043.0,24990.0
13162,-16097.0,60299.0,11971.0,15066.0,34884.0,15271.0,114511.0
13168,-89120.0,72740.0,10249.0,14629.0,67082.0,5999.0,53668.0
13085,-96849.0,100748.0,10279.0,6020.0,56067.0,15740.0,47669.0
13123,-11050.0,38653.0,828.0,9062.0,23550.0,13903.0,95249.0
13068,-68596.0,23505.0,10671.0,14929.0,79459.0,433.0,71419.0
13097,-107093.0,50654.0,11731.0,14237.0,55092.0,3355.0,66833.0
13213,-30086.0,24617.0,3961.0,14437.0,49947.0,7235.0,46232.0
,-41057.0,1790.0,2011.0,13912.0,39864.0,1402.0,26510.0
,-16615.0,87710.0,3915.0,11405.0,58847.0,2928.0,9109.0
13182,-35726.0,7876.0,7182.0,14028.0,35843.0,14201.0,111751.0
13069,-77786.0,95197.0,11761.0,7399.0,41956.0,5714.0,48314.0
13070,-59333.0,67826.0,6068.0,2577.0,84071.0,13855.0,77560.0
13108,-10777.0,90475.0,10152.0,10379.0,48252.0,13298.0,29358.0
13193,-43456.0,66559.0,12966.0,8938.0,38945.0,5728.0,20093.0
13038,-53817.0,91766.0,922.0,12438.0,21381.0,10058.0,13080.0
13150,-39923.0,64171.0,9804.0,11547.0,71412.0,4965.0,14435.0
13212,-56379.0,19525.0,8843.0,6797.0,3943.0,5521.0,105548.0
13160,-118303.0,34304.0,254.0,8784.0,65475.0,16205.0,47434.0
,-37682.0,38705.0,4011.0,9077.0,81966.0,3110.0,36551.0
13087,-28844.0,22439.0,6717.0,8690.0,1411.0,1775.0,42532.0
13179,-90686.0,80850.0,7630.0,8187.0,51101.0,4738.0,82000.0
13117,-47782.0,92001.0,9125.0,10537.0,16743.0,15665.0,118936.0
13208,-52761.0,17627.0,10092.0,12078.0,64772.0,10242.0,48273.0
13039,-40135.0,54992.0,14053.0,7432.0,21084.0,1623.0,85772.0
13189,-2008.0,95674.0,12018.0,1488.0,64178.0,14434.0,55326.0
13146,-82072.0,38378.0,13967.0,15242.0,66900.0,3607.0,97924.0
13040,-31295.0,89467.0,6746.0,7748.0,43377.0,10386.0,83351.0
13071,-45383.0,42464.0,12068.0,15311.0,44388.0,7957.0,6982.0
13145,-60585.0,89456.0,6840.0,4945.0,31092.0,14150.0,96598.0
13188,-89481.0,10270.0,3493.0,2154.0,44024.0,1522.0,47809.0
13166,-21001.0,7348.0,6152.0,12347.0,76384.0,6168.0,21832.0
13163,-96345.0,65565.0,12864.0,6712.0,77330.0,6981.0,88712.0
13196,-56020.0,93679.0,10985.0,3276.0,83010.0,2760.0,91631.0
13132,-25371.0,61606.0,11530.0,12465.0,14787.0,11239.0,78409.0
13054,-64383.0,53876.0,5522.0,4601.0,31257.0,12999.0,26474.0
13125,-20891.0,48015.0,10123.0,7003.0,51515.0,1106.0,44816.0
13041,-14682.0,65416.0,13470.0,6412.0,6866.0,8060.0,73076.0
13169,-97330.0,83240.0,11289.0,5255.0,78167.0,11133.0,108883.0
13072,-29606.0,79600.0,7906.0,11383.0,79821.0,9751.0,59786.0
13073,-38894.0,9844.0,1230.0,12188.0,70090.0,13943.0,69755.0
13223,-58718.0,78467.0,1462.0,10339.0,72828.0,6990.0,92739.0
,-102804.0,52866.0,4778.0,4212.0,57478.0,13441.0,65848.0
13186,-84769.0,31200.0,10306.0,13958.0,79892.0,16010.0,56331.0
13130,-75191.0,44777.0,13781.0,7029.0,36165.0,8537.0,84238.0
13154,-73721.0,85863.0,7806.0,7071.0,20895.0,5803.0,4773.0
13074,-86334.0,55804.0,7942.0,5260.0,5167.0,15616.0,10657.0
13236,-20161.0,45731.0,14108.0,1465.0,66104.0,2248.0,10631.0
13215,-7161.0,65821.0,5486.0,13649.0,71003.0,8098.0,88114.0
13102,-83513.0,26287.0,4561.0,13253.0,5508.0,4201.0,114733.0
13225,-76141.0,24423.0,10018.0,12344.0,33535.0,2810.0,90595.0
13056,-68057.0,70451.0,11021.0,15329.0,25749.0,6783.0,31446.0
13194,-26797.0,49664.0,12528.0,6614.0,17782.0,4927.0,8320.0
13042,-97399.0,57935.0,9679.0,9628.0,53065.0,3128.0,81263.0
13098,-92380.0,24843.0,5965.0,10973.0,45088.0,1985.0,35259.0
13183,-73138.0,97836.0,2509.0,14679.0,2334.0,11283.0,104937.0
13177,-112405.0,19000.0,6005.0,9160.0,54735.0,550.0,107011.0
13133,-50558.0,19584.0,10678.0,9886.0,47934.0,2889.0,76354.0
13089,-85480.0,43193.0,6801.0,5593.0,5012.0,6100.0,29299.0
13207,-77310.0,6158.0,8163.0,9436.0,6767.0,9649.0,11161.0
13242,-34823.0,95780.0,29.0,3177.0,28976.0,13902.0,115072.0
13043,-34616.0,93096.0,9760.0,14844.0,42303.0,8878.0,66098.0
13075,-121271.0,2409.0,8985.0,11094.0,52221.0,4417.0,69895.0
13052,-8053.0,61498.0,12194.0,9841.0,40979.0,3398.0,40872.0
13116,-96357.0,26639.0,11436.0,6525.0,56879.0,10501.0,41380.0
13184,-43685.0,81748.0,8551.0,15119.0,70470.0,1709.0,61829.0
13091,-48906.0,11753.0,10909.0,9043.0,56545.0,3864.0,2156.0
13152,-44826.0,5068.0,10048.0,9435.0,29219.0,5698.0,79071.0
13044,-64149.0,41065.0,1907.0,6107.0,78804.0,3443.0,35017.0
13181,-113882.0,55539.0,6958.0,2452.0,27295.0,6089.0,5711.0
13094,-43581.0,22718.0,12331.0,10604.0,59719.0,4269.0,52614.0
13164,-37583.0,87671.0,8896.0,6915.0,13203.0,9830.0,83481.0
13045,-11777.0,70049.0,12973.0,8121.0,16060.0,6286.0,16645.0
13237,-96859.0,88862.0,1401.0,12128.0,22478.0,16616.0,65621.0
13218,-124023.0,78148.0,9952.0,7253.0,7899.0,1140.0,91168.0
13157,-113180.0,18972.0,9662.0,14792.0,10124.0,1042.0,20516.0
13059,-98524.0,39937.0,3558.0,14992.0,22237.0,12521.0,48206.0
13082,-86361.0,13690.0,622.0,13030.0,57365.0,11039.0,28199.0
13226,-18755.0,31915.0,11982.0,2506.0,42972.0,7912.0,41959.0
13046,-107243.0,39865.0,6572.0,13005.0,17728.0,1280.0,68364.0
13096,-10310.0,60188.0,11281.0,12263.0,38209.0,6491.0,28735.0
13079,-96796.0,85671.0,2694.0,12680.0,65904.0,12492.0,103195.0
13111,-44419.0,35582.0,11622.0,7539.0,61548.0,14119.0,121777.0
13229,-28129.0,43397.0,1853.0,7453.0,44962.0,7451.0,105803.0
13167,-58427.0,36373.0,8475.0,6263.0,11505.0,6041.0,35927.0
13103,-17819.0,55718.0,12351.0,9892.0,27730.0,15218.0,118282.0
13198,-118349.0,100858.0,6823.0,3655.0,19002.0,5510.0,89510.0
13131,-65891.0,66274.0,2014.0,11170.0,82207.0,8627.0,19207.0
13161,-36541.0,91021.0,5842.0,12419.0,32698.0,11601.0,118117.0
13187,-27648.0,16273.0,5421.0,2571.0,51902.0,6644.0,4312.0
13156,-36940.0,80846.0,4610.0,4541.0,36352.0,15033.0,90765.0
,-7486.0,83215.0,8225.0,3918.0,2252.0,9800.0,123154.0
13093,-52007.0,28748.0,6638.0,12632.0,84560.0,5661.0,86019.0
13172,-18420.0,16259.0,8496.0,10973.0,5928.0,3125.0,42023.0
13047,-44742.0,25467.0,1573.0,10411.0,16364.0,1892.0,76252.0
13137,-55636.0,27317.0,6632.0,3666.0,44825.0,9904.0,18022.0
13107,-6456.0,46068.0,8733.0,6804.0,23790.0,14742.0,10593.0
13076,-90808.0,2341.0,9767.0,15268.0,26125.0,2238.0,97875.0
13203,-78818.0,48754.0,13629.0,1774.0,8940.0,7663.0,48722.0
13077,-30148.0,46051.0,6226.0,5908.0,42664.0,2709.0,27081.0
13101,-71294.0,6580.0,7651.0,7945.0,8076.0,9881.0,37400.0
13048,-105765.0,21381.0,3401.0,9763.0,17718.0,15976.0,104501.0
13081,-52782.0,80067.0,8950.0,12191.0,41984.0,9375.0,526.0
13174,-64722.0,69152.0,5603.0,11279.0,83193.0,1549.0,12216.0
13200,-38259.0,9678.0,8418.0,10509.0,33112.0,5049.0,51414.0
13135,-2819.0,70768.0,228.0,10102.0,37884.0,8561.0,40784.0
13104,-5202.0,54088.0,11222.0,10949.0,30329.0,3242.0,12388.0
13427,-35224.0,8757.0,3173.0,10388.0,31574.0,4588.0,104237.0
13256,-70568.0,15217.0,3811.0,10838.0,74538.0,6196.0,62153.0
13348,-56636.0,26560.0,1520.0,3060.0,44248.0,3180.0,27498.0
13515,-85735.0,58937.0,5346.0,1761.0,21985.0,502.0,58305.0
13481,-2398.0,48993.0,12556.0,10517.0,48823.0,1771.0,43940.0
13414,-26363.0,78252.0,11588.0,14999.0,70066.0,4184.0,101605.0
13554,-90919.0,20753.0,2269.0,15441.0,10963.0,2581.0,89349.0
13477,-108934.0,51409.0,10729.0,11418.0,14905.0,893.0,56147.0
13273,-81939.0,36041.0,13788.0,6646.0,22372.0,4555.0,85739.0
13545,-106472.0,97060.0,7780.0,3258.0,51347.0,8782.0,45966.0
13479,-99478.0,85963.0,5033.0,14608.0,58811.0,5459.0,114618.0
13309,-66878.0,48525.0,12344.0,14157.0,45157.0,11785.0,71762.0
13276,-114279.0,27611.0,3419.0,3046.0,59148.0,6851.0,88271.0
13489,-99789.0,72547.0,2214.0,11641.0,50453.0,1957.0,74466.0
13457,-17949.0,36775.0,13446.0,13840.0,41660.0,10990.0,37303.0
13523,-55437.0,36345.0,13468.0,7722.0,39172.0,15713.0,11843.0
13413,-46151.0,9268.0,2566.0,7830.0,11672.0,15690.0,48078.0
13302,-44285.0,22909.0,14105.0,1780.0,13422.0,6155.0,38733.0
13328,-44808.0,71128.0,11545.0,13572.0,80496.0,1280.0,47582.0
13255,-117988.0,97765.0,316.0,4001.0,58924.0,13384.0,60053.0
13343,-102881.0,73112.0,11522.0,2019.0,19735.0,10995.0,117171.0
13297,-90553.0,8179.0,457.0,13818.0,15942.0,1447.0,119377.0
13533,-116838.0,40719.0,3386.0,8962.0,45332.0,1872.0,52496.0
13462,-61387.0,7230.0,2658.0,15052.0,46968.0,14478.0,44003.0
13500,-2780.0,9788.0,4052.0,11524.0,38331.0,12285.0,75517.0
13346,-76788.0,69806.0,3726.0,13288.0,11221.0,10104.0,41670.0
13350,-80225.0,58143.0,11575.0,3395.0,12477.0,3584.0,68823.0
13539,-51995.0,16763.0,1747.0,12569.0,37978.0,11637.0,14339.0
13466,-36634.0,69686.0,7284.0,11676.0,62218.0,14633.0,69978.0
13448,-49545.0,46381.0,294.0,6222.0,4056.0,14666.0,12846.0
,-100167.0,22126.0,2731.0,9197.0,61131.0,16499.0,96008.0
13543,-109382.0,9155.0,12145.0,11673.0,74698.0,9420.0,27475.0
13283,-116007.0,36654.0,7959.0,4229.0,84581.0,15387.0,81800.0
13356,-52130.0,5270.0,2780.0,9895.0,76616.0,668.0,104462.0
13337,-96135.0,39868.0,13494.0,4476.0,49985.0,15084.0,106182.0
13376,-123461.0,12853.0,10058.0,3926.0,61442.0,710.0,57804.0
13436,-61679.0,52827.0,6201.0,13419.0,10202.0,2852.0,44104.0
13535,-111204.0,100223.0,1959.0,13657.0,51266.0,7266.0,94664.0
13507,-53244.0,60646.0,11527.0,2172.0,3364.0,12100.0,101394.0
13452,-106125.0,100554.0,8481.0,8963.0,35403.0,12078.0,105819.0
13405,-79649.0,28511.0,13430.0,6926.0,79834.0,8774.0,120742.0
13525,-103146.0,38324.0,8370.0,13619.0,9479.0,5462.0,99625.0
13408,-122842.0,44235.0,3797.0,9188.0,19002.0,15512.0,119557.0
13386,-5832.0,38445.0,6665.0,9537.0,52303.0,9017.0,90133.0
13325,-33464.0,68108.0,528.0,3900.0,73022.0,14040.0,71494.0
13257,-61793.0,95224.0,6957.0,13209.0,28767.0,11458.0,39563.0
13288,-5878.0,94430.0,9984.0,8837.0,62696.0,455.0,78061.0
13369,-27600.0,19326.0,6050.0,4793.0,77503.0,6693.0,120081.0
13482,-104350.0,2022.0,7937.0,11231.0,65661.0,14087.0,121121.0
13491,-109837.0,54455.0,6143.0,14722.0,56186.0,9307.0,58601.0
13341,-54545.0,71526.0,9307.0,13761.0,10667.0,14939.0,96566.0
13428,-51418.0,49106.0,3305.0,9523.0,4542.0,14903.0,30433.0
13537,-39157.0,7566.0,1977.0,3404.0,59489.0,4348.0,117753.0
13298,-102050.0,26926.0,2260.0,5785.0,69241.0,1319.0,83113.0
13425,-53465.0,40453.0,4021.0,9460.0,67877.0,13523.0,100445.0
13336,-114429.0,71607.0,13216.0,13644.0,53945.0,479.0,99560.0
13390,-49578.0,91979.0,2824.0,6610.0,1329.0,9272.0,11692.0
13502,-15965.0,19694.0,8133.0,12643.0,46882.0,6423.0,97376.0
13271,-123112.0,13474.0,501.0,4375.0,71947.0,5761.0,27152.0
13247,-33604.0,89477.0,5310.0,6467.0,64037.0,710.0,112997.0
13538,-122556.0,70968.0,5557.0,3919.0,11632.0,6853.0,98437.0
13354,-48684.0,44469.0,8732.0,4273.0,83615.0,6145.0,91264.0
13372,-12225.0,3072.0,2954.0,14650.0,70222.0,2045.0,76080.0
13345,-42925.0,26963.0,2570.0,7925.0,1638.0,9252.0,35538.0
13282,-19972.0,5349.0,2161.0,5052.0,54397.0,3181.0,71344.0
13291,-66027.0,57842.0,6354.0,7520.0,18731.0,12328.0,91312.0
13248,-79776.0,89483.0,2135.0,5144.0,75932.0,1152.0,40579.0
13310,-115769.0,23909.0,14012.0,13887.0,77519.0,11017.0,26324.0
13316,-22465.0,22064.0,8606.0,12713.0,62961.0,762.0,85743.0
13547,-120258.0,18757.0,3898.0,6721.0,5667.0,3829.0,83009.0
13374,-93877.0,43430.0,9165.0,2277.0,11521.0,15206.0,18731.0
13501,-93069.0,7666.0,2870.0,7493.0,36015.0,1503.0,3177.0
13400,-93061.0,44967.0,8634.0,5560.0,36448.0,13579.0,28102.0
13474,-119458.0,60618.0,6829.0,3201.0,5743.0,7863.0,75493.0
13447,-35397.0,6034.0,8424.0,2367.0,32228.0,13744.0,75790.0
13420,-32086.0,68687.0,1343.0,12161.0,25033.0,2973.0,4301.0
13391,-15477.0,16448.0,13875.0,8014.0,33705.0,10500.0,104705.0
13552,-114571.0,8337.0,1146.0,13219.0,67128.0,12386.0,83870.0
13446,-121976.0,24809.0,7642.0,13695.0,15483.0,11291.0,106201.0
13492,-70923.0,93410.0,12370.0,14597.0,57219.0,3652.0,2406.0
13383,-95412.0,55349.0,13181.0,9164.0,84146.0,16088.0,34211.0
13504,-52349.0,88591.0,11318.0,3324.0,69335.0,4984.0,79181.0
13498,-62794.0,28693.0,10189.0,14051.0,7601.0,4000.0,13613.0
13480,-102447.0,80433.0,13866.0,12062.0,36633.0,14953.0,61804.0
13338,-106419.0,29953.0,273.0,6693.0,37424.0,14065.0,78650.0
13293,-97186.0,38388.0,4935.0,4482.0,42418.0,14589.0,69467.0
13253,-91655.0,48435.0,8310.0,13909.0,39195.0,2669.0,17167.0
13419,-112313.0,97514.0,11045.0,2735.0,69683.0,13078.0,120943.0
13355,-100148.0,92239.0,11792.0,8101.0,42862.0,12045.0,64546.0
13261,-120948.0,20855.0,4691.0,6355.0,26527.0,14056.0,118266.0
13434,-112001.0,30941.0,8834.0,3651.0,73722.0,2397.0,56410.0
13461,-114831.0,13917.0,6900.0,6068.0,74065.0,9218.0,5859.0
13467,-52881.0,68806.0,4006.0,6908.0,63298.0,15689.0,45013.0
13496,-51179.0,97310.0,8188.0,2109.0,20104.0,7315.0,117875.0
13510,-70582.0,44480.0,8019.0,9983.0,64766.0,3078.0,7546.0
13418,-112175.0,94828.0,3329.0,12418.0,45645.0,4990.0,122855.0
13519,-80883.0,20377.0,9773.0,13815.0,26563.0,2550.0,62032.0
13296,-58849.0,81364.0,8495.0,3795.0,44673.0,6579.0,45921.0
13258,-86691.0,60960.0,2307.0,5454.0,42362.0,8719.0,19489.0
13268,-67338.0,39679.0,623.0,7339.0,59895.0,10799.0,55113.0
13307,-31200.0,67708.0,9420.0,4294.0,42159.0,14064.0,57250.0
13463,-109952.0,78674.0,3571.0,15059.0,2926.0,9985.0,94301.0
13347,-64238.0,70269.0,4522.0,7190.0,12024.0,5823.0,21337.0
13520,-119286.0,8156.0,5515.0,8313.0,12163.0,16359.0,53379.0
13281,-88417.0,12433.0,9735.0,13326.0,41040.0,10999.0,49143.0
13483,-22455.0,17984.0,10809.0,13644.0,14281.0,6303.0,53175.0
13387,-45524.0,25973.0,8530.0,13652.0,12921.0,15205.0,10672.0
13274,-84059.0,49468.0,3205.0,13545.0,36486.0,14459.0,82779.0
13317,-22725.0,10336.0,9310.0,9230.0,44287.0,10622.0,87124.0
13406,-30004.0,31813.0,408.0,12956.0,62528.0,7258.0,53542.0
13517,-36991.0,100148.0,4834.0,7433.0,76066.0,11460.0,36906.0
13254,-69710.0,96930.0,9111.0,13424.0,38713.0,9891.0,41078.0
13417,-82173.0,41386.0,5714.0,15290.0,61170.0,1141.0,33721.0
13548,-38578.0,36170.0,8446.0,6584.0,4681.0,6274.0,12909.0
13540,-14823.0,15094.0,880.0,11056.0,13695.0,2324.0,53454.0
13305,-82756.0,14096.0,12517.0,2238.0,7489.0,2093.0,107689.0
13308,-41460.0,80032.0,13584.0,8346.0,62330.0,8683.0,38863.0
13393,-110763.0,91143.0,3443.0,12078.0,13905.0,4316.0,34801.0
13332,-102834.0,52438.0,11946.0,5918.0,75108.0,2686.0,79566.0
13521,-22429.0,13125.0,1021.0,15450.0,14787.0,6665.0,4539.0
13315,-50627.0,34864.0,10935.0,12840.0,37450.0,6067.0,39846.0
13290,-104906.0,99204.0,8389.0,7055.0,67012.0,4582.0,94243.0
13342,-70940.0,80800.0,7225.0,10710.0,50415.0,3902.0,119268.0
13524,-101469.0,62469.0,11109.0,11357.0,40423.0,3413.0,106974.0
13335,-56263.0,24566.0,1287.0,2545.0,2421.0,4607.0,120078.0
13458,-114524.0,97748.0,6015.0,4160.0,68400.0,12597.0,47480.0
13272,-32360.0,20194.0,9614.0,15166.0,33617.0,12655.0,112694.0
13476,-13506.0,1051.0,11929.0,12052.0,85503.0,4854.0,17077.0
13264,-11824.0,67913.0,6364.0,5955.0,20491.0,14319.0,49783.0
13518,-84510.0,57227.0,4941.0,3336.0,72338.0,9280.0,86409.0
13441,-1804.0,90794.0,4759.0,13158.0,62526.0,944.0,49432.0
13259,-9406.0,58797.0,1808.0,2059.0,28733.0,9541.0,26168.0
13553,-48352.0,24534.0,1148.0,6355.0,8035.0,13433.0,73649.0
13384,-4187.0,30648.0,4380.0,14409.0,25156.0,4611.0,22421.0
13431,-86130.0,53503.0,1311.0,3382.0,60513.0,7892.0,119921.0
13444,-83045.0,100028.0,2298.0,6830.0,37928.0,10685.0,115736.0
13403,-6724.0,61211.0,1393.0,13933.0,6061.0,6937.0,110502.0
13295,-11962.0,95591.0,694.0,14856.0,1485.0,9515.0,32268.0
13265,-45022.0,28413.0,7880.0,11301.0,34653.0,11997.0,106294.0
13416,-41534.0,60462.0,3744.0,12872.0,15487.0,12989.0,48109.0
13451,-21912.0,53265.0,2223.0,5309.0,6917.0,14742.0,107820.0
13313,-81907.0,64060.0,3045.0,5881.0,16538.0,9861.0,107005.0
13449,-93879.0,20649.0,11267.0,11913.0,15703.0,10082.0,70616.0
13280,-26193.0,75538.0,12380.0,7808.0,13217.0,12342.0,23315.0
13277,-45159.0,99975.0,6190.0,12998.0,22348.0,16389.0,22186.0
13266,-1761.0,38594.0,5712.0,10832.0,76027.0,4655.0,58191.0
13442,-100730.0,62973.0,13547.0,6187.0,9579.0,9220.0,63139.0
13423,-51448.0,93271.0,2665.0,9507.0,15125.0,801.0,34343.0
13522,-109343.0,80291.0,4885.0,12478.0,85053.0,16317.0,98910.0
13430,-94119.0,12571.0,5248.0,7678.0,52482.0,12006.0,77799.0
13260,-53777.0,16946.0,13442.0,9095.0,64675.0,5709.0,99579.0
13300,-6300.0,61461.0,2130.0,4106.0,8977.0,8850.0,16020.0
13319,-113681.0,3819.0,52.0,10260.0,49285.0,11322.0,102858.0
13421,-33697.0,54636.0,13331.0,5048.0,17824.0,13606.0,29579.0
13475,-90592.0,12846.0,11226.0,6039.0,53738.0,7337.0,105516.0
13392,-26429.0,6365.0,9727.0,4437.0,64870.0,15635.0,79125.0
13546,-105529.0,94517.0,5173.0,1817.0,12312.0,16401.0,116942.0
13456,-66678.0,73972.0,6801.0,13064.0,80043.0,15052.0,83116.0
13415,-70533.0,72419.0,10085.0,4857.0,19444.0,14246.0,34626.0
13556,-12249.0,72733.0,12546.0,8863.0,29451.0,5734.0,112175.0
13511,-41596.0,68586.0,751.0,8141.0,63920.0,5103.0,13482.0
13398,-40669.0,31278.0,6451.0,11187.0,14544.0,10218.0,101427.0
13329,-90480.0,14866.0,8684.0,1872.0,79231.0,4302.0,15749.0
13339,-77097.0,19531.0,7304.0,5558.0,32289.0,1022.0,98607.0
13250,-81315.0,69177.0,10514.0,9241.0,32578.0,12526.0,117995.0
13422,-118916.0,89922.0,1514.0,1404.0,22106.0,14145.0,89138.0
13294,-120742.0,86954.0,5630.0,5160.0,43566.0,5022.0,36674.0
13252,-41713.0,46194.0,7253.0,11381.0,32856.0,11951.0,69200.0
13289,-39335.0,60954.0,10456.0,1591.0,30740.0,512.0,35558.0
13395,-28949.0,95013.0,1967.0,11485.0,63027.0,4085.0,2706.0
13516,-95761.0,22637.0,10175.0,10303.0,53437.0,5403.0,45382.0
13287,-72130.0,1113.0,1385.0,4511.0,25984.0,6511.0,27365.0
13514,-77046.0,58654.0,12899.0,1476.0,39945.0,12509.0,13200.0
13493,-40772.0,54323.0,880.0,1786.0,72208.0,8785.0,59948.0
13318,-25282.0,51499.0,4030.0,3134.0,71599.0,3029.0,36344.0
13340,-18420.0,15818.0,4932.0,12857.0,44218.0,16388.0,68502.0
13394,-73000.0,6829.0,4511.0,12421.0,45833.0,9248.0,62091.0
,-112617.0,11787.0,5081.0,3424.0,60120.0,5354.0,24858.0
13349,-93311.0,45172.0,4210.0,14051.0,5735.0,11673.0,10455.0
13470,-40145.0,50384.0,14057.0,11159.0,25840.0,14035.0,119437.0
13512,-33632.0,77873.0,169.0,3229.0,63503.0,7678.0,63887.0
13362,-19414.0,14621.0,10783.0,4404.0,2298.0,13905.0,22088.0
13359,-87554.0,12751.0,10491.0,10072.0,73643.0,11414.0,78146.0
13558,-104575.0,44775.0,11349.0,14010.0,74563.0,13012.0,7911.0
13410,-16838.0,16434.0,1573.0,9698.0,61619.0,5370.0,33589.0
13513,-19805.0,1670.0,6767.0,5157.0,24903.0,9112.0,58985.0
13530,-11451.0,10289.0,11716.0,12082.0,70063.0,6048.0,98325.0
