store_id,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m
12773,,33724.0,2534.0,,878.0,,2358.0
12777,,51162.0,0.0,,10414.0,,54380.0
12776,0.0,7577.0,14645.0,,185834.0,,
12778,,2284.0,0.0,,,-21.0,
12851,,36193.0,5725.0,,239.0,,6354.0
12801,,14685.0,0.0,,,4766.0,
12721,,21175.0,0.0,,,,
12817,,,0.0,,,,
12841,,,17569.0,,,,
12732,,4879.0,0.0,318.0,,,
12799,,461.0,4873.0,,,,1744.0
,,7475.0,0.0,19086.0,11102.0,,
12844,,99428.0,0.0,7866.0,6937.0,,22371.0
12741,,175627.0,4216.0,,,,1255.0
12730,,352.0,0.0,,1192.0,,
12847,,,0.0,,,,419.0
12747,,3854.0,2691.0,,,,2759.0
12804,,17414.0,0.0,,9654.0,,717.0
12707,,346180.0,28691.0,,402.0,,
,,104030.0,14374.0,,,,
12754,,,5778.0,,254031.0,,
12794,,,0.0,2999.0,15129.0,,
12840,,38733.0,4158.0,,,2212.0,
12846,,,3782.0,12375.0,,,
12823,,,2330.0,,22275.0,,
12831,,,5394.0,1354.0,,,
12731,,2715.0,4687.0,1103.0,20827.0,,103772.0
12815,,14752.0,0.0,,,,
12692,,23560.0,0.0,,,9164.0,
12759,,,4483.0,1119.0,,1727.0,
12710,,13459.0,0.0,,,,
12761,,32232.0,0.0,,,-29.0,162059.0
12762,,1749.0,0.0,,,,21089.0
12803,,941.0,1406.0,,21372.0,8112.0,
12779,,,4698.0,,41576.0,,
12749,,,10861.0,,877.0,,1939.0
12809,0.0,60563.0,7971.0,3003.0,,1955.0,
12786,,30745.0,29374.0,,,,
12704,,,14657.0,,,,
12729,,506.0,0.0,,,,72871.0
12744,,37931.0,9044.0,,1604.0,,
12960,,3344.0,0.0,,,,
12934,,,0.0,6858.0,21946.0,,548.0
12993,,139766.0,0.0,,27460.0,701.0,
12887,,,4320.0,,,,
,,643.0,16029.0,,,,
12916,,629283.0,0.0,1768.0,2562.0,,
12880,,,0.0,,,,
12858,,,11439.0,,6084.0,,
12862,,41932.0,18649.0,,12154.0,,
12980,,1843.0,19501.0,,,,
12914,,131172.0,0.0,,,,
,,7537.0,0.0,,98420.0,3463.0,152617.0
12981,,,0.0,,14652.0,,
12959,,644.0,34270.0,,8023.0,5504.0,
12948,,658829.0,0.0,,,,639.0
12870,,8265.0,15945.0,,,,
12904,,19768.0,0.0,2628.0,,,
12978,,-22419.0,4563.0,,8320.0,28876.0,
12982,,17661.0,0.0,,,906.0,
12913,,1284.0,0.0,,,,
12903,,,4465.0,,,,
12909,,,0.0,8462.0,66358.0,,146933.0
12968,,9967.0,0.0,3780.0,,,
12997,,,0.0,,,,
12952,,92304.0,0.0,,23357.0,,
12885,,25038.0,0.0,,,,110.0
12996,,19692.0,0.0,,,,
12878,,29605.0,0.0,,,,
12930,,,2692.0,,,,80447.0
12929,,12880.0,0.0,3371.0,56768.0,,80423.0
12972,,9029.0,3390.0,,54441.0,,
12989,,23939.0,2979.0,,11154.0,,2014.0
12999,,6281.0,9398.0,,11305.0,,1431.0
12950,,,12009.0,,,130.0,306.0
12917,,43416.0,1405.0,,,,
,,,0.0,502.0,,,
12879,,19287.0,0.0,,,,
12970,,71185.0,2279.0,,,,
12890,,12757.0,0.0,,24059.0,,
12932,,26711.0,0.0,,,,
12867,,12532.0,11985.0,,19064.0,,
12896,,,4120.0,,1548.0,,
12957,,200.0,0.0,,,,
12920,,182805.0,2604.0,5619.0,1601.0,,54227.0
12992,,7193.0,0.0,,,6489.0,65652.0
12910,,44235.0,8447.0,2449.0,,,
12979,,40418.0,0.0,,,,38502.0
12965,,,16774.0,,,,
12857,,1798.0,9793.0,,20953.0,,
12874,,276.0,0.0,9994.0,12261.0,,
12966,,13489.0,63420.0,,81662.0,,
12915,,64597.0,26953.0,,7798.0,,
12918,,386.0,4276.0,,,,487.0
12947,,,0.0,,,,113055.0
12882,,30505.0,0.0,,16399.0,696.0,
12876,,15997.0,0.0,,367.0,,
12925,,36558.0,0.0,,,,394.0
12877,,125061.0,0.0,,10266.0,,51517.0
12942,,,173651.0,,,30886.0,
12908,,552.0,1339.0,9243.0,19931.0,148.0,
,,17517.0,0.0,,8599.0,,
12893,,,17514.0,,,,
12951,,12938.0,0.0,,,,
12973,,,4079.0,,11332.0,204.0,
12976,,2981.0,0.0,,12808.0,3977.0,65889.0
12864,,,0.0,,31523.0,,
12975,,,695.0,15712.0,22968.0,,
12897,,,14242.0,,,,
12888,,,7144.0,3483.0,,,
12921,,80770.0,8947.0,990.0,,,
12905,,224904.0,10157.0,,17976.0,,
12902,,193939.0,2750.0,7228.0,,688.0,1129.0
12943,,,17876.0,,,,
12889,,8495.0,0.0,,,,
,,14913.0,2375.0,,,,
12907,,,3407.0,,,,519.0
,,14508.0,24330.0,,1158.0,1011.0,
12927,,138.0,0.0,5334.0,40682.0,,
12956,,94359.0,0.0,23625.0,,936.0,1232.0
12865,,55764.0,2804.0,,5815.0,,2044.0
12899,,,0.0,,4716.0,,
12935,,148579.0,11853.0,,,,195727.0
12933,,48226.0,0.0,,22994.0,,
12988,,7626.0,0.0,,2298.0,,270663.0
12892,,21051.0,0.0,,44637.0,,
12998,,12830.0,0.0,,1822.0,,51857.0
12954,,1203.0,0.0,,2155.0,2561.0,
12949,,,0.0,11125.0,,,
12994,,9770.0,0.0,,,1212.0,
12987,,27126.0,12705.0,,77261.0,,
12944,,50189.0,0.0,10366.0,,,
12924,,52096.0,3505.0,4994.0,,,11184.0
12871,,11080.0,3310.0,1194.0,,,
12941,,24416.0,4790.0,,19388.0,,
12995,,20588.0,0.0,,17353.0,,478.0
12863,,7498.0,0.0,,44133.0,,47648.0
12969,,12432.0,0.0,1835.0,17452.0,,
12985,,,6430.0,,,,
12964,,20226.0,11680.0,,,,
12983,,1624.0,0.0,,16139.0,,
12926,,28516.0,4018.0,3227.0,3861.0,,1081.0
12931,,,0.0,,,,369.0
12939,,90807.0,9124.0,,,,2214.0
12891,,,0.0,,9576.0,,
12868,,87563.0,4930.0,,18535.0,3683.0,
12928,,1542.0,0.0,,559.0,,94807.0
12872,,,0.0,,,,33553.0
12919,,19670.0,0.0,,,,
12990,,,12796.0,,,,
12906,,,0.0,10823.0,,,71351.0
12884,,54021.0,7911.0,,2240.0,,
12974,,9108.0,8651.0,,17940.0,,2107.0
12937,,22607.0,0.0,,,,
12911,,20685.0,50486.0,,,,
,,22646.0,7858.0,,,,71528.0
12938,0.0,14755.0,8455.0,,9482.0,,1052.0
12912,,7109.0,17758.0,,5870.0,-94.0,
12898,,,6081.0,,,,
12958,,,27638.0,7375.0,46728.0,,101692.0
12900,,12247.0,2979.0,,,,
12955,,,5042.0,,,,
12991,,18051.0,6603.0,2057.0,,,
12967,,15622.0,0.0,,,,20104.0
12861,,,11774.0,,31053.0,2299.0,
12883,,25648.0,0.0,,24994.0,,
12986,,92.0,0.0,,14468.0,,
12940,,33226.0,0.0,,,6156.0,
12860,,27300.0,0.0,,6028.0,,
12886,,,5786.0,14332.0,3186.0,,
12971,,2374.0,15622.0,,702.0,346.0,
12977,,50067.0,19992.0,,,,49903.0
12869,0.0,24575.0,1603.0,,,,
12859,,2025.0,12795.0,,10082.0,,
12961,,,5875.0,,,,
12895,,-441.0,1264.0,,21293.0,,
12984,,2107.0,0.0,,,,
12894,,84459.0,0.0,,57682.0,,
12875,,,0.0,,18959.0,,
12901,,18581.0,0.0,7260.0,44689.0,,129462.0
12936,,,0.0,,,,
12866,,20017.0,11602.0,,9585.0,,
12922,,248.0,1415.0,,,,
12923,,,0.0,4416.0,27816.0,1155.0,510.0
12881,,193.0,0.0,1966.0,,4496.0,87536.0
12962,,,0.0,5606.0,,,
12963,,18714.0,0.0,,5522.0,,
12873,,386.0,4860.0,,16000.0,1160.0,
12953,,,2036.0,,8557.0,,415.0
12946,,2022.0,0.0,4941.0,,-23.0,
13011,,5068.0,0.0,,,,
13019,,51972.0,0.0,,0.0,,
13006,,276.0,0.0,,5203.0,,
13018,,,0.0,2872.0,,1901.0,
13004,,,7584.0,,,1958.0,163670.0
13007,,57586.0,1705.0,41675.0,,,
13015,,23833.0,0.0,,7326.0,31764.0,208521.0
13016,,,7784.0,,2081.0,,134605.0
13010,,53655.0,2932.0,,28280.0,,
13013,,,0.0,,,,215914.0
13014,,105797.0,0.0,,7041.0,,
13017,,337100.0,11275.0,,,,
13012,,,2506.0,,356817.0,,-634.0
13001,,12202.0,61215.0,,25732.0,,
13008,,68231.0,13779.0,601.0,6757.0,,22846.0
13009,,21214.0,16910.0,,20495.0,,
13005,,739.0,1443.0,,,,
13003,,17239.0,2160.0,,,,
13000,,,4048.0,9053.0,395.0,,
13002,,386.0,0.0,,,,
13124,,5909.0,0.0,,2246.0,,
13020,,875.0,12048.0,,,,
13240,,25490.0,0.0,,,13755.0,16817.0
13239,,11261.0,0.0,,,,6537.0
13241,,16410.0,0.0,,,37382.0,54306.0
13080,,,6781.0,25229.0,5822.0,,339.0
13141,,108003.0,15041.0,,4743.0,,
13053,,5325.0,0.0,,,,
13210,,14168.0,0.0,,,,
13147,,,3481.0,,2284.0,,
13222,,0.0,0.0,,,3636.0,
13115,,,0.0,,58217.0,,
13021,,51745.0,0.0,,,,
13138,,1645.0,33790.0,,1210.0,,38330.0
13244,,72102.0,9266.0,4528.0,86199.0,,
13084,,193.0,44033.0,,,,
13195,,50972.0,8855.0,,86879.0,,6249.0
13202,,14248.0,0.0,,,,
13233,,35455.0,0.0,5201.0,,,
13120,,44806.0,8200.0,,,,
13234,,20129.0,8224.0,,,,113236.0
13086,,94205.0,4249.0,,1807.0,,1194.0
13178,,85405.0,2902.0,,143881.0,,9312.0
13095,,423.0,0.0,,25854.0,9395.0,674.0
13022,,2605.0,61642.0,10036.0,55499.0,,365053.0
13083,,12540.0,0.0,,,,2296.0
13078,,,7597.0,,,,
13099,,386.0,0.0,,,,
13129,,,2105.0,,,,
13023,,19230.0,4798.0,,,,
13206,,,0.0,,1466.0,,8390.0
13204,,259784.0,0.0,,,,
13140,,,7925.0,,1665.0,,
13024,,21858.0,0.0,,14331.0,,77585.0
13224,,,5214.0,6081.0,,,26896.0
13109,,24436.0,0.0,,,,
13025,,20444.0,569.0,,3666.0,,
13121,,,0.0,1238.0,,,
13230,,47540.0,8901.0,,4410.0,2356.0,854.0
13092,,22203.0,6498.0,,,,
13185,,186252.0,737.0,,8642.0,,331.0
13176,,47253.0,0.0,,,,
13175,,,0.0,,46754.0,,
13113,,292893.0,0.0,3227.0,2389.0,,76848.0
13114,,19119.0,0.0,3453.0,,,668.0
13062,,,23432.0,,,,
13216,,,56128.0,3719.0,12355.0,,
13173,,1627.0,0.0,,2799.0,,
13026,,154649.0,0.0,,99161.0,,
13126,,90374.0,0.0,990.0,,,
13158,,120898.0,0.0,,3975.0,,53339.0
13049,,74015.0,5594.0,,11254.0,,
13142,,,7057.0,4884.0,,3011.0,22091.0
13143,,,0.0,,,,
13050,,45671.0,2191.0,14791.0,7212.0,,
13136,,,0.0,,,,48162.0
13245,,96.0,0.0,,,3273.0,
13027,,111499.0,0.0,,14890.0,,
13217,,7051.0,5733.0,,5731.0,,
13028,,139395.0,0.0,,,,
13029,,2841.0,14708.0,,,,
13030,,34734.0,0.0,,,,222018.0
13191,,48935.0,0.0,61322.0,,,
13153,,12739.0,0.0,,,,39236.0
13051,,37761.0,0.0,,,824.0,
13220,,7494.0,29688.0,,,,84664.0
13031,,12604.0,12940.0,,36978.0,,
13144,,230179.0,34276.0,,,,
13192,,,0.0,,,,
13128,,42267.0,6669.0,,17232.0,,
13100,,,3374.0,,119031.0,,53055.0
13214,,13882.0,13544.0,,,,
13088,,1906.0,0.0,,9294.0,,2113.0
13105,,15248.0,20732.0,,,,
13227,,23576.0,12068.0,,,,38891.0
13238,,,4530.0,,6640.0,,
13149,,572.0,0.0,,891.0,,35970.0
13118,,9564.0,4772.0,,,4492.0,
13119,,98930.0,7152.0,,,,
13032,,,0.0,,,,1161.0
13058,,97485.0,0.0,7738.0,,,
13151,,198411.0,14044.0,,,,
13231,,25362.0,0.0,,,,
13060,,68806.0,4107.0,,,,
13235,,102761.0,3782.0,,56650.0,,
13201,,11396.0,18140.0,5837.0,,,
13061,,53449.0,0.0,,15716.0,-196.0,1403.0
13033,,,0.0,,1398.0,3293.0,
13063,,52239.0,4163.0,,1825.0,,77336.0
13090,,7470.0,0.0,,48510.0,,
13139,,,5615.0,1149.0,,,
13064,,39040.0,6835.0,,,350.0,
13106,,,1576.0,,35084.0,,
13199,,18050.0,0.0,,19705.0,,
13057,,2092.0,0.0,,13369.0,,
13034,,10501.0,0.0,,,,
13221,,22994.0,6079.0,,,2042.0,
13171,,-159.0,0.0,,36124.0,,
13148,,,0.0,,7006.0,274.0,5800.0
13180,,23368.0,0.0,,81377.0,,
13065,,2706.0,0.0,,2377.0,,3698.0
13232,,17416.0,0.0,4968.0,33421.0,,261487.0
,,,7905.0,,,,
13035,,11432.0,0.0,,84125.0,,
13219,,2679.0,5517.0,,,,3126.0
13228,,19157.0,15689.0,,,,1086.0
13066,,42187.0,0.0,,18069.0,,
13036,,73607.0,9893.0,,,,
13112,,13243.0,36960.0,,,,
13170,,867.0,3929.0,,,,
13127,,8397.0,5507.0,,,,183164.0
13155,,376043.0,0.0,,,,
13243,,1658.0,0.0,3176.0,11472.0,,
13209,,7292.0,0.0,,,,
13134,,81102.0,22613.0,,49256.0,,
13190,,14114.0,0.0,,,,
13165,,7290.0,0.0,,,,
13037,,213577.0,0.0,,21735.0,,
13205,,26944.0,9007.0,,,,
13159,,,17948.0,4403.0,30686.0,,
13197,,,0.0,,8737.0,,62804.0
13055,,8587.0,10372.0,,,2880.0,
13122,,7652.0,2614.0,,,,
13211,,83103.0,37725.0,,17166.0,4658.0,
13067,,,0.0,,,,2219.0
13162,,14770.0,0.0,,2776.0,,
13168,,3869.0,13823.0,,21247.0,,78005.0
13085,0.0,,0.0,,37789.0,3525.0,
13123,,18767.0,7362.0,,51884.0,2651.0,1557.0
13068,,,0.0,,3163.0,,79662.0
13097,,12962.0,5047.0,,,,
13213,,73173.0,23327.0,,,,
,,76580.0,0.0,,1012.0,,
,,19613.0,0.0,,36256.0,,
13182,,,2785.0,5954.0,,,78492.0
13069,,,10204.0,,,,
13070,,2113.0,12848.0,16304.0,82007.0,,
13108,,36483.0,0.0,2992.0,10861.0,,
13193,,,0.0,,,6674.0,
13038,,160368.0,0.0,,43925.0,,1223.0
13150,,,2535.0,,,,
13212,,5048.0,0.0,,,,
13160,,92855.0,7657.0,,,,1463.0
,,24988.0,20716.0,3294.0,3144.0,,
13087,,,0.0,,6685.0,,30991.0
13179,,37358.0,0.0,10718.0,,20012.0,99660.0
13117,,,3070.0,1403.0,,,
13208,,,5544.0,,212257.0,,11010.0
13039,,93173.0,6451.0,,,,29714.0
13189,,35062.0,4113.0,3058.0,,1810.0,94.0
13146,,9785.0,0.0,,,,
13040,,386.0,11228.0,,,2814.0,
13071,,,0.0,,,,
13145,,127735.0,0.0,,,,2761.0
13188,,10786.0,4222.0,,12988.0,,
13166,,52187.0,13578.0,2905.0,149066.0,,
13163,,1235.0,5411.0,,136727.0,,
13196,,,5483.0,,,,
13132,,,5153.0,,,,
13054,,,10572.0,4706.0,,,
13125,,54717.0,2066.0,,,,
13041,,18739.0,8682.0,,,,
13169,,7320.0,8792.0,,,,1687.0
13072,,4785.0,10549.0,,25271.0,,50946.0
13073,,16768.0,2826.0,,,,
13223,,29241.0,1884.0,,14796.0,,
,,3756.0,0.0,,,494.0,460.0
13186,,,0.0,,30151.0,,
13130,,15137.0,0.0,,24679.0,,
13154,,,1921.0,,7485.0,16472.0,9232.0
13074,,26498.0,4105.0,,,,21891.0
13236,,,20621.0,,1569.0,,
13215,,,0.0,,,,
13102,,,3005.0,725.0,,4949.0,
13225,,2542.0,8873.0,5516.0,,,
13056,,283643.0,0.0,,,,
13194,,,0.0,2535.0,,,
13042,,-8138.0,11510.0,,,,
13098,,11288.0,0.0,,212257.0,,
13183,,,0.0,,5707.0,,
13177,,,10274.0,,,,
13133,,,5162.0,105134.0,1093.0,,70003.0
13089,,15028.0,8052.0,,42432.0,,
13207,,12437.0,10993.0,,7537.0,,
13242,,38539.0,3451.0,,52092.0,,16913.0
13043,,9396.0,463.0,,,,31403.0
13075,,4530.0,0.0,,27853.0,,
13052,,,0.0,,,,
13116,,22219.0,7487.0,,,,
13184,,,3830.0,4690.0,,-92.0,
13091,,25097.0,0.0,,,,
13152,,,0.0,,,,
13044,,,0.0,15675.0,17235.0,740.0,
13181,,3376.0,0.0,,7036.0,,2281.0
13094,,8763.0,0.0,,,2050.0,
13164,,,15043.0,,2384.0,,
13045,,,9327.0,,,,15455.0
13237,,8472.0,0.0,,,,23959.0
13218,,,11868.0,,94.0,,
13157,,42860.0,0.0,,,,
13059,,,2710.0,,1167.0,,
13082,,58379.0,2412.0,1946.0,2501.0,828.0,
13226,,35811.0,1368.0,,51201.0,,
13046,,2784.0,12020.0,,70045.0,,
13096,,,19985.0,,,-26.0,754.0
13079,,85831.0,11568.0,,,,
13111,,50270.0,0.0,,4516.0,,100871.0
13229,,77643.0,1187.0,,,,
13167,,,7732.0,,29559.0,,
13103,,3980.0,0.0,,,,32868.0
13198,,50975.0,0.0,,38022.0,,240.0
13131,,386.0,0.0,,,755.0,
13161,,117448.0,0.0,,87495.0,,
13187,,,9978.0,,311094.0,12183.0,
13156,,,1376.0,4731.0,8875.0,,
,,21886.0,8387.0,4407.0,7542.0,,
13093,,10510.0,0.0,,151010.0,,
13172,,386.0,4798.0,,21245.0,,44465.0
13047,,2967.0,0.0,,,,1426.0
13137,,331.0,0.0,7660.0,934.0,,
13107,,16942.0,0.0,,35888.0,,
13076,,,4135.0,,37708.0,28465.0,3108.0
13203,,10476.0,0.0,4001.0,61.0,7146.0,75794.0
13077,,-2226.0,0.0,,,,
13101,,23012.0,17158.0,,,8024.0,
13048,,156427.0,14451.0,,,,2346.0
13081,,,2358.0,,200352.0,,2931.0
13174,,12685.0,0.0,8472.0,,,
13200,,,0.0,,,,
13135,,,819.0,,,,21522.0
13104,,425.0,0.0,9662.0,32616.0,,
13427,,22499.0,7192.0,,6376.0,,
13256,,28225.0,0.0,,11278.0,619.0,
13348,,138.0,0.0,,628.0,,
13515,,565.0,0.0,,59163.0,,64913.0
13481,,,0.0,,,2124.0,
13414,,81355.0,7390.0,,5707.0,,
13554,,12386.0,7117.0,,,,
13477,,426535.0,0.0,5355.0,,,
13273,,6892.0,0.0,,,,
13545,,15072.0,6723.0,9623.0,1305.0,,
13479,,20116.0,0.0,,13449.0,2407.0,
13309,,5708.0,6076.0,,21826.0,,18235.0
13276,,447.0,4835.0,18297.0,7579.0,,
13489,,17243.0,911.0,,,,
13457,,8515.0,3644.0,18817.0,1723.0,,
13523,,54377.0,0.0,,59688.0,,
13413,,104325.0,0.0,3625.0,1209.0,1253.0,
13302,,72770.0,9297.0,,34135.0,,922.0
13328,,7960.0,0.0,,4767.0,6822.0,54602.0
13255,,59405.0,0.0,14503.0,541.0,,885.0
13343,,38096.0,11430.0,,105224.0,,36602.0
13297,,15264.0,10681.0,8401.0,,,
13533,,12242.0,0.0,,34992.0,,481.0
13462,,,113966.0,,,,
13500,,1893.0,0.0,,,,
13346,,10315.0,5434.0,,7422.0,,
13350,,14183.0,0.0,,5797.0,,534.0
13539,,17967.0,5376.0,,,238334.0,920.0
13466,,193.0,0.0,,,,
13448,,60928.0,9879.0,6490.0,,,
,,26876.0,3082.0,1358.0,,,
13543,,85946.0,0.0,,23063.0,,
13283,,23411.0,855.0,,609.0,,92841.0
13356,,14988.0,10353.0,,44718.0,,
13337,,11072.0,0.0,,,293.0,
13376,,17354.0,0.0,,7688.0,,13945.0
13436,,,5644.0,,40103.0,,
13535,,,11094.0,,252.0,,
13507,,20569.0,16644.0,2771.0,2213.0,,
13452,,,0.0,,3840.0,,
13405,,,1571.0,,,,
13525,,5528.0,25010.0,,,,
13408,,,9987.0,,,,
13386,,475.0,11550.0,3802.0,4971.0,,
13325,,9146.0,0.0,,0.0,,
13257,,55104.0,17590.0,,,,
13288,,7624.0,10450.0,,,,1023.0
13369,,,0.0,,,,
13482,,64.0,5481.0,,,,
13491,,,0.0,1186.0,8410.0,1246.0,
13341,,,6380.0,,2003.0,4430.0,
13428,,,0.0,3482.0,,,
13537,,,0.0,,,,
13298,,4290.0,0.0,,,,539.0
13425,,2006.0,0.0,,,,70072.0
13336,,,4045.0,17468.0,11711.0,,
13390,,-16471.0,0.0,,10173.0,,2194.0
13502,,,6723.0,,,,
13271,,255844.0,0.0,,,,
13247,,7905.0,0.0,,,,
13538,,35060.0,3170.0,,,,
13354,,6330.0,0.0,,,,
13372,,14363.0,20251.0,,3125.0,,
13345,,,19570.0,,270265.0,,871.0
13282,,31237.0,8241.0,,18847.0,,
13291,,274274.0,1882.0,,,,110195.0
13248,,48386.0,18254.0,,,,
13310,,41613.0,0.0,1463.0,4141.0,,
13316,,14645.0,0.0,,,,
13547,,453571.0,8396.0,,,,142803.0
13374,,52852.0,28305.0,9637.0,,,
13501,,6027.0,0.0,6151.0,3109.0,,
13400,,12171.0,0.0,3624.0,43784.0,,
13474,,9122.0,0.0,,,,
13447,,29271.0,0.0,,,,406.0
13420,,14196.0,0.0,,,2450.0,
13391,,,3990.0,,,,
13552,,30522.0,8668.0,,,,
13446,,,0.0,,,,699.0
13492,,,0.0,,,,17064.0
13383,,14822.0,9197.0,,,,41119.0
13504,,8572.0,2222.0,,,,
13498,,8495.0,5804.0,,,,182.0
13480,,26591.0,5254.0,,13743.0,,108371.0
13338,,-3190.0,0.0,,11317.0,,
13293,,,0.0,,,,4797.0
13253,,-9512.0,6068.0,,280.0,,
13419,,,0.0,,,,
13355,,,0.0,2983.0,,,
13261,,64.0,9626.0,,6885.0,,37458.0
13434,,19166.0,11161.0,,101868.0,3966.0,
13461,,3635.0,0.0,,,6734.0,
13467,,27169.0,6767.0,,0.0,,
13496,,2828.0,1649.0,,4719.0,,
13510,,65258.0,17962.0,,105490.0,,
13418,,1014.0,1690.0,,34707.0,,79591.0
13519,,53207.0,734.0,,,,
13296,0.0,7477.0,0.0,4679.0,27841.0,,
13258,,303673.0,414.0,,,,
13268,,62121.0,0.0,,,,25516.0
13307,,,0.0,,48463.0,,49903.0
13463,,28534.0,1066.0,,,,233951.0
13347,,,4284.0,,,,
13520,,6241.0,30819.0,5414.0,145656.0,,1981.0
13281,,,15498.0,,12425.0,,212639.0
13483,,,1610.0,,,,377.0
13387,,,11850.0,,,,69918.0
13274,,,8789.0,,21037.0,,26157.0
13317,,37460.0,0.0,178.0,16104.0,,
13406,,9067.0,0.0,,,,
13517,,40423.0,28814.0,,,,
13254,,8674.0,6056.0,,1945.0,29012.0,758.0
13417,,,0.0,,,,
13548,,248.0,10913.0,,,8071.0,
13540,,,1438.0,,,,
13305,,185761.0,8586.0,,,,
13308,,65279.0,20112.0,,,,
13393,,1342.0,10799.0,,84903.0,,
13332,,469373.0,0.0,,27635.0,,
13521,,15613.0,10712.0,,1493.0,,1327.0
13315,,38554.0,0.0,3089.0,9155.0,,
13290,,10174.0,0.0,,,,50890.0
13342,,386.0,0.0,,653.0,,1906.0
13524,,52741.0,319.0,,,,
13335,,9476.0,13049.0,3830.0,318778.0,,
13458,,17327.0,0.0,,,,
13272,,206651.0,0.0,,,,
13476,,16997.0,0.0,,53512.0,,
13264,,30412.0,0.0,719.0,,,
13518,,15886.0,0.0,1435.0,,29198.0,
13441,,37362.0,0.0,,168683.0,,
13259,,3229.0,7766.0,,1905.0,,1840.0
13553,,,29104.0,,28987.0,,151311.0
13384,,3793.0,1754.0,,19624.0,,
13431,,19301.0,0.0,4680.0,20477.0,,325.0
13444,,21263.0,3781.0,,5550.0,,28144.0
13403,,75548.0,0.0,,2778.0,,2630.0
13295,,,0.0,,29564.0,,31134.0
13265,,151908.0,2594.0,1956.0,10942.0,,
13416,,,0.0,,22803.0,5037.0,89779.0
13451,,9080.0,0.0,,15593.0,,44617.0
13313,,23606.0,0.0,,,,
13449,,21006.0,0.0,,,,
13280,,-3511.0,0.0,,113501.0,14475.0,
13277,,,4241.0,,,,
13266,,,0.0,2303.0,,,
13442,,40476.0,0.0,,56210.0,20335.0,
13423,,2296.0,0.0,,,,
13522,,38408.0,13746.0,,26373.0,,
13430,,191417.0,0.0,,6074.0,,
13260,,7723.0,0.0,8104.0,23348.0,,
13300,,154126.0,0.0,,,,956.0
13319,,41119.0,0.0,7229.0,40938.0,,
13421,,223053.0,0.0,2749.0,,5774.0,907.0
13475,,31967.0,0.0,,,,
13392,,24117.0,3236.0,,18007.0,,
13546,,32967.0,0.0,,28957.0,1861.0,154.0
13456,,21241.0,0.0,,,,
13415,,42581.0,0.0,,58839.0,,
13556,,33431.0,18197.0,,,,630.0
13511,,45948.0,6626.0,,,1977.0,613.0
13398,,6420.0,0.0,,,,
13329,,5301.0,0.0,,,,
13339,,,4455.0,,,,
13250,,,0.0,,,,
13422,,36558.0,3303.0,,232132.0,,
13294,,79455.0,0.0,,4767.0,,66901.0
13252,,35900.0,3724.0,,1592.0,,43871.0
13289,,386.0,0.0,,,,
13395,-5992.0,,5043.0,,271.0,,
13516,,38695.0,0.0,1787.0,,,32624.0
13287,,,0.0,,4479.0,,
13514,,12312.0,0.0,,,,
13493,,,1840.0,,,3033.0,
13318,,,718.0,,435.0,3171.0,
13340,,103.0,0.0,,,,
13394,,,0.0,2438.0,,,1396.0
,,,0.0,,,,
13349,,20648.0,7959.0,,,,
13470,,23605.0,0.0,,1357.0,-282.0,
13512,,26264.0,0.0,,,,
13362,,9596.0,6386.0,,32158.0,,
13359,,7427.0,0.0,5939.0,14285.0,,
13558,,13729.0,6085.0,,130270.0,,
13410,,27269.0,3578.0,,6521.0,36028.0,
13513,,61951.0,0.0,,,,
13530,,5947.0,0.0,,,1581.0,
13549,0.0,54253.0,0.0,,,,
13443,,11349.0,14171.0,,,1909.0,
13358,,,0.0,,,1861.0,2078.0
13439,-16371.0,,9229.0,,,,
13464,,,4047.0,,,,1075.0
13485,,,0.0,5539.0,,9116.0,22530.0
13375,,30774.0,7772.0,,23125.0,4313.0,2794.0
13536,,45136.0,0.0,4848.0,1207.0,,
13490,,,0.0,4571.0,502287.0,827.0,
13450,,,8325.0,8674.0,13432.0,,
13435,,,0.0,,22532.0,6239.0,
13429,,57694.0,0.0,,,,
13471,,52952.0,0.0,2736.0,,,
13494,,129873.0,0.0,,,,664.0
13381,,1501.0,32094.0,,,,
13321,,63233.0,0.0,7652.0,1051.0,,
,,,10289.0,,69120.0,,3264.0
13409,,42628.0,0.0,,,,3874.0
13322,,,1355.0,,,,
13323,,,0.0,,,,
13465,,,20380.0,,,,
13246,,38444.0,0.0,,609.0,3227.0,
13473,,10315.0,0.0,,,,5125.0
13532,,9478.0,1988.0,,22417.0,,
13299,,22449.0,0.0,,5338.0,,
13472,,2389.0,60597.0,3379.0,,,
13555,,,0.0,,16443.0,,
13460,,,1631.0,,,,
13326,,1980.0,1480.0,5126.0,10824.0,,
13370,,16302.0,0.0,,,,2195.0
13327,,12914.0,38846.0,,,,86998.0
13368,,54487.0,9370.0,4386.0,,,
13497,,46860.0,9418.0,,,,
13270,,,4180.0,19941.0,84255.0,,
13292,,18091.0,4284.0,,1491.0,2053.0,20343.0
13404,,8068.0,4047.0,,24629.0,,
13542,,11299.0,0.0,,14594.0,,
13551,,,4450.0,,33460.0,15758.0,
13440,,7143.0,4170.0,,,,
13389,,,0.0,,,,1798.0
13468,,59307.0,0.0,,,,
13411,,36951.0,0.0,,3047.0,,
