store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area
store_3846,13909,77,09/08/2023,,Food & Beverage Services,Fast Meal,Latino-American - Fast Meal,305167.0,40368.0,133.41
store_4890,13910,77,19/10/2023,,Fashion apparel,Matern./Childr. Fash.,Children fashion,1479955.0,86782.0,309.27
store_4896,13911,77,21/11/2023,,Bags & Footwear & Accessories,Footwear,Sport shoes,,93437.0,707.92
store_5304,13912,77,16/12/2023,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,389843.0,921699.0,140.19
store_5305,13913,77,18/12/2023,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,673464.0,,0.0
store_5306,13914,77,29/12/2023,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,1087466.0,20133.0,84.82
store_5242,13915,77,15/12/2023,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,563190.0,93024.0,137.22
store_5281,13916,77,01/09/2023,,Gifts,Cards & Gadgets,Cards & Gadgets,1781262.06,,98.76
store_5307,13917,77,07/06/2024,,Home,Furniture & Interior Design,General home furniture,699579.0,,265.8
store_995,13918,77,02/08/2024,,Fashion apparel,Family Fashion,Family Fashion,18703.0,533682.0,1084.36
store_5308,13919,77,13/07/2024,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,2269925.0,91080.0,80.92
store_5275,13920,77,11/09/2024,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,,96531.0,13.94
store_4980,13921,70,02/10/1980,,Home,Furniture & Interior Design,General home furniture,79178.0,876871.0,2603.24
store_4608,13922,70,07/09/1994,15/11/2022,Department Stores,Department Stores,Department Stores,117111.0,,0.0
store_15,13923,70,01/10/1994,22/10/2022,Bags & Footwear & Accessories,Footwear,Sport shoes,138861.0,,0.0
store_1520,13924,70,01/10/1994,,Health & Beauty,Optician,Optician & Sunglasses,9182338.0,,71.07
store_4997,13925,70,07/10/1994,19/12/2020,Fashion apparel,Matern./Childr. Fash.,Children fashion,725306.0,,0.0
store_5309,13926,70,21/10/1994,02/02/2023,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,369471.0,,0.0
store_4393,13927,70,26/10/1994,,Fashion apparel,Family Fashion,Family Fashion,18435033.0,816325.0,524.25
store_273,13928,70,02/11/1994,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,360063.0,585210.0,501.03
store_749,13929,70,12/11/1994,24/01/2023,Fashion apparel,Family Fashion,Family Fashion,1034815.9,,0.0
store_5310,13930,70,15/01/1995,,Health & Beauty,Hair & Body,Hairdressers,557089.0,862528.0,914.26
store_4979,13931,70,11/11/1995,25/01/2023,Home,Furniture & Interior Design,Tableware and kitchen tools,,192618.0,0.0
store_4631,13932,70,20/11/1995,,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,632486.0,,597.09
store_4986,13933,70,24/11/1995,20/07/2024,Home,Furniture & Interior Design,General home furniture,4068606.0,428804.0,0.0
store_4720,13934,70,15/04/1996,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",253996168.0,,61.04
store_505,13935,70,10/05/1996,30/06/2022,Bags & Footwear & Accessories,Footwear,Family footwear,803791.0,330300.0,0.0
store_4982,13936,70,20/06/1996,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,777590.0,4969051.0,1595.52
store_4759,13937,70,14/06/1997,,Health & Beauty,Optician,Optician & Sunglasses,10145957.0,,405.34
store_90,13938,70,01/09/1997,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,,234849.0,155.33
store_172,13939,70,23/11/1998,08/05/2022,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,,24836.0,0.0
store_5311,13940,70,01/02/1999,24/12/2021,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,762580.0,343989.0,0.0
store_4978,13941,70,01/02/1999,,Fashion apparel,Women's Fashion,Women's Fashion,13532912.0,,931.72
store_78,13942,70,01/05/2000,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",,74071.0,97.92
store_4351,13943,70,15/05/2000,,Luxury,Luxury Jewellery,Luxury Jewellery,4882013.99,366118.0,631.09
store_4911,13944,70,26/05/2000,28/06/2022,Fashion apparel,Family Fashion,Family Fashion,,31284.0,0.0
store_4652,13945,70,15/06/2000,,Fashion apparel,Family Fashion,Family Fashion,,,598.11
store_4908,13946,70,14/09/2000,,Fashion apparel,Women's Fashion,Women's Fashion,521948.0,,361.39
store_4614,13947,70,27/09/2001,,Fashion apparel,Family Fashion,Family Fashion,1089160.71,,1166.68
store_350,13948,70,01/10/2001,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,914600.0,,139.26
store_5312,13949,70,28/10/2001,31/01/2021,Fashion apparel,Matern./Childr. Fash.,Children fashion,520678.0,31395.0,0.0
store_5313,13950,70,15/11/2001,,Food & Beverage Services,Fast Meal,Sandwiches,6935059.0,391325.0,1936.01
store_5314,13951,70,07/06/2002,,Food & Beverage Services,Fast Meal,Sandwiches,883835.0,647500.0,276.67
store_4906,13952,70,03/05/2002,18/04/2022,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",1605855.0,333873.0,0.0
store_5315,13953,70,01/04/2003,,Services,Clothing-related services,Clothes repairs,464405.0,366004.0,59.92
store_5316,13954,70,16/06/2003,,Health & Beauty,Hair & Body,Hairdressers,,,112.04
store_49,13955,70,01/06/2003,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4508691.0,367973.0,84.73
store_5317,13956,70,11/08/2003,,Health & Beauty,Optician,Optician & Sunglasses,3617956.0,177490.0,133.22
store_5318,13957,70,01/04/2004,19/04/2022,Home,Furniture & Interior Design,General home furniture,1626572.96,234702.0,0.0
store_4772,13958,70,14/11/2003,23/04/2023,Fashion apparel,Matern./Childr. Fash.,Children fashion,358046.0,148396.0,0.0
store_5068,13959,70,28/10/2004,,Fashion apparel,Women's Fashion,Women's Fashion,,263231.0,577.58
store_1154,13960,70,24/11/2004,,Bags & Footwear & Accessories,Footwear,Family footwear,1356991.0,1499070.0,182.74
store_4976,13961,70,25/04/2005,30/04/2023,Fashion apparel,Family Fashion,Family Fashion,881112.0,,0.0
store_468,13962,70,12/05/2005,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,1623614.0,386025.0,384.25
store_1181,13963,70,27/10/2007,,Fashion apparel,Women's Fashion,Women's Fashion,1953097.0,,1858.9
store_5319,13964,70,03/10/2007,,Food & Beverage Services,Fast Meal,Italian - Fast Meal,208008.0,,260.13
store_199,13965,70,01/11/2007,,Fashion apparel,Family Fashion,Family Fashion,,92674.0,812.62
store_4684,13966,70,01/08/2008,27/01/2023,Bags & Footwear & Accessories,Footwear,Sport shoes,929849.0,,0.0
store_63,13967,70,25/09/2008,15/05/2024,Fashion apparel,Family Fashion,Family Fashion,111036549.0,,0.0
store_5320,13968,70,07/11/2008,,Fashion apparel,Family Fashion,Family Fashion,4110624.0,,2462.02
store_4814,13969,70,06/11/2009,,Fashion apparel,Family Fashion,Family Fashion,820850.0,,788.28
store_4699,13970,70,27/11/2009,,Fashion apparel,Women's Fashion,Women's Fashion,1715465.0,,1018.96
store_4668,13971,70,24/04/2010,,Fashion apparel,Women's Fashion,Women's Fashion,4269855.0,1826076.0,132.57
store_5321,13972,70,11/07/2010,,Fitness,Microfitness,Microfitness,261528.0,168955.0,556.77
store_4915,13973,70,14/07/2010,,Fashion apparel,Lingerie & Underwear,Women underwear,2512945.0,357251.0,152.55
store_5129,13974,70,15/10/2010,01/06/2023,Fashion apparel,Women's Fashion,Women's Fashion,45311020.0,153238.0,0.0
store_5322,13975,70,01/11/2010,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",1483850.0,23333.0,104.79
store_502,13976,70,15/11/2010,,Bags & Footwear & Accessories,Footwear,Family footwear,,,104.05
store_4629,13977,70,04/02/2011,,Health & Beauty,Hair & Body,Hairdressers,10698939.0,,63.73
store_5184,13978,70,08/04/2011,22/04/2022,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",3172075.24,57664.0,0.0
store_4353,13979,70,21/07/2011,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Luggage,412582.0,,107.77
store_133,13980,70,10/08/2011,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,1841180.0,92243.0,195.1
store_899,13981,70,18/08/2011,20/01/2023,Bags & Footwear & Accessories,Footwear,Family footwear,123681.0,2704453.0,0.0
store_5323,13982,70,26/09/2011,,Food & Beverage Services,Fast Meal,American & Burgers,1038311.0,,139.17
store_4654,13983,70,11/10/2011,,Fashion apparel,Women's Fashion,Women's Fashion,20750.0,77153.0,308.07
store_4261,13984,70,07/11/1994,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,14360893.48,33242.0,195.38
store_453,13985,70,28/09/2012,,Fashion apparel,Family Fashion,Family Fashion,0.0,1635164.0,492.11
store_5063,13986,70,07/10/1994,28/02/2023,Fashion apparel,Women's Fashion,Women's Fashion,321183.0,,0.0
store_5324,13987,70,01/08/2012,28/10/2022,Culture & Media & Technology,General Culture & Media & Technology,General Culture & Media & Technology,300143.0,384838.0,0.0
store_5325,13988,70,10/11/2012,06/01/2024,Luxury,Luxury Jewellery,Luxury Jewellery,,77912.0,0.0
store_122,13989,70,04/10/2012,22/01/2023,Fashion apparel,Women's Fashion,Women's Fashion,1355897.0,319428.0,0.0
store_5326,13990,70,01/01/2013,30/06/2022,Health & Beauty,Hair & Body,Hairdressers,318744.0,121200.0,0.0
store_5327,13991,70,10/04/2013,,Home,Furniture & Interior Design,Tableware and kitchen tools,27561316.89,,534.19
store_5328,13992,70,01/07/2013,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,749052.32,133056.0,255.48
store_664,13993,70,06/05/2013,11/05/2024,Bags & Footwear & Accessories,Footwear,Sport shoes,489141.0,,0.0
store_2613,13994,70,10/09/2013,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,502347.79,510000.0,529.45
store_5329,13995,70,25/08/2014,,Food & Beverage Services,Service to table restaurants,Latino-American - Service to table restaurants,509603.0,,828.88
store_4917,13996,70,08/12/2014,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,63590.0,,371.61
store_5330,13997,70,08/02/2015,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,3592834.0,,1073.87
store_4914,13998,70,01/02/2015,,Home,Furniture & Interior Design,General home furniture,434734.0,127566.0,116.22
store_5015,13999,70,20/05/2015,,Fashion apparel,Family Fashion,Family Fashion,456289.0,,289.3
store_4301,14000,70,20/08/2015,,Home,Furniture & Interior Design,General home furniture,17834576.0,30158.0,935.91
store_4534,14001,70,09/09/2015,,Food & Beverage Services,Fast Meal,American & Burgers,503086.0,,395.67
store_4972,14002,70,06/11/2015,,Fashion apparel,Family Fashion,Family Fashion,710830.0,161075.0,326.74
store_4621,14003,70,15/01/2016,,Fashion apparel,Women's Fashion,Women's Fashion,730009.0,67648.0,411.75
store_5331,14004,70,01/07/2016,31/05/2022,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",27663305.0,6945.0,0.0
store_4665,14005,70,02/09/2016,,Fashion apparel,Family Fashion,Family Fashion,541644.0,398756.0,371.61
store_4945,14006,70,17/10/2016,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,18096456.0,,218.6
store_5332,14007,70,13/11/2016,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,1441449.68,,366.87
store_5333,14008,70,09/12/2016,22/08/2022,Fitness,Microfitness,Microfitness,5409161.0,247012.0,0.0
store_3246,14009,70,02/05/2017,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,132283.0,437873.0,205.87
store_4910,14010,70,11/05/2017,,Home,Furniture & Interior Design,General home furniture,3584117.0,101162.0,238.2
store_5334,14011,70,14/12/2017,31/05/2023,Entertainment,Entertainment,Cinemas,368015.24,298928.0,0.0
store_5335,14012,70,01/07/2017,,Fashion apparel,Women's Fashion,Women's Fashion,,76667.0,393.54
store_5336,14013,70,17/12/2017,18/01/2022,Entertainment,Entertainment,Kids Entertainment,28247629.0,93235.0,0.0
store_4664,14014,70,18/12/2017,01/12/2021,Sport,Sport Clothes & Equipment,Sport equipment,,119961.0,0.0
store_39,14015,70,15/03/2018,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,,63892.0,151.43
store_4636,14016,70,20/07/2018,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,,27919.0,158.96
store_5337,14017,70,30/08/2018,03/11/2023,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,1506203.16,,0.0
store_4628,14018,70,27/09/2018,,Fashion apparel,Women's Fashion,Women's Fashion,550495.0,274357.0,980.87
store_4797,14019,70,08/06/2011,21/05/2022,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,2341566.0,584824.0,0.0
store_1520,14020,70,01/01/2007,,Health & Beauty,Optician,Optician & Sunglasses,5000.0,336767.0,71.26
store_5338,14021,70,01/02/2019,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,,,1477.72
store_4306,14022,70,27/08/2015,26/02/2021,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,178977.0,252613.0,0.0
store_5339,14023,70,15/07/2015,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",1669271.0,60000.0,108.14
store_5340,14024,70,01/03/2019,25/08/2022,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,190681.0,82433.0,0.0
store_5341,14025,70,13/09/2019,30/12/2021,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,,69802.0,0.0
store_4863,14026,70,26/11/2019,,Fashion apparel,Family Fashion,Family Fashion,1304858.06,,502.14
store_5342,14027,70,01/03/2020,09/11/2020,Entertainment,Entertainment,VR & E-Sports,3356926.0,1205607.0,0.0
store_4724,14028,70,01/06/2020,23/02/2022,Sport,Sport Clothes & Equipment,Sport equipment,92946.86,128368.0,0.0
store_5343,14029,70,01/07/2020,02/07/2021,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",2869455.0,,0.0
store_4426,14030,70,05/08/2020,20/03/2022,Gifts,Themed Gift,Themed gift,,120622.0,0.0
store_4663,14031,70,05/08/2020,,Health & Beauty,Optician,Optician & Sunglasses,,,200.67
store_5125,14032,70,15/04/2021,,Health & Beauty,Hair & Body,Hairdressers,91364.0,,155.24
store_4627,14033,70,29/07/2021,,Fashion apparel,Lingerie & Underwear,Women underwear,546260.0,433668.0,315.87
store_4643,14034,70,21/05/2021,,Fashion apparel,Men's Fashion,Men's Fashion,9551639.24,,262.73
store_5344,14035,70,15/01/2021,,Services,Clothing-related services,Clothes repairs,47860.1,,81.38
store_4748,14036,70,20/09/2021,,Services,Imaterial services,Transport activites,449259.0,,222.97
store_5227,14037,70,12/11/2021,,Home,Furniture & Interior Design,General home furniture,31959177.0,1125153.0,279.45
store_4664,14038,70,02/12/2021,,Sport,Sport Clothes & Equipment,Sport equipment,624784.0,92064.0,474.83
store_5345,14039,70,18/01/2022,,Fashion apparel,Women's Fashion,Women's Fashion,,85572.0,0.0
store_4744,14040,70,12/02/2022,,Fashion apparel,Family Fashion,Family Fashion,207478.0,328423.0,139.26
store_5346,14041,70,21/02/2022,01/01/2024,Food & Beverage Services,Fast Meal,Italian - Fast Meal,,123340.0,0.0
store_4658,14042,70,26/02/2022,,Fashion apparel,Men's Fashion,Men's Fashion,80956.0,,277.32
store_5347,14043,70,01/08/2022,,Health & Beauty,"Perfumery, beautycare",Monobrand Luxury,263325.0,274516.0,218.51
store_4352,14044,70,12/08/2022,,Fashion apparel,Women's Fashion,Women's Fashion,3229326.0,,289.58
store_4792,14045,70,19/08/2022,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1803778.0,88852.0,569.96
store_5348,14046,70,09/07/2022,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,1817103.46,,819.5
store_4373,14047,70,09/11/2022,,Luxury,Luxury Fashion,Luxury Fashion,,464292.0,507.72
store_4608,14048,70,17/11/2022,,Department Stores,Department Stores,Department Stores,,1146177.0,5040.64
store_30,14049,70,22/11/2022,,Fashion apparel,Family Fashion,Jeans,,,263.57
store_4736,14050,70,20/11/2022,,Fashion apparel,Men's Fashion,Men's Fashion,570581.0,19113.0,151.43
store_5311,14051,70,16/11/2022,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,1981378.0,34531.0,2704.5
store_5080,14052,70,13/03/2023,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,,319015.0,861.77
store_5349,14053,70,17/12/2022,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,8286410.51,600000.0,78.6
store_5309,14054,70,04/02/2023,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,2337586.0,,165.27
store_5350,14055,70,01/05/2021,17/02/2023,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,181565.0,247002.0,0.0
store_172,14056,70,16/05/2022,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,1413273.0,102570.0,115.39
store_4976,14057,70,02/07/2023,,Fashion apparel,Family Fashion,Family Fashion,405908.0,152097.0,374.03
store_5351,14058,70,17/08/2023,,Fashion apparel,Women's Fashion,Women's Fashion,,,132.85
store_4293,14059,70,01/09/2023,,Fashion apparel,Lingerie & Underwear,Women underwear,,65681.0,648.37
store_4776,14060,70,01/08/2023,,Fashion apparel,Family Fashion,Family Fashion,544492.0,115837.0,359.16
store_4698,14061,70,19/10/2023,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,372651.0,,136.94
store_5243,14062,70,11/10/2023,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,2398276.27,554947.0,71.07
store_5352,14063,70,16/12/2023,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,394309.0,,82.22
store_2585,14064,70,08/02/2024,,Fashion apparel,Family Fashion,Family Fashion,3690694.0,129233.0,766.64
store_5353,14065,70,06/04/2024,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,,570449.0,116.87
store_5354,14066,70,01/04/2024,,Fashion apparel,Lingerie & Underwear,Women underwear,862653.0,,79.25
store_5355,14067,70,26/04/2024,,Sport,Sport Clothes & Equipment,Sport general store,4728478.3,,323.77
store_5334,14068,70,01/06/2023,,Entertainment,Entertainment,Cinemas,5177515.0,102140.0,3588.29
store_5356,14069,70,16/05/2024,,Fashion apparel,Family Fashion,Family Fashion,,103044.0,4387.25
store_5019,14070,70,24/05/2024,,Home,Furniture & Interior Design,General home furniture,,,358.7
store_5151,14071,70,21/07/2024,,Fashion apparel,Family Fashion,Family Fashion,1169519.0,638154.0,394.75
store_4986,14072,70,02/08/2024,,Home,Furniture & Interior Design,General home furniture,,211060.0,1456.91
store_5238,14073,70,14/06/2024,,Home,Furniture & Interior Design,General home furniture,1094301.86,,2196.79
store_5165,14074,70,07/07/2024,,Food & Beverage Services,Gourmet Food Products,Chocolate,,214708.0,145.86
store_4838,14075,80,08/05/1984,18/05/2024,Fashion apparel,Women's Fashion,Women's Fashion,1785342.0,905241.0,0.0
store_783,14076,80,28/10/1992,,Fashion apparel,Lingerie & Underwear,Women underwear,514305.0,,679.21
store_4814,14077,80,25/08/1993,26/06/2024,Fashion apparel,Family Fashion,Family Fashion,2698459.0,,0.0
store_3618,14078,80,30/07/1994,16/09/2021,Gifts,Toys,Toys,379963.0,385626.0,0.0
store_17,14079,80,01/10/1994,,Culture & Media & Technology,Computer Products & Electronics games,"Video games, softwares",,69069.0,167.23
store_78,14080,80,01/02/1995,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",4556609.0,161207.0,98.94
store_5357,14081,80,08/11/1995,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,788581.0,53169.0,568.01
store_4823,14082,80,24/11/1995,08/01/2023,Gifts,Themed Gift,Themed gift,805970.0,108026.0,0.0
store_4827,14083,80,01/12/1997,,Bags & Footwear & Accessories,Footwear,Sport shoes,1795451.64,,549.15
store_15,14084,80,01/04/1998,,Bags & Footwear & Accessories,Footwear,Sport shoes,432499.35,,478.54
store_4843,14085,80,01/04/1999,,Gifts,Themed Gift,Themed gift,2315883.55,,165.83
store_4504,14086,80,11/05/1999,,Bags & Footwear & Accessories,Footwear,Children footwear,7358015.0,,281.59
store_4684,14087,80,01/11/1999,,Bags & Footwear & Accessories,Footwear,Sport shoes,309530.0,,354.8
store_4984,14088,80,06/04/2000,,Fashion apparel,Family Fashion,Family Fashion,,282572.0,139.35
store_4833,14089,80,15/07/2000,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",,,61.5
store_4929,14090,80,01/08/2000,,Bags & Footwear & Accessories,Footwear,Children footwear,414659.0,47557.0,111.39
store_5358,14091,80,01/02/2001,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,772917.0,71301.0,174.56
store_4845,14092,80,01/02/2001,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1793201.65,32267.0,14.86
store_3446,14093,80,01/02/2001,,Food & Beverage Services,Fast Meal,Italian - Fast Meal,,140496.0,79.9
store_4801,14094,80,28/02/2001,,Fashion apparel,Matern./Childr. Fash.,Children fashion,,268408.0,417.6
store_5359,14095,80,05/06/2001,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,,240006.0,571.35
store_5360,14096,80,01/12/2001,30/06/2021,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",429101.0,82060.0,0.0
store_4803,14097,80,01/02/2002,,Health & Beauty,Others,Vitamines and Sports Nutrition,464444.0,139733.0,177.07
store_4799,14098,80,01/02/2002,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,,19274.0,122.82
store_664,14099,80,01/02/2002,,Bags & Footwear & Accessories,Footwear,Sport shoes,467376.0,606843.0,305.0
store_4929,14100,80,01/07/2002,,Bags & Footwear & Accessories,Footwear,Sport shoes,,,186.74
store_505,14101,80,01/09/2002,,Bags & Footwear & Accessories,Footwear,Family footwear,612827.0,,186.74
store_4627,14102,80,31/10/2002,,Fashion apparel,Family Fashion,Family Fashion,,39724.0,511.62
store_4812,14103,80,01/01/2003,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,426249.0,359601.0,94.3
store_4800,14104,80,01/02/2003,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,1331300.94,462787.0,130.71
store_5361,14105,80,01/07/2003,,Bags & Footwear & Accessories,Footwear,Sport shoes,,37061.0,139.17
store_4798,14106,80,08/07/2003,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,1624280.87,,120.12
store_199,14107,80,31/10/2003,,Fashion apparel,Family Fashion,Family Fashion,5408419.43,234750.0,636.85
store_5005,14108,80,12/11/2003,,Fashion apparel,Women's Fashion,Women's Fashion,,291892.0,229.75
store_364,14109,80,28/04/2005,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,63415.0,,130.9
store_4875,14110,80,02/09/2005,19/06/2023,Fashion apparel,Women's Fashion,Women's Fashion,389876.0,537285.0,0.0
store_4976,14111,80,03/10/2005,,Fashion apparel,Family Fashion,Family Fashion,575532.0,114066.0,376.44
store_4989,14112,80,01/02/2006,,Gifts,Themed Gift,Themed gift,199295.0,321674.0,204.39
store_5362,14113,80,01/12/2007,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,468007.0,318496.0,549.24
store_170,14114,80,20/03/2008,,Fashion apparel,Family Fashion,Family Fashion,2911519.23,,418.06
store_4821,14115,80,20/03/2008,,Food & Beverage Services,Sweet moments,Juices,5227585.0,252220.0,69.31
store_1438,14116,80,20/03/2008,,Bags & Footwear & Accessories,Accessories,"Ties, Scarfs, Hats, Belts, Gloves ...",348756.0,,84.36
store_5363,14117,80,20/03/2008,,Fashion apparel,Men's Fashion,Men's Fashion,89612.0,122879.0,418.06
store_87,14118,80,04/04/2008,13/01/2021,Food & Beverage Services,Fast Meal,Sandwiches,830204.0,122609.0,0.0
store_1520,14119,80,20/03/2008,,Health & Beauty,Optician,Optician & Sunglasses,232605.66,,66.05
store_4862,14120,80,20/03/2008,,Fashion apparel,Women's Fashion,Women's Fashion,218393.0,175215.0,324.97
store_4820,14121,80,20/03/2008,,Fashion apparel,Family Fashion,Family Fashion,642355.0,100197.0,252.23
store_4610,14122,80,16/05/2008,,Entertainment,Entertainment,Cinemas,,,5620.63
store_177,14123,80,01/07/2008,,Bags & Footwear & Accessories,Footwear,Family footwear,6382393.0,3692.0,198.07
store_4864,14124,80,09/10/2008,,Food & Beverage Services,Fast Meal,Sandwiches,20543521.0,,58.71
store_5222,14125,80,24/10/2008,,Food & Beverage Services,Sweet moments,Confectionery,2673255.0,,257.53
store_21,14126,80,16/10/2008,,Fashion apparel,Family Fashion,Family Fashion,607267.35,,2061.98
store_273,14127,80,26/10/2008,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,,78132.0,332.13
store_1181,14128,80,21/11/2008,,Fashion apparel,Women's Fashion,Women's Fashion,11086418.0,,1858.06
store_5364,14129,80,22/11/2008,,Bags & Footwear & Accessories,Footwear,Women footwear,,,202.16
store_4833,14130,80,11/03/2009,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",26154.0,741284.0,16.91
store_5365,14131,80,07/02/2009,,Fashion apparel,Men's Fashion,Men's Fashion,556474.0,71687.0,942.5
store_5366,14132,80,01/11/2009,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,3164169.0,45247.0,534.01
store_4644,14133,80,17/11/2009,,Fashion apparel,Family Fashion,Family Fashion,,,304.63
store_5367,14134,80,02/03/2010,25/05/2021,Food & Beverage Services,Service to table restaurants,Eatertainment,3385710.0,454311.0,0.0
store_4919,14135,80,09/10/2010,,Bags & Footwear & Accessories,Footwear,Sport shoes,,117244.0,305.19
store_912,14136,80,19/12/2010,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,176507.37,,96.99
store_4860,14137,80,21/01/2011,31/10/2022,Food & Beverage Services,Fast Meal,Sandwiches,1731397.0,,0.0
store_4809,14138,80,25/03/2011,,Fashion apparel,Family Fashion,Family Fashion,198606.0,,574.51
store_5368,14139,80,01/09/2011,30/10/2022,Fashion apparel,Men's Fashion,Men's Fashion,130348.0,4244.0,0.0
store_750,14140,80,20/10/2011,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,,320427.0,57.04
store_4830,14141,80,15/11/2011,13/12/2020,Bags & Footwear & Accessories,Footwear,Family footwear,1481218.0,,0.0
store_4857,14142,80,05/04/2012,,Food & Beverage Services,Fast Meal,American & Burgers,1451748.0,134091.0,37.25
store_5369,14143,80,15/03/2012,,Bags & Footwear & Accessories,Accessories,"Ties, Scarfs, Hats, Belts, Gloves ...",690393.44,120332.0,13.94
store_5370,14144,80,01/09/2012,,Fitness,Gym,Gym,,120606.0,1686.93
store_125,14145,80,14/12/2012,,Bags & Footwear & Accessories,Footwear,Family footwear,,,176.05
store_4833,14146,80,21/02/2013,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",7392174.0,49109.0,9.29
store_4293,14147,80,12/07/2013,,Fashion apparel,Lingerie & Underwear,Women underwear,126233.0,,377.0
store_5177,14148,80,20/03/2008,29/07/2024,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,,861396.0,0.0
store_350,14149,80,01/07/2012,20/06/2021,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,,62452.0,0.0
