block_id,external_mall_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
7232,19,9386.55,208052.73,352.4,7810.85,103252,2288580,293
1878,16,33181.69,1345021.08,1178.58,47773.97,431362,17485274,366
7138,19,5466.09,522706.27,205.21,19623.78,60127,5749769,293
6653,22,31313.33,1172858.75,1101.94,41273.62,375760,14074305,341
5067,14,157416.38,961823.0,5591.29,34163.11,2046413,12503699,366
1234,36,13517.0,885152.75,557.4,36501.14,54068,3540611,97
4977,14,131238.23,1083522.0,4661.47,38485.75,1706097,14085786,366
6775,33,13131.09,670579.27,454.22,23196.14,144442,7376372,318
2314,24,2446.25,312587.5,91.45,11685.51,19570,2500700,214
7231,19,12222.82,208109.82,458.88,7813.0,134451,2289208,293
7665,13,6327.5,772290.3,228.43,27880.52,63275,7722903,277
7359,30,7169.64,675039.82,269.17,25342.79,78866,7425438,293
6770,33,11094.63,574049.25,422.65,21868.54,88757,4592394,210
470,15,130961.85,458251.77,4651.65,16276.7,1702504,5957273,366
7368,30,1162.82,811547.36,43.66,30467.65,12791,8927021,293
4467,10,4505.2,277136.8,173.28,10659.11,22526,1385684,130
11151,18,300.0,461775.5,15.58,23988.34,1200,1847102,77
11195,18,15827.25,464042.25,822.19,24106.09,63309,1856169,77
6931,33,4912.73,218253.82,169.94,7549.66,54040,2400792,318
4641,10,1333.54,486662.92,47.37,17285.84,17336,6326618,366
1771,16,4472.85,384671.77,159.31,13700.64,58147,5000733,365
7210,19,5051.09,270512.45,189.63,10155.76,55562,2975637,293
7511,13,26429.9,772151.3,954.15,27875.5,264299,7721513,277
2991,12,51871.23,611855.38,3121.88,36824.63,674326,7954120,216
2832,12,66507.08,411886.08,2362.27,14629.83,864592,5354519,366
1636,16,2936.38,416336.69,104.3,14787.92,38173,5412377,366
4488,10,4969.85,306219.69,176.52,10876.66,64608,3980856,366
4515,10,1534.54,319218.92,54.51,11338.38,19949,4149846,366
7438,30,85034.64,499777.09,3192.43,18762.96,935381,5497548,293
11377,32,15216.17,1231123.17,574.19,46457.48,91297,7386739,159
32,7,5950.89,652187.11,214.23,23478.74,53558,5869684,250
505,15,5781.17,499228.0,212.8,18376.49,34687,2995368,163
4850,7,13043.33,609514.0,467.69,21855.08,117390,5485626,251
7597,13,44979.0,1268097.6,1623.79,45779.7,449790,12680976,277
10946,32,29577.33,1474157.67,1116.13,55628.59,177464,8844946,159
11503,32,85830.67,1802498.5,3238.89,68018.81,514984,10814991,159
11467,32,6578.67,1038983.17,248.25,39206.91,39472,6233899,159
4702,10,13528.92,776116.62,480.54,27566.98,175876,10089516,366
4521,10,6776.5,386506.0,315.19,17977.02,13553,773012,43
4031,19,13670.0,413664.75,486.04,14708.08,109360,3309318,225
6831,33,36770.0,549650.0,1271.92,19013.05,404470,6046150,318
11413,32,43659.83,1690495.0,1668.53,64604.9,261959,10142970,157
4825,7,26485.44,652429.33,953.48,23487.46,238369,5871864,250
11439,32,40830.67,1562460.33,1540.78,58960.77,244984,9374762,159
5912,23,14126.89,317871.0,512.67,11535.64,127142,2860839,248
5772,28,6954.33,582279.83,239.8,20078.61,41726,3493679,174
5074,14,6303.85,962097.92,223.91,34172.88,81950,12507273,366
7323,30,6959.0,811533.73,261.26,30467.14,76549,8926871,293
7633,13,5997.8,354441.8,216.53,12795.73,59978,3544418,277
6158,25,23387.08,518309.23,830.69,18409.89,304032,6738020,366
568,15,14648.0,557203.29,510.13,19405.09,102536,3900423,201
11045,18,7397.75,478932.5,384.3,24879.61,29591,1915730,77
7598,13,44664.3,1268143.8,1612.43,45781.36,446643,12681438,277
4575,10,10673.92,319253.92,379.13,11339.62,138761,4150301,366
4499,10,47766.69,499682.08,1696.63,17748.27,620967,6495867,366
7355,30,6184.73,940522.82,232.19,35309.73,68032,10345751,293
6,7,12110.44,465012.0,434.24,16673.74,108994,4185108,251
5069,14,7956.83,737184.17,338.59,31369.54,47741,4423105,141
4969,14,14818.69,2524804.08,526.35,89678.83,192643,32822453,366
7529,13,22742.1,534951.1,821.01,19312.31,227421,5349511,277
1675,16,43295.54,2336244.46,1537.82,82981.36,562842,30371178,366
4520,10,1254.23,319246.0,44.55,11339.34,16305,4150198,366
2306,24,18039.25,286547.12,653.0,10372.75,144314,2292377,221
7334,30,3420.73,1192305.91,128.42,44762.34,37628,13115365,293
6276,25,152525.62,333502.23,5477.44,11976.6,1982833,4335529,362
4307,17,23843.31,1127093.38,846.89,40033.37,309963,14652214,366
5953,23,20280.23,900898.23,720.34,31999.12,263643,11711677,366
6862,33,6384.09,189053.64,220.83,6539.59,70225,2079590,318
7294,30,175437.27,1018738.82,6586.38,38246.17,1929810,11206127,293
4824,7,7228.78,652433.44,260.24,23487.6,65059,5871901,250
7124,19,59258.55,641689.91,2224.72,24090.75,651844,7058589,293
4408,17,65320.46,707040.77,2320.13,25113.47,849166,9191530,366
7056,19,15693.55,437031.09,589.18,16407.31,172629,4807342,293
1270,36,19882.75,833810.25,819.91,34383.93,79531,3335241,97
5828,28,176850.23,664977.15,6281.57,23619.41,2299053,8644703,366
11630,32,3861.67,1231361.5,145.72,46466.47,23170,7388169,159
7485,30,22256.64,682279.18,835.57,25614.58,244823,7505071,293
7541,13,12077.2,214125.8,454.03,8049.84,120772,2141258,266
6609,22,5491.08,464139.42,193.23,16333.35,65893,5569673,341
11302,18,15244.0,707660.5,791.9,36761.58,60976,2830642,77
4645,10,2836.23,177121.15,100.74,6291.19,36871,2302575,366
1881,16,36848.31,619906.15,1308.82,22018.52,479028,8058780,366
5058,14,9953.7,2414332.5,384.31,93217.47,99537,24143325,259
1146,36,21315.5,891749.25,878.99,36773.16,85262,3566997,97
4268,17,36851.31,865646.31,1308.93,30747.0,479067,11253402,366
7389,30,3142.91,733692.64,117.99,27544.77,34572,8070619,293
7524,13,3111.4,772160.2,112.32,27875.82,31114,7721602,277
58,7,11838.56,464983.67,424.49,16672.72,106547,4184853,251
7061,19,13847.09,437032.36,519.86,16407.36,152318,4807356,293
7427,30,20911.18,835492.91,785.06,31366.63,230023,9190422,293
1143,36,120468.0,435440.0,4967.75,17956.29,481872,1741760,97
6101,23,4639.62,532846.62,164.8,18926.25,60315,6927006,366
4113,19,7135.11,264005.56,282.89,10467.18,64216,2376050,227
5222,14,24512.31,619598.85,870.66,22007.61,318660,8054785,366
5744,28,5067.62,676301.38,180.0,24021.63,65879,8791918,366
7543,13,15568.2,473690.3,564.07,17162.69,155682,4736903,276
6901,33,15337.91,226199.0,530.56,7824.49,168717,2488189,318
2305,24,3142.85,737366.54,111.63,26190.61,40857,9585765,366
6761,33,3872.73,788679.27,133.96,27281.36,42600,8675472,318
6658,22,20284.83,571977.0,715.94,20187.42,243418,6863724,340
5794,28,3225.14,640949.86,118.82,23613.94,22576,4486649,190
480,15,1942.67,208454.67,82.08,8807.94,5828,625364,71
5049,14,4318.55,669127.73,152.75,23666.9,47504,7360405,311
4261,17,6378.54,712310.77,226.56,25300.66,82921,9260040,366
6785,33,26498.2,188398.0,1027.06,7302.25,264982,1883980,258
2893,12,51747.89,236257.33,1990.3,9086.82,465731,2126316,234
7621,13,42554.8,443827.7,1541.84,16080.71,425548,4438277,276
5212,14,14493.14,447986.57,504.74,15601.52,101452,3135906,201
5738,28,2432.0,786234.0,86.38,27926.34,31616,10221042,366
5068,14,9358.46,305421.15,332.4,10848.29,121660,3970475,366
11197,18,11079.0,471399.5,575.53,24488.29,44316,1885598,77
545,15,26828.54,526199.15,955.54,18741.34,348771,6840589,365
7467,30,14258.64,835451.45,535.31,31365.07,156845,9189966,293
11227,18,9065.0,193055.5,470.91,10028.86,36260,772222,77
5075,14,4421.0,961507.62,157.03,34151.91,57473,12499599,366
6042,23,3412.54,756008.54,121.21,26852.76,44363,9828111,366
7366,30,6219.27,811537.18,233.49,30467.27,68412,8926909,293
5131,14,43071.54,1292003.31,1529.86,45890.83,559930,16796043,366
7023,19,3005.36,535285.0,112.83,20096.02,33059,5888135,293
11758,32,14556.5,635382.5,549.3,23976.7,87339,3812295,159
5960,23,20652.15,242136.23,733.55,8600.47,268478,3147771,366
1741,16,11827.62,386446.69,420.11,13726.25,153759,5023807,366
1680,16,3780.85,570879.46,134.29,20277.14,49151,7421433,366
11658,32,16359.67,615944.0,617.35,23243.17,98158,3695664,159
2340,24,5593.69,473731.62,198.68,16826.53,72718,6158511,366
4875,7,5239.67,464707.56,187.88,16662.82,47157,4182368,251
11566,32,7425.0,323002.0,280.19,12188.75,44550,1938012,159
10933,32,119382.5,616065.67,4505.0,23247.76,716295,3696394,159
7332,30,15193.71,813721.43,542.63,29061.48,106356,5696050,196
6418,26,32134.14,881605.29,1136.06,31167.86,224939,6171237,198
1250,36,12742.0,915149.75,525.44,37738.13,50968,3660599,97
7421,30,5168.0,421654.18,194.02,15830.02,56848,4638196,293
6746,33,4369.18,669763.55,151.14,23167.92,48061,7367399,318
7492,30,6930.18,1194372.09,260.18,44839.91,76232,13138093,293
14,7,2437.0,862449.56,87.38,30924.49,21933,7762046,251
6342,25,2794.15,197812.69,99.25,7026.13,36324,2571565,366
4877,7,7392.56,464540.33,265.07,16656.82,66533,4180863,251
1667,16,34338.77,1076993.92,1219.68,38253.88,446404,14000921,366
4617,10,9639.62,809249.23,342.39,28743.83,125315,10520240,366
11296,18,13047.25,105481.25,695.85,5625.67,52189,421925,75
1181,36,29997.5,751758.5,1237.01,31000.35,119990,3007034,97
6469,26,13582.69,363578.92,482.45,12914.01,176575,4726526,366
6404,26,6291.77,629668.15,223.48,22365.26,81793,8185686,366
7069,19,3739.91,390332.55,140.41,14654.12,41139,4293658,293
68,7,72856.0,862545.78,2612.37,30927.94,655704,7762912,251
7486,30,15406.0,682270.09,578.38,25614.24,169466,7504971,293
1243,36,26774.0,911852.0,1104.08,37602.14,107096,3647408,97
4406,17,93095.46,554123.85,3306.67,19681.99,1210241,7203610,366
11487,32,222675.0,1039322.5,8402.83,39219.72,1336050,6235935,159
4441,17,24636.08,225740.69,879.86,8062.17,320269,2934629,364
5975,23,2571.15,414556.69,91.33,14724.69,33425,5389237,366
4638,10,6657.7,496609.6,239.49,17863.65,66577,4966096,278
11534,32,46938.67,966064.5,1771.27,36455.26,281632,5796387,159
511,15,12723.08,647658.54,451.91,23004.27,165400,8419561,366
6605,22,11117.25,464127.33,391.22,16332.93,133407,5569528,341
4834,7,5054.22,311080.44,182.68,11243.87,45488,2799724,249
7684,13,31274.8,505096.1,1129.05,18234.52,312748,5050961,277
5123,14,5924.13,1237138.37,231.19,48278.57,47393,9897107,205
6295,25,13109.0,1042877.31,465.62,37042.09,170417,13557405,366
11290,18,26066.0,476635.25,1354.08,24760.27,104264,1906541,77
4892,7,24956.33,179032.67,898.43,6445.18,224607,1611294,250
1112,36,12210.0,640812.5,503.51,26425.26,48840,2563250,97
11183,18,8660.0,310284.75,449.87,16118.69,34640,1241139,77
6467,26,12080.31,364598.31,429.08,12950.21,157044,4739778,366
2267,24,50983.15,367354.62,1810.88,13048.11,662781,4775610,366
6622,22,11474.17,516128.25,406.17,18270.03,137690,6193539,339
7109,19,5396.09,463893.45,202.58,17415.8,59357,5102828,293
6421,26,3154.0,691110.69,112.03,24547.65,41002,8984439,366
7573,13,5497.9,337200.4,200.65,12306.58,54979,3372004,274
6617,22,13435.58,516169.67,475.6,18271.49,161227,6194036,339
11501,32,8334.83,612939.67,314.52,23129.8,50009,3677638,159
2294,24,1972.75,485193.5,68.32,16803.24,15782,3881548,231
6686,22,28331.58,850991.0,999.94,30034.98,339979,10211892,340
6927,33,2549.64,294341.09,88.19,10181.61,28046,3237752,318
7034,19,3595.73,420495.0,134.99,15786.5,39553,4625445,293
7088,19,75526.27,822654.27,2835.46,30884.63,830789,9049197,293
5712,28,144630.38,693793.31,5137.14,24642.93,1880195,9019313,366
6959,33,18627.0,358975.0,701.02,13509.81,130389,2512825,186
440,15,17805.0,518355.14,652.54,18997.31,124635,3628486,191
49,7,36329.67,652819.44,1307.87,23501.5,326967,5875375,250
4951,14,26367.0,923717.92,936.53,32809.65,342771,12008333,366
1684,16,6687.38,394612.08,237.53,14016.28,86936,5129957,366
6431,26,5455.46,196757.31,194.3,7007.79,70921,2557845,365
7686,13,5169.8,505024.4,186.64,18231.93,51698,5050244,277
11188,18,2055.25,462245.5,106.77,24012.75,8221,1848982,77
37,7,22145.78,682741.56,794.07,24480.77,199312,6144674,251
6849,33,2521.0,88556.64,87.2,3063.28,27731,974123,318
5113,14,6984.9,528930.3,267.62,20265.53,69849,5289303,261
7369,30,7077.09,811533.36,265.69,30467.12,77848,8926867,293
7632,13,3050.9,354427.3,110.14,12795.21,30509,3544273,277
6954,33,33526.64,379642.64,1159.73,13132.29,368793,4176069,318
6955,33,9871.73,379642.73,341.47,13132.3,108589,4176070,318
7478,30,3493.27,835450.91,131.15,31365.05,38426,9189960,293
61,7,2756.11,736900.11,99.22,26528.4,24805,6632101,250
6675,22,30769.25,851228.17,1085.97,30043.35,369231,10214738,340
2293,24,9846.46,485545.69,349.74,17246.16,128004,6312094,366
7786,13,9415.4,202533.0,339.91,7311.66,94154,2025330,277
6145,23,18031.23,894674.77,640.45,31778.07,234406,11630772,366
7623,13,28389.7,444017.1,1028.61,16087.58,283897,4440171,276
2237,24,66919.08,694276.92,2376.91,24660.11,869948,9025600,366
2469,16,3928.0,382385.08,139.52,13581.98,51064,4971006,366
11382,32,22749.33,1876489.33,858.47,70810.92,136496,11258936,159
2325,24,3469.08,473718.15,123.22,16826.05,45098,6158336,366
4610,10,6156.23,486787.23,218.66,17290.26,80031,6328234,366
4591,10,10471.85,747659.23,371.95,26556.2,136134,9719570,366
6806,33,5650.09,677144.82,195.44,23423.25,62151,7448593,318
7220,19,19120.82,270712.27,717.85,10163.26,210329,2977835,293
6764,33,1468.6,529556.4,64.41,23226.16,7343,2647782,114
6696,22,7063.25,646440.33,249.29,22815.54,84759,7757284,340
1228,36,13255.25,1016115.0,546.61,41901.65,53021,4064460,97
4565,10,4246.15,376206.08,150.82,13362.51,55200,4890679,366
6389,26,106240.54,652049.23,3773.57,23160.22,1381127,8476640,366
566,15,24179.75,489957.75,929.99,18844.53,96719,1959831,104
6406,26,8691.25,540590.5,337.52,20993.81,69530,4324724,206
4983,14,88219.0,712059.9,3255.31,26275.27,882190,7120599,271
4802,7,3228.89,300938.89,116.71,10877.31,29060,2708450,249
7629,13,2374.5,354365.3,85.72,12792.97,23745,3543653,277
13812,36,138712.0,792528.75,5720.08,32681.6,554848,3170115,97
515,15,3478.85,334021.92,123.57,11864.17,45225,4342285,366
7318,30,7913.09,682313.45,297.08,25615.86,87044,7505448,293
11417,32,25710.5,1562460.83,970.21,58960.79,154263,9374765,159
7338,30,14671.83,725571.83,615.6,30443.57,88031,4353431,143
11442,32,8596.67,1039692.67,324.4,39233.69,51580,6238156,159
4404,17,28443.77,228834.46,1018.65,8195.17,369769,2974848,363
5221,14,9151.31,619198.62,325.05,21993.39,118967,8049582,366
6296,25,242415.69,1042209.85,8610.39,37018.38,3151404,13548728,366
488,15,4243.38,316123.23,151.55,11290.12,55164,4109602,364
5117,14,4492.23,616829.15,159.56,21909.23,58399,8018779,366
4291,17,16274.85,865725.77,578.07,30749.82,211573,11254435,366
4512,10,5444.15,533896.31,193.37,18963.53,70774,6940652,366
7012,19,23261.83,343803.67,877.81,12973.72,139571,2062822,159
6601,22,833.58,600092.83,29.42,21179.75,10003,7201114,340
4907,7,4798.11,625437.33,172.04,22426.04,43183,5628936,251
7180,19,21091.64,289670.09,791.84,10874.99,232008,3186371,293
6539,26,18008.38,766013.0,639.64,27208.11,234109,9958169,366
7626,13,3176.4,354435.6,114.67,12795.51,31764,3544356,277
6858,33,758.45,137498.73,26.24,4756.25,8343,1512486,318
6093,23,1009.62,168746.69,35.86,5993.73,13125,2193707,366
4725,10,74914.23,449889.08,2660.89,15979.67,973885,5848558,366
11157,18,12914.75,442269.75,670.9,22975.05,51659,1769079,77
1635,16,1457.85,131097.0,51.78,4656.45,18952,1704261,366
4518,10,9338.31,319236.15,331.69,11338.99,121398,4150070,366
2931,12,10701.5,582646.75,392.72,21381.53,42806,2330587,109
7450,30,1278.0,258793.73,47.98,9715.81,14058,2846731,293
2913,12,39655.38,1585652.62,1408.52,56320.99,515520,20613484,366
7574,13,8501.6,337338.6,310.28,12311.63,85016,3373386,274
5203,14,9894.38,1650377.31,351.44,58619.96,128627,21454905,366
7345,30,9351.64,650101.91,351.09,24406.56,102868,7151121,293
2821,12,15458.0,532557.0,552.07,19019.89,200954,6923241,364
6974,33,34980.0,380742.75,1156.36,12586.54,139920,1522971,121
7436,30,10320.09,528034.55,387.44,19823.82,113521,5808380,293
5690,28,34705.08,629347.0,1232.69,22353.86,451166,8181511,366
1071,36,24748.25,894069.75,1020.55,36868.86,98993,3576279,97
4872,7,19886.11,463126.89,713.05,16606.14,178975,4168142,251
1674,16,2303.92,369861.17,84.03,13490.38,27647,4438334,329
4310,17,4446.62,902186.77,157.94,32044.89,57806,11728428,366
5782,28,3961.92,570259.62,140.72,20255.12,51505,7413375,366
1885,16,136562.63,2391502.25,4709.06,82465.59,1092501,19132018,232
7717,13,92787.8,878964.6,3349.74,31731.57,927878,8789646,277
5745,28,23283.69,979536.15,827.02,34792.27,302688,12733970,366
6250,25,14515.92,425726.54,515.59,15121.43,188707,5534445,366
7140,19,24987.27,522962.09,938.09,19633.39,274860,5752583,293
7739,13,6704.6,300497.1,242.04,10848.27,67046,3004971,277
5114,14,2119.62,618412.85,75.29,21965.48,27555,8039367,366
13574,32,111527.5,2293348.83,4235.22,87089.2,669165,13760093,158
5216,14,17494.31,535233.92,621.38,19011.04,227426,6958041,366
4438,17,134023.15,469915.08,4773.43,16736.7,1742301,6108896,365
5116,14,6271.69,617719.15,222.77,21940.84,81532,8030349,366
11428,32,11947.0,1719620.17,450.83,64891.33,71682,10317721,159
7617,13,42289.5,444153.7,1526.7,16034.43,422895,4441537,277
7494,30,5100.55,609038.45,191.49,22864.92,56106,6699423,293
11334,18,13101.5,442775.25,680.6,23001.31,52406,1771101,77
7116,19,4927.33,384251.33,314.51,24526.68,14782,1152754,47
7077,19,10244.09,442173.27,384.59,16600.36,112685,4863906,293
6828,33,17848.91,789016.82,617.42,27293.03,196338,8679185,318
5941,23,6337.77,450456.62,225.11,15999.83,82391,5855936,366
435,15,6928.08,487550.69,246.08,17317.37,90065,6338159,366
4823,7,9271.56,618132.22,333.78,22252.76,83444,5563190,250
7564,13,13199.1,290787.5,483.48,10651.56,131991,2907875,273
1115,36,3816.5,639783.0,157.38,26382.8,15266,2559132,97
11107,18,4943.75,395614.5,256.82,20551.4,19775,1582458,77
6023,23,6438.08,198974.23,228.67,7067.39,83695,2586665,366
11468,32,25024.0,1876836.17,944.3,70824.01,150144,11261017,159
11483,32,5386.5,142056.0,414.35,10927.38,10773,284112,26
11625,32,14185.17,1311505.17,535.29,49490.76,85111,7869031,159
5762,28,44173.46,1182844.0,1569.0,42013.58,574255,15376972,366
7695,13,2398.0,375164.1,87.2,13642.33,23980,3751641,275
2862,12,31683.38,976939.31,1125.37,34700.03,411884,12700211,366
6238,25,21571.12,520140.63,858.55,20702.11,172569,4161125,201
7750,13,13129.2,611435.1,473.98,22073.47,131292,6114351,277
7084,19,2351.45,390331.55,88.28,14654.09,25866,4293647,293
11097,18,6004.5,442338.75,311.92,22978.64,24018,1769355,77
11431,32,14432.17,966455.83,544.61,36470.03,86593,5798735,159
6821,33,4941.75,431387.38,192.85,16834.63,39534,3451099,205
6641,22,113754.08,1404019.92,4050.59,49994.77,1365049,16848239,337
2332,24,18800.31,301005.15,667.77,10691.44,244404,3913067,366
7006,19,32386.45,372195.64,1215.87,13973.22,356251,4094152,293
1090,36,9685.0,207154.75,399.38,8542.46,38740,828619,97
6832,33,7231.27,549802.55,250.14,19018.33,79544,6047828,318
4373,17,19522.8,545853.8,750.88,20994.38,97614,2729269,130
2273,24,1617.5,432126.33,60.66,16204.74,9705,2592758,160
560,15,18546.0,955312.46,658.74,33931.86,241098,12419062,366
11568,32,16770.0,2128557.83,632.83,80322.94,100620,12771347,159
4403,17,4096.38,110826.15,145.9,3947.23,53253,1440740,365
7039,19,45452.27,530469.09,1706.4,19915.22,499975,5835160,293
7305,30,13750.18,950714.55,516.22,35692.35,151252,10457860,293
12030,32,5097.5,1231345.5,192.36,46465.87,30585,7388073,159
2929,12,10565.5,1675128.88,410.31,65053.55,84524,13401031,206
5112,14,9640.15,557816.92,342.41,19813.17,125322,7251620,366
5187,14,1291.75,1599445.88,49.68,61517.15,10334,12795567,208
2323,24,5106.77,737288.0,181.39,26187.83,66388,9584744,366
2238,24,11790.92,965221.0,418.8,34283.81,153282,12547873,366
1645,16,10746.0,1103628.0,410.15,42123.21,107460,11036280,262
6375,26,7812.31,645312.38,277.49,22920.93,101560,8389061,366
6329,25,1466.23,389332.23,52.08,13828.74,19061,5061319,366
6660,22,3632.83,571967.08,128.22,20187.07,43594,6863605,340
7004,19,46571.45,372879.0,1748.42,13998.87,512286,4101669,293
1733,16,12040.08,867317.92,430.0,30975.64,156521,11275133,364
7575,13,3081.6,337200.0,112.06,12261.82,30816,3372000,275
11572,32,12642.67,957412.17,477.08,36128.76,75856,5744473,159
5127,14,5387.31,1275821.08,191.35,45316.05,70035,16585674,366
1650,16,7587.86,954108.86,287.11,36101.42,53115,6678762,185
7181,19,8264.73,289669.0,310.28,10874.95,90912,3186359,293
4955,14,4348.77,921827.69,154.46,32742.51,56534,11983760,366
7409,30,21424.45,499790.45,804.33,18763.46,235669,5497695,293
2878,12,29562.23,1582840.46,1050.02,56221.11,384309,20576926,366
7237,19,18186.0,209174.45,682.75,7852.97,200046,2300919,293
6648,22,17975.14,1545751.57,613.79,52781.76,125826,10820261,205
4961,14,13721.85,1121105.0,487.39,39820.67,178384,14574365,366
6697,22,29098.58,834422.5,1027.01,29450.21,349183,10013070,340
7445,30,6561.36,572229.09,246.33,21483.0,72175,6294520,293
11672,32,11111.83,1472338.33,419.31,55559.94,66671,8834030,159
11280,18,1527.0,702475.25,79.32,36492.22,6108,2809901,77
6630,22,12521.92,1403704.75,447.21,50132.31,150263,16844457,336
74,7,66246.0,652484.22,2384.86,23489.43,596214,5872358,250
11558,32,15430.5,1876277.5,582.28,70802.92,92583,11257665,159
1812,16,24415.38,1388064.31,867.21,49302.83,317400,18044836,366
11496,32,26968.83,605029.33,1017.69,22831.3,161813,3630176,159
7483,30,67789.36,85796.09,2589.18,3276.93,745683,943757,288
50,7,25601.33,823614.78,917.98,29532.0,230412,7412533,251
6216,25,15956.54,1175405.08,566.76,41749.36,207435,15280266,366
11233,18,7865.25,819617.25,408.58,42577.52,31461,3278469,77
4958,14,4427.6,835788.0,168.99,31900.31,22138,4178940,131
7112,19,4730.09,463895.91,177.58,17415.89,52031,5102855,293
5211,14,2660.38,462612.23,94.49,16431.58,34585,6013959,366
7322,30,4060.36,682323.82,152.44,25616.25,44664,7505562,293
4623,10,4851.0,456208.69,172.3,16204.13,63063,5930713,366
6973,33,13034.91,264251.82,450.89,9140.79,143384,2906770,318
11548,32,60326.67,1038250.83,2276.48,39179.28,361960,6229505,159
9376,32,20773.0,1165559.5,769.37,43168.87,41546,2331119,54
11516,32,8768.83,608094.83,330.9,22946.97,52613,3648569,159
6809,33,6952.18,375602.82,240.48,12992.55,76474,4131631,318
5797,28,175.73,249513.36,6.1,8658.19,1933,2744647,317
1289,36,15000.0,886274.0,618.56,36547.38,60000,3545096,97
7403,30,2960.55,258794.09,111.15,9715.82,32566,2846735,293
7038,19,11299.27,530467.09,425.66,19983.35,124292,5835138,292
5192,14,55766.08,620486.38,1980.76,22039.13,724959,8066323,366
11126,18,2029.25,471930.5,105.42,24515.87,8117,1887722,77
7113,19,5036.09,701757.27,189.07,26345.84,55397,7719330,293
6982,33,63682.82,379554.45,2209.81,13170.66,700511,4175099,317
2877,12,90150.0,3428159.37,3484.06,132489.25,721200,27425275,207
4013,19,11480.45,437033.82,431.01,16407.41,126285,4807372,293
27,7,19739.56,608621.78,707.79,21823.09,177656,5477596,251
7748,13,21742.1,611636.2,784.91,22080.73,217421,6116362,277
7690,13,5558.4,1277004.6,200.66,46101.25,55584,12770046,277
11191,18,17804.75,192550.0,924.92,10002.6,71219,770200,77
5999,23,7487.14,200421.71,268.77,7194.63,52410,1402952,195
6514,26,4802.31,855018.92,170.57,30369.52,62430,11115246,366
7714,13,12911.5,878840.5,504.36,34329.71,129115,8788405,256
11478,32,31814.83,966033.0,1200.56,36454.08,190889,5796198,159
6879,33,18937.0,107648.5,641.93,3649.1,37874,215297,59
4624,10,13300.77,662351.23,472.43,23526.14,172910,8610566,366
4904,7,9197.0,625577.56,329.77,22431.07,82773,5630198,251
9419,32,5267.33,907045.67,198.77,34228.14,31604,5442274,159
6659,22,8147.83,571961.25,287.57,20186.87,97774,6863535,340
10978,32,40179.17,1472512.5,1516.19,55566.51,241075,8835075,159
11240,18,6009.5,310301.25,312.18,16119.55,24038,1241205,77
4576,10,23717.38,499850.62,842.42,17754.26,308326,6498058,366
4370,17,6486.83,351664.33,268.42,14551.63,38921,2109986,145
1061,36,21531.25,695280.5,887.89,28671.36,86125,2781122,97
419,15,5830.23,393644.0,207.08,13981.89,75793,5117372,366
6060,23,2368.75,586642.63,96.19,23823.05,18950,4693141,197
5722,28,12210.88,682806.13,522.39,29210.96,97687,5462449,187
4846,7,15549.22,626574.89,557.54,22466.83,139943,5639174,251
6290,25,9510.25,564740.75,384.25,22817.81,38041,2258963,99
7183,19,1852.6,189551.0,92.63,9477.55,9263,947755,100
7091,19,3654.64,261739.45,137.2,9826.4,40201,2879134,293
7222,19,4626.45,237700.82,173.69,8923.92,50891,2614709,293
7642,13,17619.5,288586.3,662.39,10849.11,176195,2885863,266
11156,18,60567.25,607540.75,3146.35,31560.56,242269,2430163,77
12036,32,7399.83,1267055.5,279.24,47813.42,44399,7602333,159
6883,33,3218.91,189018.27,111.35,6538.37,35408,2079201,318
1711,16,15649.54,836546.15,555.86,29713.39,203444,10875100,366
9,7,27371.56,770472.22,985.38,27737.0,246344,6934250,250
11205,18,5683.75,361340.5,295.26,18770.94,22735,1445362,77
11626,32,15091.67,1311134.17,569.5,49476.76,90550,7866805,159
6596,22,45380.0,374170.64,1789.18,14752.25,499180,4115877,279
7041,19,2345.4,454635.4,94.57,18332.07,11727,2273177,124
11375,32,12555.67,1232721.83,473.8,46517.81,75334,7396331,159
6683,22,4169.2,356885.8,196.66,16834.24,20846,1784429,106
4006,19,20664.33,502865.67,732.2,17818.07,185979,4525791,254
7708,13,84100.7,375155.0,3058.21,13642.0,841007,3751550,275
7577,13,5578.4,460690.2,205.09,16937.14,55784,4606902,272
11312,18,2232.25,362562.0,115.96,18834.39,8929,1450248,77
5972,23,3391.92,450452.92,120.48,15999.69,44095,5855888,366
9387,32,5940.33,1719571.33,224.16,64889.48,35642,10317428,159
7204,19,5704.91,235083.0,218.66,9010.15,62754,2585913,287
10942,32,6926.0,1474159.0,261.36,55628.64,41556,8844954,159
1128,36,54922.0,695427.25,2264.82,28677.41,219688,2781709,97
4590,10,6831.77,778992.38,243.99,27821.16,88813,10126901,364
7303,30,11359.82,943173.09,426.48,35409.23,124958,10374904,293
7595,13,2797.7,915109.5,101.0,33036.44,27977,9151095,277
4300,17,6515.54,1015285.08,231.43,36062.04,84702,13198706,366
54,7,33166.33,272567.67,1193.99,9812.44,298497,2453109,250
7519,13,48186.2,772235.2,1739.57,27878.53,481862,7722352,277
408,15,44029.55,210367.09,1625.25,7765.23,484325,2314038,298
5676,28,8537.85,666104.38,303.26,23659.45,110992,8659357,366
