store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,mall_name,mall_country,total_mall_area,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m,total_occupancy_cost,cost_to_sales_ratio,cost_to_area_ratio
store_4853,12792,78,01/08/2015,28/09/2023,Health & Beauty,Hair & Body,Hairdressers,654281.0,36912.0,109.56333333333335,Westfield Culver City,USA,35355.4,0.0,3310.0,10566.0,0.0,33874.0,2580.0,1070.0,88312.0,0.13497564502102308,806.0360826310505
store_4854,12793,78,15/10/2018,,Food & Beverage Services,Fast Meal,Italian - Fast Meal,57536.5,286000.0,152.92,Westfield Culver City,USA,35355.4,0.0,0.0,2915.0,0.0,4428.0,0.0,0.0,293343.0,5.098381027695463,1918.277530735025
store_4855,12794,78,01/09/2018,24/12/2023,Health & Beauty,Hair & Body,Hairdressers,567345.0,142540.0,109.56333333333335,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,2999.0,15129.0,0.0,0.0,160668.0,0.2831927663062158,1466.4395022665733
store_4856,12795,78,01/12/2018,29/01/2024,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",541438.0,221388.0,109.56333333333333,Westfield Culver City,USA,35355.4,0.0,10828.0,0.0,1180.0,0.0,0.0,0.0,233396.0,0.43106689962655004,2130.2382183820623
store_4856,12796,78,23/07/2010,30/06/2023,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",630470.7,10658.57142857143,109.56333333333333,Westfield Culver City,USA,35355.4,0.0,121568.0,1772.0,0.0,0.0,0.0,0.0,133998.57142857142,0.21253734936226445,1223.0238653007827
store_4857,12797,78,25/01/2013,18/02/2024,Food & Beverage Services,Fast Meal,American & Burgers,268526.56,45212.0,118.48400000000001,Westfield Culver City,USA,35355.4,0.0,36169.0,0.0,0.0,0.0,1895.0,0.0,83276.0,0.31012202293881097,702.8459538840686
store_280,12798,78,27/06/2019,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,100000.0,97017.0,65.03,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,6229.0,0.0,0.0,0.0,103246.0,1.03246,1587.6672305089958
store_4858,12799,78,01/08/2019,04/01/2023,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,277694.0,7314.0,345.3411801242236,Westfield Culver City,USA,35355.4,0.0,461.0,4873.0,0.0,0.0,0.0,1744.0,14392.0,0.051826830972221224,41.67472872717645
store_4859,12800,78,04/03/2000,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,23888.0,23888.0,62.15,Westfield Culver City,USA,35355.4,0.0,0.0,10213.0,2597.0,23418.0,0.0,0.0,60116.0,2.5165773610180846,967.2727272727273
store_4860,12801,78,01/10/2019,,Food & Beverage Services,Fast Meal,Sandwiches,661806.0,28422.0,62.62,Westfield Culver City,USA,35355.4,0.0,14685.0,0.0,0.0,0.0,4766.0,0.0,47873.0,0.07233690839913812,764.5001596933887
store_4861,12802,78,13/03/2020,06/04/2022,Food & Beverage Services,Gourmet Food Products,Regional Gourmet,189892.0,189892.0,86.89333333333333,Westfield Culver City,USA,35355.4,0.0,6939.0,5862.0,5696.0,0.0,0.0,189892.0,398281.0,2.0974080003370337,4583.562221881234
store_4862,12803,78,31/10/2019,,Fashion apparel,Women's Fashion,Women's Fashion,276317.0,260219.0,325.81,Westfield Culver City,USA,35355.4,0.0,941.0,1406.0,0.0,21372.0,8112.0,0.0,292050.0,1.0569382267468161,896.381326540008
store_4863,12804,78,26/11/2019,,Fashion apparel,Family Fashion,Family Fashion,425095.0,152870.0,449.74,Westfield Culver City,USA,35355.4,0.0,17414.0,0.0,0.0,9654.0,0.0,717.0,180655.0,0.42497559369082205,401.68764174856585
store_4864,12805,78,01/12/2019,,Food & Beverage Services,Fast Meal,Sandwiches,1588608.23,29955.931034482757,61.13,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,0.0,0.0,14475.0,0.0,44430.93103448275,0.027968463335030534,726.8269431454728
store_4865,12806,78,05/03/2020,30/11/2023,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,542.25,542.25,11.459999999999999,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,0.0,948.0,0.0,0.0,1490.25,2.748271092669433,130.03926701570683
store_4866,12807,78,10/06/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,196503.0,137363.0,13.94,Westfield Culver City,USA,35355.4,0.0,16818.0,3089.0,0.0,0.0,0.0,0.0,157270.0,0.8003440151040951,11281.922525107604
store_4867,12808,78,10/06/2020,,Services,Non-clothes repairs,Non clothes repairs,139.66666666666666,72471.0,13.94,Westfield Culver City,USA,35355.4,0.0,60420.0,0.0,0.0,8034.0,0.0,0.0,140925.0,1009.0095465393796,10109.397417503587
store_4868,12809,78,18/06/2021,02/02/2022,Food & Beverage Services,Fast Meal,Asian - Fast Meal,642145.0,83352.0,92.59571428571428,Westfield Culver City,USA,35355.4,0.0,60563.0,7971.0,3003.0,0.0,1955.0,0.0,156844.0,0.24425013042225666,1693.8580927843004
store_4869,12810,78,01/05/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,18951870.0,36117.0,9.29,Westfield Culver City,USA,35355.4,0.0,37163.0,10157.0,0.0,0.0,0.0,0.0,83437.0,0.00440257346636506,8981.377825618945
store_4870,12811,78,01/05/2016,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,436273.0,23888.0,73.95,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,0.0,0.0,0.0,3502.0,27390.0,0.06278179030102711,370.38539553752537
store_133,12812,78,03/06/2020,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,64557.2,350193.0,139.26,Westfield Culver City,USA,35355.4,0.0,162730.0,17993.0,3242.0,0.0,524.0,255548.0,790230.0,12.240772524211089,5674.493752692805
store_4871,12813,78,28/07/2017,,Bags & Footwear & Accessories,Footwear,Sport shoes,5031110.0,173730.0,750.75,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173730.0,0.03453114720210848,231.4085914085914
store_4872,12814,78,07/10/2020,23/06/2024,Fashion apparel,Lingerie & Underwear,Women underwear,104816263.0,43224.0,512.73,Westfield Culver City,USA,35355.4,0.0,22856.0,0.0,0.0,45180.0,0.0,0.0,111260.0,0.0010614765000732758,216.99529967039183
store_4873,12815,78,16/10/2020,01/06/2022,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,361.5,516036.0,134.9,Westfield Culver City,USA,35355.4,0.0,14752.0,0.0,0.0,0.0,0.0,0.0,530788.0,1468.2932226832643,3934.6775389177164
store_4874,12816,78,15/10/2020,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,2762906.0,958333.0,257.71,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,0.0,17686.0,0.0,0.0,976019.0,0.3532581274932987,3787.2763959489353
store_4642,12817,78,23/12/2020,,Food & Beverage Services,Sweet moments,Confectionery,3927722.0,1293730.0,71.07,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293730.0,0.3293843097856722,18203.60208245392
store_4875,12818,78,27/03/2021,13/03/2023,Fashion apparel,Women's Fashion,Women's Fashion,58282.333333333336,8722816.0,890.6600000000001,Westfield Culver City,USA,35355.4,0.0,3770.0,41105.0,0.0,0.0,2388.0,7928.0,8778007.0,150.61179774316975,9855.620551052029
store_4876,12819,78,17/03/2021,30/01/2023,Fashion apparel,Family Fashion,Family Fashion,133911.0,144369.0,771.6722222222222,Westfield Culver City,USA,35355.4,0.0,238193.0,0.0,0.0,0.0,0.0,154396.0,536958.0,4.009812487398347,695.8368910231028
store_273,12820,78,01/05/2021,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,281276.0,21000.0,587.8,Westfield Culver City,USA,35355.4,0.0,22209.0,10553.0,0.0,5282.0,0.0,713.0,59757.0,0.21244969353944168,101.66212997618238
store_4877,12821,78,06/05/2021,31/07/2024,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,383792.0,1548416.0,195.56,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,0.0,15943.0,0.0,0.0,1564359.0,4.0760594280235125,7999.38126406218
store_4878,12822,78,28/05/2021,31/07/2024,Bags & Footwear & Accessories,Footwear,Sport shoes,14551.222222222223,165319.0,492.0933333333333,Westfield Culver City,USA,35355.4,0.0,11162.0,0.0,0.0,0.0,0.0,0.0,176481.0,12.128259558189079,358.6331861164549
store_4879,12823,78,27/08/2021,28/07/2024,Gifts,Cards & Gadgets,Cards & Gadgets,1052830.42,90.5,112.88,Westfield Culver City,USA,35355.4,0.0,0.0,2330.0,0.0,22275.0,0.0,0.0,24695.5,0.023456294129495233,218.77657689581858
store_4748,12824,78,09/10/2021,,Services,Imaterial services,Transport activites,221756.0,118141.0,250.84,Westfield Culver City,USA,35355.4,0.0,26334.0,4612.0,5759.0,0.0,0.0,5599.0,160445.0,0.7235204458954887,639.6308403763355
store_4866,12825,78,29/11/2021,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,1589227.46,359856.0,11.15,Westfield Culver City,USA,35355.4,0.0,0.0,4367.0,0.0,0.0,0.0,2169.0,366392.0,0.23054723708335623,32860.26905829596
store_4880,12826,78,26/12/2021,,Food & Beverage Services,Fast Meal,American & Burgers,331835.0,566513.0,134.24,Westfield Culver City,USA,35355.4,0.0,13379.0,0.0,0.0,56858.0,0.0,0.0,636750.0,1.918875344674311,4743.370083432657
store_4534,12827,78,22/01/2022,,Food & Beverage Services,Fast Meal,American & Burgers,48406.71428571428,291683.0,105.44,Westfield Culver City,USA,35355.4,0.0,0.0,4117.0,0.0,0.0,0.0,338847.0,634647.0,13.110722538490824,6019.034522003035
store_4881,12828,78,12/02/2022,,Fashion apparel,Lingerie & Underwear,Women underwear,109613.0,780132.0,278.71,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,3931.0,0.0,0.0,0.0,784063.0,7.15301104795964,2813.185748627606
store_4882,12829,78,02/03/2022,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,370816.0,55768.0,84.82,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55768.0,0.15039264756644805,657.4864418769158
store_4883,12830,78,07/07/2022,19/12/2022,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,676312.0,1922434.0,89.65,Westfield Culver City,USA,35355.4,0.0,386.0,0.0,0.0,7470.0,0.0,0.0,1930290.0,2.85414128390447,21531.3998884551
store_4884,12831,78,20/09/2022,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,6249959.0,158377.0,138.24,Westfield Culver City,USA,35355.4,0.0,0.0,5394.0,1354.0,0.0,0.0,0.0,165125.0,0.026420173316336955,1194.4806134259259
store_4885,12832,78,03/03/2023,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,787701.52,46761.0,57.97,Westfield Culver City,USA,35355.4,0.0,0.0,2210.0,0.0,0.0,0.0,2327.0,51298.0,0.0651236524210338,884.9059858547524
store_4875,12833,78,14/03/2023,13/09/2023,Fashion apparel,Women's Fashion,Women's Fashion,5186861.0,58282.333333333336,890.6600000000001,Westfield Culver City,USA,35355.4,0.0,11104.0,19142.0,0.0,82958.0,0.0,0.0,171486.33333333334,0.03306167898722047,192.53849205458124
store_4886,12834,78,01/05/2018,30/03/2023,Fashion apparel,Men's Fashion,Men's Fashion,33902.75,68419.0,293.0466666666667,Westfield Culver City,USA,35355.4,-29750.0,69306.0,6125.0,0.0,7751.0,0.0,0.0,121851.0,3.5941332192816215,415.8074936870123
store_4887,12835,78,15/05/2023,,Food & Beverage Services,Fast Meal,American & Burgers,48406.71428571428,10439.0,88.16,Westfield Culver City,USA,35355.4,0.0,24975.0,0.0,0.0,0.0,0.0,0.0,35414.0,0.7315927247400745,401.70145190562613
store_4886,12836,78,15/06/2023,,Fashion apparel,Men's Fashion,Men's Fashion,826887.0,54344.0,197.23,Westfield Culver City,USA,35355.4,0.0,386.0,15267.0,0.0,4008.0,0.0,135352.0,209357.0,0.25318695299357713,1061.4865892612686
store_4888,12837,78,01/07/2023,,Food & Beverage Services,Sweet moments,Confectionery,2316071.0,294528.0,84.82,Westfield Culver City,USA,35355.4,0.0,9231.0,0.0,0.0,6322.0,0.0,0.0,310081.0,0.13388233780397923,3655.7533600565907
store_1947,12838,78,28/07/2023,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",2812708.0,875.0,59.64,Westfield Culver City,USA,35355.4,0.0,0.0,1648.0,0.0,0.0,0.0,875.0,3398.0,0.0012080884329265604,56.97518443997317
store_23,12839,78,04/11/2022,,Fashion apparel,Women's Fashion,Women's Fashion,477005.0,2187293.0,75.53,Westfield Culver City,USA,35355.4,0.0,63639.0,0.0,0.0,0.0,0.0,1439.0,2252371.0,4.721902286139558,29820.87912087912
store_995,12840,78,08/09/2023,,Fashion apparel,Family Fashion,Family Fashion,4105205.0,172814.0,1034.66,Westfield Culver City,USA,35355.4,0.0,38733.0,4158.0,0.0,0.0,2212.0,0.0,217917.0,0.053083098164403486,210.61701428488584
store_4889,12841,78,04/11/2023,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,5346273.0,73388.0,37.16,Westfield Culver City,USA,35355.4,0.0,0.0,17569.0,0.0,0.0,0.0,0.0,90957.0,0.01701316038294341,2447.7125941872982
store_4890,12842,78,24/11/2023,,Fashion apparel,Matern./Childr. Fash.,Children fashion,505113.0,137242.0,279.73,Westfield Culver City,USA,35355.4,0.0,86871.0,0.0,0.0,18362.0,0.0,50572.0,293047.0,0.5801612708443458,1047.6066206699315
store_4891,12843,78,17/11/2023,,Health & Beauty,Health Services,Health Services,982582.0,218927.0,143.35,Westfield Culver City,USA,35355.4,0.0,235937.0,8538.0,16066.0,0.0,0.0,0.0,479468.0,0.4879674164598985,3344.7366585280784
store_4892,12844,78,17/11/2023,,Fashion apparel,Women's Fashion,Women's Fashion,58282.333333333336,93596.0,452.16,Westfield Culver City,USA,35355.4,0.0,99428.0,0.0,7866.0,6937.0,0.0,22371.0,230198.0,3.949704598877876,509.10739561217264
store_4893,12845,78,24/11/2023,,Gifts,Themed Gift,Themed gift,3602539.0,14284.75,605.45,Westfield Culver City,USA,35355.4,0.0,137925.0,0.0,0.0,237434.0,0.0,0.0,389643.75,0.10815809350016752,643.5605747790898
store_4894,12846,78,14/12/2023,,Fashion apparel,Family Fashion,Family Fashion,16305.727272727272,122466.0,230.4,Westfield Culver City,USA,35355.4,0.0,0.0,3782.0,12375.0,0.0,0.0,0.0,138623.0,8.50149138897097,601.6623263888889
store_4895,12847,78,01/12/2023,,Services,Non-clothes repairs,Non clothes repairs,114955.0,126792.0,104.61,Westfield Culver City,USA,35355.4,0.0,0.0,0.0,0.0,0.0,0.0,419.0,127211.0,1.1066156322039058,1216.0500908134977
store_4896,12848,78,11/11/2023,,Bags & Footwear & Accessories,Footwear,Sport shoes,800429.0,131937.0,654.32,Westfield Culver City,USA,35355.4,0.0,23840.0,0.0,0.0,2365.0,0.0,0.0,158142.0,0.1975715522551032,241.68908179484043
store_4897,12849,78,24/11/2023,,Gifts,Cards & Gadgets,Cards & Gadgets,1941902.0,93326.0,112.88,Westfield Culver City,USA,35355.4,0.0,64.0,0.0,0.0,0.0,0.0,181.0,93571.0,0.04818523282843316,828.942239546421
store_4821,12850,78,11/12/2023,,Food & Beverage Services,Sweet moments,Juices,85345.0,80043.0,64.57,Westfield Culver City,USA,35355.4,0.0,46396.0,8165.0,3809.0,0.0,0.0,0.0,138413.0,1.6218056125139142,2143.6115843270873
store_747,12851,78,18/05/2024,,Bags & Footwear & Accessories,Footwear,Family footwear,7280682.0,1970.625,157.94,Westfield Culver City,USA,35355.4,0.0,36193.0,5725.0,0.0,239.0,0.0,6354.0,50481.625,0.006933639595851048,319.62533240471066
store_4898,12852,78,01/06/2024,,Entertainment,Entertainment,Others Entertainment,1353820.0,436577.0,112.41,Westfield Culver City,USA,35355.4,0.0,0.0,12169.0,0.0,53018.0,0.0,5461.0,507225.0,0.3746620673353917,4512.276487856952
store_4899,12853,78,01/06/2024,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,783498.0,3217.8,11.15,Westfield Culver City,USA,35355.4,0.0,35988.0,966.0,0.0,0.0,0.0,16089.0,56260.8,0.07180720308156499,5045.811659192826
store_4900,12854,78,11/07/2024,,Food & Beverage Services,Gourmet Food Products,Fruits and vegetables,119452.0,65901.75,102.19,Westfield Culver City,USA,35355.4,0.0,25229.0,0.0,0.0,0.0,709.0,0.0,91839.75,0.768842296487292,898.7156277522263
store_4901,12855,78,01/07/2023,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",907603.32,185057.0,121.05,Westfield Culver City,USA,35355.4,0.0,52661.0,0.0,35271.0,26001.0,0.0,0.0,298990.0,0.3294280589453992,2469.971086327964
store_4902,12856,78,15/08/2024,,Bags & Footwear & Accessories,Footwear,Family footwear,418400.0,51364.0,530.1,Westfield Culver City,USA,35355.4,0.0,14484.0,13333.0,0.0,16130.0,0.0,0.0,95311.0,0.2277987571701721,179.798151292209
store_749,12857,72,01/11/1992,,Fashion apparel,Family Fashion,Family Fashion,21120.071428571428,91292.0,585.2,Westfield Fashion Square,USA,26872.6,0.0,1798.0,9793.0,0.0,20953.0,0.0,0.0,123836.0,5.863427139383322,211.61312371838687
store_273,12858,72,30/04/1994,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,754304.0,168235.0,375.14,Westfield Fashion Square,USA,26872.6,0.0,0.0,11439.0,0.0,6084.0,0.0,0.0,185758.0,0.24626410571864923,495.1698032734446
store_4903,12859,72,03/07/2004,10/06/2022,Jewellery,Jewellery & Watches,Watches,24793608.25,144294.0,74.67857142857143,Westfield Fashion Square,USA,26872.6,0.0,2025.0,12795.0,0.0,10082.0,0.0,0.0,169196.0,0.006824178162934393,2265.6566236250596
store_54,12860,72,01/03/1995,18/06/2023,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,672322.0,152103.0,165.4125,Westfield Fashion Square,USA,26872.6,0.0,27300.0,0.0,0.0,6028.0,0.0,0.0,185431.0,0.27580683065554895,1121.0216882037332
store_1520,12861,72,01/07/1995,,Health & Beauty,Optician,Optician & Sunglasses,412018.0,76535.0,93.83,Westfield Fashion Square,USA,26872.6,0.0,0.0,11774.0,0.0,31053.0,2299.0,0.0,121661.0,0.2952807887034062,1296.6108920387935
store_4904,12862,72,01/04/1996,07/12/2022,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,792708.35,74.14285714285714,165.4125,Westfield Fashion Square,USA,26872.6,0.0,41932.0,18649.0,0.0,12154.0,0.0,0.0,72809.14285714286,0.09184858826974998,440.16711468083037
store_4655,12863,72,01/11/1996,10/05/2021,Gifts,Cards & Gadgets,Cards & Gadgets,180844.0,23824.0,192.12,Westfield Fashion Square,USA,26872.6,0.0,7498.0,0.0,0.0,44133.0,0.0,47648.0,123103.0,0.680713764349384,640.7609827191338
store_4759,12864,72,01/11/1997,,Health & Beauty,Optician,Optician & Sunglasses,1897995.0,33471.0,290.69,Westfield Fashion Square,USA,26872.6,0.0,0.0,0.0,0.0,31523.0,0.0,0.0,64994.0,0.03424350432956883,223.585262650934
store_4623,12865,72,01/11/1997,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,8845072.0,2044.0,97.55,Westfield Fashion Square,USA,26872.6,0.0,55764.0,2804.0,0.0,5815.0,0.0,2044.0,68471.0,0.007741146708585301,701.9067145053818
store_4905,12866,72,01/12/1997,10/12/2020,Bags & Footwear & Accessories,Footwear,Family footwear,373972.0,771019.0,197.79,Westfield Fashion Square,USA,26872.6,0.0,20017.0,11602.0,0.0,9585.0,0.0,0.0,812223.0,2.171881852117271,4106.491733656909
store_15,12867,72,02/01/1999,,Bags & Footwear & Accessories,Footwear,Sport shoes,131326.11,1098732.0,520.07,Westfield Fashion Square,USA,26872.6,0.0,12532.0,11985.0,0.0,19064.0,0.0,0.0,1142313.0,8.698293126934166,2196.4600919107043
store_468,12868,72,01/08/1999,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,283278.0,57.666666666666664,464.52,Westfield Fashion Square,USA,26872.6,0.0,87563.0,4930.0,0.0,18535.0,3683.0,0.0,114768.66666666667,0.4051450047891706,247.06937627371624
store_4823,12869,72,01/02/2000,07/01/2023,Gifts,Themed Gift,Themed gift,2029395.0,126639.0,237.0,Westfield Fashion Square,USA,26872.6,0.0,24575.0,1603.0,0.0,0.0,0.0,0.0,152817.0,0.07530175249273799,644.7974683544304
store_4906,12870,72,27/04/2000,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",779366.65,421219.0,90.21,Westfield Fashion Square,USA,26872.6,0.0,8265.0,15945.0,0.0,0.0,0.0,0.0,445429.0,0.5715268930226871,4937.689834829842
store_4812,12871,72,01/06/2000,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,1469516.0,39064.0,98.01,Westfield Fashion Square,USA,26872.6,0.0,11080.0,3310.0,1194.0,0.0,0.0,0.0,54648.0,0.03718775433544105,557.5757575757575
store_4907,12872,72,01/01/2001,,Services,Clothing-related services,Clothes repairs,1223455.0,33553.0,128.76,Westfield Fashion Square,USA,26872.6,0.0,0.0,0.0,0.0,0.0,0.0,33553.0,67106.0,0.054849585804136645,521.1711711711712
store_4800,12873,72,01/02/2001,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,13247.964788732394,52808.0,105.91,Westfield Fashion Square,USA,26872.6,0.0,386.0,4860.0,0.0,16000.0,1160.0,0.0,75214.0,5.677400355409362,710.1690114247947
store_749,12874,72,01/05/2001,,Fashion apparel,Family Fashion,Family Fashion,611097.0,95413.0,836.13,Westfield Fashion Square,USA,26872.6,0.0,276.0,0.0,9994.0,12261.0,0.0,0.0,117944.0,0.19300372935884155,141.05940463803475
store_783,12875,72,01/08/2001,,Fashion apparel,Lingerie & Underwear,Women underwear,42946.23,382841.0,844.58,Westfield Fashion Square,USA,26872.6,0.0,0.0,0.0,0.0,18959.0,0.0,0.0,401800.0,9.355885254654483,475.739420777191
store_4652,12876,72,19/09/2001,23/01/2022,Fashion apparel,Family Fashion,Family Fashion,922862.0,38151.0,705.5827272727273,Westfield Fashion Square,USA,26872.6,0.0,15997.0,0.0,0.0,367.0,0.0,0.0,54515.0,0.059071670520619554,77.26237887188023
store_4908,12877,72,13/10/2001,,Fashion apparel,Women's Fashion,Women's Fashion,2021400.0,615323.0,353.03,Westfield Fashion Square,USA,26872.6,0.0,125061.0,0.0,0.0,10266.0,0.0,51517.0,802167.0,0.39683734045710894,2272.2346542786736
store_4261,12878,72,01/11/2001,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,3515849.0,69071.0,231.33,Westfield Fashion Square,USA,26872.6,0.0,29605.0,0.0,0.0,0.0,0.0,0.0,98676.0,0.02806605175592012,426.55946051095833
store_4814,12879,72,01/02/2003,,Fashion apparel,Family Fashion,Family Fashion,1587680.0,39796.0,755.12,Westfield Fashion Square,USA,26872.6,0.0,19287.0,0.0,0.0,0.0,0.0,0.0,59083.0,0.03721341832107226,78.24319313486598
store_4614,12880,72,01/06/2003,,Fashion apparel,Family Fashion,Family Fashion,199256.0,196173.0,855.54,Westfield Fashion Square,USA,26872.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196173.0,0.9845274420845546,229.29728592467916
store_4909,12881,72,17/05/2004,,Fashion apparel,Women's Fashion,Women's Fashion,1711267.0,281175.0,306.49,Westfield Fashion Square,USA,26872.6,0.0,193.0,0.0,1966.0,0.0,4496.0,87536.0,375366.0,0.2193497566423007,1224.7251133805344
store_4772,12882,72,18/06/2004,,Fashion apparel,Matern./Childr. Fash.,Children fashion,2494483.93,107334.0,144.46,Westfield Fashion Square,USA,26872.6,0.0,30505.0,0.0,0.0,16399.0,696.0,0.0,154934.0,0.06211064266106536,1072.5044995154367
store_49,12883,72,03/09/2004,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,13247.964788732394,255286.0,95.41,Westfield Fashion Square,USA,26872.6,0.0,25648.0,0.0,0.0,24994.0,0.0,0.0,305928.0,23.092452680746607,3206.4563462949377
store_4910,12884,72,04/10/2004,25/03/2022,Home,Furniture & Interior Design,General home furniture,1567918.0,102881.0,130.34,Westfield Fashion Square,USA,26872.6,0.0,54021.0,7911.0,0.0,2240.0,0.0,0.0,167053.0,0.10654447490238647,1281.6710142703698
store_1154,12885,72,18/12/2004,,Bags & Footwear & Accessories,Footwear,Family footwear,4511452.0,161510.0,188.59,Westfield Fashion Square,USA,26872.6,0.0,25038.0,0.0,0.0,0.0,0.0,110.0,186658.0,0.04137426265424081,989.7555543772204
store_3618,12886,72,01/02/2005,11/09/2021,Gifts,Toys,Toys,686052.76,84000.0,460.06,Westfield Fashion Square,USA,26872.6,0.0,0.0,5786.0,14332.0,3186.0,0.0,0.0,107304.0,0.15640779580859057,233.2391427205147
store_505,12887,72,08/04/2005,,Bags & Footwear & Accessories,Footwear,Family footwear,2095893.0,14292.2,204.39,Westfield Fashion Square,USA,26872.6,0.0,0.0,4320.0,0.0,0.0,0.0,0.0,18612.2,0.0088803197491475,91.06218503840698
store_172,12888,72,01/07/2005,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,689458.16,74.14285714285714,63.73,Westfield Fashion Square,USA,26872.6,0.0,0.0,7144.0,3483.0,0.0,0.0,0.0,10701.142857142857,0.015521091021887182,167.9137432471812
store_4911,12889,72,09/11/2006,,Fashion apparel,Family Fashion,Family Fashion,21120.071428571428,433649.0,199.74,Westfield Fashion Square,USA,26872.6,0.0,8495.0,0.0,0.0,0.0,0.0,0.0,442144.0,20.93477768270535,2213.597676980074
store_4619,12890,72,11/06/2007,31/10/2024,Services,Non-clothes repairs,Non clothes repairs,1240405.61,11184.333333333334,45.89,Westfield Fashion Square,USA,26872.6,0.0,12757.0,0.0,0.0,24059.0,0.0,0.0,48000.333333333336,0.03869728816635498,1045.9867799811143
store_4612,12891,72,01/02/2008,,Food & Beverage Services,Gourmet Food Products,Chocolate,6414.814814814815,6414.814814814815,102.19,Westfield Fashion Square,USA,26872.6,0.0,0.0,0.0,0.0,9576.0,0.0,0.0,15990.814814814814,2.492794457274827,156.48120965666712
store_4912,12892,72,24/09/2008,19/10/2021,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",222932.0,24624.166666666668,107.14,Westfield Fashion Square,USA,26872.6,0.0,21051.0,0.0,0.0,44637.0,0.0,0.0,90312.16666666667,0.40511082602168674,842.9360338497916
store_4913,12893,72,01/11/2009,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,8605151.0,126748.0,116.31,Westfield Fashion Square,USA,26872.6,0.0,0.0,17514.0,0.0,0.0,0.0,0.0,144262.0,0.016764609941185227,1240.3232740091134
store_664,12894,72,25/06/2010,,Bags & Footwear & Accessories,Footwear,Sport shoes,2415681.0,837148.0,278.71,Westfield Fashion Square,USA,26872.6,0.0,84459.0,0.0,0.0,57682.0,0.0,0.0,979289.0,0.40538837702494657,3513.648595314126
store_4353,12895,72,01/10/2010,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Luggage,1053034.0,4764.066666666667,139.26,Westfield Fashion Square,USA,26872.6,0.0,0.0,1264.0,0.0,21293.0,0.0,0.0,27321.066666666666,0.025945094523696925,196.18746708794103
